Event_COLOR_CODE,Event_ROOT_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Root Event Code,Main Reason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Duplicate Entry
"17534d 
",175359,AS,SY,UK,075,07,"PROVIDE AID
","Grant asylum
",-27,133,35,38,51.5,-0.116667,"http://www.abc.net.au/news/2014-01-29/britain-to-take-in-vulnerable-syrian-refugees/5224810
",Australia,Syria,,2
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35,38,"http://www.abc.net.au/news/2014-01-29/britain-to-take-in-vulnerable-syrian-refugees/5224810
",Syria,Syria,,2
"c1f827
",c1f82f,UK,UK,UK,080,08,"YIELD
","Yield, not specified below 
",54,-2,54,-2,54,-2,"http://www.964eagle.co.uk/news/world-news/1191393/syrian-refugees-to-be-taken-in-by-britain/
",United Kingdom,United Kingdom,,2
"144e57
",144e62,UK,UK,UK,1821,18,"ASSAULT
","Sexually assault
",51.5,-0.116667,51.5,-0.116667,51.5,-0.116667,"http://www.trust.org/item/20140128214113-l8b5o/
","London, London, City of, United Kingdom","London, London, City of, United Kingdom",,2
"144e57
",144e62,SY,UK,UK,1821,18,"ASSAULT
","Sexually assault
",35,38,51.5,-0.116667,51.5,-0.116667,"http://en-maktoob.news.yahoo.com/britain-hundreds-women-children-syria-220000492.html
",Syria,"London, London, City of, United Kingdom",,2
"144e57
",144e62,SY,SY,UK,1821,18,"ASSAULT
","Sexually assault
",35,38,35,38,51.5,-0.116667,"http://en-maktoob.news.yahoo.com/britain-hundreds-women-children-syria-220000492.html
",Syria,Syria,,2
"b3dd2a
",b3dd35,IS,SY,IS,164,16,"REDUCE RELATIONS
","Halt negotiations
",31.7667,35.2333,35,38,31.7667,35.2333,"http://www.jpost.com/Middle-East/Israel-returns-Syrian-girl-who-sought-asylum-339680
","Jerusalem, Israel (general), Israel",Syria,,2
"571d14
",571d1f,IS,SY,IS,173,17,"COERCE
","Arrest, detain, or charge with legal action 
",31.5,34.75,36.2028,37.1586,31.5,34.75,"http://www.maannews.net/eng/ViewDetails.aspx?ID=668759
",Israel,"Aleppo, ?alab, Syria",,2
"571d14
",571d1f,IS,IS,IS,173,17,"COERCE
","Arrest, detain, or charge with legal action 
",31.5,34.75,31.5,34.75,31.5,34.75,"http://www.maannews.net/eng/ViewDetails.aspx?ID=668759
",Israel,Israel,,1
"144e57
",144e62,IS,SY,IS,1822,18,"ASSAULT
","Torture
",31.5,34.75,36.2028,37.1586,31.5,34.75,"http://www.maannews.net/eng/ViewDetails.aspx?ID=668759
",Israel,"Aleppo, ?alab, Syria",,1
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",31.95,35.9333,33.5,36.3,33.5,36.3,"http://en.ammonnews.net/article.aspx?articleno=24121
","Amman, (JO11), Jordan","Damascus, Dimashq, Syria",,1
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",31.95,35.9333,33.5,36.3,31.95,35.9333,"http://en.ammonnews.net/article.aspx?articleno=24121
","Amman, (JO11), Jordan","Damascus, Dimashq, Syria",,1
"5f2fc4
",5f2fc9,SY,SY,SY,0231,02,"APPEAL
","Appeal for economic aid
",35,38,35,38,35,38,"http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-29/245615-cookbook-effort-aims-to-feed-syrian-refugees.ashx
",Syria,Syria,,1
"ff4800
",ff4801,MO,SY,MO,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.02,-6.83,35,38,34.02,-6.83,"http://www.washingtonpost.com/world/africa/morocco-algeria-trade-accusations-over-syrians/2014/01/28/00c132dc-884e-11e3-a760-a86415d0944d_story.html
","Rabat, Rabat-Saléemmour-ZaëMO, Morocco",Syria,,1
"ff4800
",ff4801,AG,AG,AG,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",36.7631,3.05056,36.7631,3.05056,36.7631,3.05056,"http://www.washingtonpost.com/world/africa/morocco-algeria-trade-accusations-over-syrians/2014/01/28/00c132dc-884e-11e3-a760-a86415d0944d_story.html
","Algiers, Alger, Algeria","Algiers, Alger, Algeria",,1
"ff4800
",ff4801,SY,SY,MO,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,34.02,-6.83,"http://www.washingtonpost.com/world/africa/morocco-algeria-trade-accusations-over-syrians/2014/01/28/00c132dc-884e-11e3-a760-a86415d0944d_story.html
",Syria,Syria,,1
"e9c392
",e9c398,MO,SY,MO,114,11,"DISAPPROVE
","Complain officially 
",34.02,-6.83,35,38,34.02,-6.83,"http://www.washingtonpost.com/world/africa/morocco-algeria-trade-accusations-over-syrians/2014/01/28/00c132dc-884e-11e3-a760-a86415d0944d_story.html
","Rabat, Rabat-Saléemmour-ZaëMO, Morocco",Syria,,1
"e9c392
",e9c398,SY,SY,MO,114,11,"DISAPPROVE
","Complain officially 
",35,38,35,38,34.02,-6.83,"http://www.washingtonpost.com/world/africa/morocco-algeria-trade-accusations-over-syrians/2014/01/28/00c132dc-884e-11e3-a760-a86415d0944d_story.html
",Syria,Syria,,1
"17534d 
",175359,NO,NO,NO,075,07,"PROVIDE AID
","Grant asylum
",62,10,62,10,62,10,"http://www.newsinenglish.no/2014/01/28/norway-sets-terms-for-syrian-refugees/
",Norway,Norway,,1
"bf5e75
",bf5e7b,SA,SY,SA,042,04,"CONSULT
","Make a visit
",24.6408,46.7728,35,38,24.6408,46.7728,"http://www.menafn.com/1093757793/Saudi-relief-convoy-launched&src=RSS
","Riyadh, Ar Riya?, Saudi Arabia",Syria,,1
"571d14
",571d1f,SY,IS,SY,173,17,"COERCE
","Arrest, detain, or charge with legal action 
",36.2028,37.1586,31.5,34.75,36.2028,37.1586,"http://www.maannews.net/eng/ViewDetails.aspx?ID=668759
","Aleppo, ?alab, Syria",Israel,,1
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,"http://www.ntd.tv/en/news/world/middle-east-/-africa/20140128/86563-aid-enters-desieged-damascus-refugee-camp-palestinian-official.html
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,1
"5f2fc4
",5f2fc9,SY,SY,LE,0231,02,"APPEAL
","Appeal for economic aid
",35,38,35,38,33.8333,36,"http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-29/245615-cookbook-effort-aims-to-feed-syrian-refugees.ashx
",Syria,Syria,,1
"5f2fc4
",5f2fc9,SY,SY,SY,0233,02,"APPEAL
","Appeal for humanitarian aid
",35,38,35,38,35,38,"http://www.jpost.com/Middle-East/Israel-returns-Syrian-girl-who-sought-asylum-339680
",Syria,Syria,,1
"bf5e75
",bf5e7c,LE,LE,LE,043,04,"CONSULT
","Host a visit
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,"http://www.iloubnan.info/business/78789/Economic-growth-in-Lebanon-to-range-between-1percent-and-5percent-in-2014-output-losses-at-10bn-in-2011-13
",Lebanon,Lebanon,,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.menafn.com/1093745882/686-Syrian-Refugees-Enter-Jordan-in-24-Hours?src=RSS
",Syria,Syria,,1
"17534d 
",175354,SY,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,"http://www.ntd.tv/en/news/world/middle-east-/-africa/20140128/86563-aid-enters-desieged-damascus-refugee-camp-palestinian-official.html
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,1
"571d14
",571d19,SY,AG,AG,050,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Engage in diplomatic cooperation, not specified below
",35,38,36.7631,3.05056,36.7631,3.05056,"http://in.news.yahoo.com/morocco-algeria-trade-accusations-over-syrians-185523330.html
",Syria,"Algiers, Alger, Algeria",,1
"571d14
",571d19,SY,AG,AG,050,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Engage in diplomatic cooperation, not specified below
",35,38,28,3,28,3,"http://www.mynews4.com/news/story/Morocco-Algeria-accuse-each-other-of-refugee/k9UkjlJ4d02TGnBJ6sQQdQ.cspx
",Syria,Algeria,,1
"bf5e75
",bf5e7b,UK,UK,UK,042,04,"CONSULT
","Make a visit
",54,-2,54,-2,54,-2,"http://www.heraldscotland.com/politics/wider-political-news/hundreds-of-most-vulnerable-syrian-refugees-to-head-to-uk.23289587
",United Kingdom,United Kingdom,,1
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35,38,35,38,"http://reliefweb.int/report/syrian-arab-republic/britain-take-vulnerable-syrian-refugees
",Syria,Syria,,1
"bf5e75
",bf5e76,SY,SY,SY,100,10,"DEMAND
","Demand, not specified below
",35,38,35,38,35,38,"http://www.independent.co.uk/voices/comment/syrian-refugee-crisis-there-are-lessons-to-be-learnt-from-the-kosovo-evacuation-programme-9091118.html
",Syria,Syria,,1
"5f2fc4
",5f2fc9,SY,IS,SY,0233,02,"APPEAL
","Appeal for humanitarian aid
",35,38,31.7667,35.2333,35,38,"http://www.jpost.com/Middle-East/Israel-returns-Syrian-girl-who-sought-asylum-339680
",Syria,"Jerusalem, Israel (general), Israel",,1
"b3dd2a
",b3dd35,SY,IS,IS,164,16,"REDUCE RELATIONS
","Halt negotiations
",35,38,31.7667,35.2333,31.7667,35.2333,"http://www.jpost.com/Middle-East/Israel-returns-Syrian-girl-who-sought-asylum-339680
",Syria,"Jerusalem, Israel (general), Israel",,1
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",33.5,36.3,31.95,35.9333,33.5,36.3,"http://en.ammonnews.net/article.aspx?articleno=24121
","Damascus, Dimashq, Syria","Amman, (JO11), Jordan",,1
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",33.5,36.3,31.95,35.9333,31.95,35.9333,"http://en.ammonnews.net/article.aspx?articleno=24121
","Damascus, Dimashq, Syria","Amman, (JO11), Jordan",,1
"bf5e75
",bf5e81,SY,JO,JO,192,19,"FIGHT
","Occupy territory
",35,38,31.95,35.9333,31.95,35.9333,"http://www.dailystar.com.lb/News/Analysis/2014/Jan-25/245237-rifts-fear-of-turmoil-dampen-jordan-dissent.ashx
",Syria,"Amman, (JO11), Jordan",,1
"bf5e75
",bf5e81,SY,JO,SY,192,19,"FIGHT
","Occupy territory
",35,38,31.95,35.9333,35,38,"http://www.dailystar.com.lb/News/Analysis/2014/Jan-25/245237-rifts-fear-of-turmoil-dampen-jordan-dissent.ashx
",Syria,"Amman, (JO11), Jordan",,1
"bf5e75
",bf5e7c,SY,SA,SA,043,04,"CONSULT
","Host a visit
",35,38,24.6408,46.7728,24.6408,46.7728,"http://www.menafn.com/1093757793/Saudi-relief-convoy-launched&src=RSS
",Syria,"Riyadh, Ar Riya?, Saudi Arabia",,1
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.menafn.com/1093745882/686-Syrian-Refugees-Enter-Jordan-in-24-Hours?src=RSS
",Syria,Syria,,1
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,35,38,"http://borgenproject.org/mother-climbs-mountains-literally/
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,TU,TU,042,04,"CONSULT
","Make a visit
",35,38,39,35,39,35,"http://en.trend.az/regions/met/turkey/2235000.html
",Syria,"Anadolu, Turkey (general), Turkey",,1
"bf5e75
",bf5e7b,SY,TU,TU,042,04,"CONSULT
","Make a visit
",35,38,39.9272,32.8644,39.9272,32.8644,"Anadolu (also known as Anatolia) news agency website, Ankara/BBC Monitoring/(c) BBC
",Syria,"Ankara, Ankara, Turkey",,1
"bf5e75
",bf5e7c,SY,TU,TU,043,04,"CONSULT
","Host a visit
",33.5,36.3,41.0186,28.9647,41.0186,28.9647,"http://www.menafn.com/1093756631/Damascus-offers-prisoner-exchange&src=RSS
","Damascus, Dimashq, Syria","Istanbul, Istanbul, Turkey",,1
"bf5e75
",bf5e7c,SY,TU,TU,043,04,"CONSULT
","Host a visit
",36.2028,37.1586,41.0186,28.9647,41.0186,28.9647,"http://www.menafn.com/1093756631/Damascus-offers-prisoner-exchange&src=RSS
","Aleppo, ?alab, Syria","Istanbul, Istanbul, Turkey",,1
"bf5e75
",bf5e7b,TU,SY,TU,042,04,"CONSULT
","Make a visit
",41.0186,28.9647,33.5,36.3,41.0186,28.9647,"http://www.menafn.com/1093756631/Damascus-offers-prisoner-exchange&src=RSS
","Istanbul, Istanbul, Turkey","Damascus, Dimashq, Syria",,1
"bf5e75
",bf5e7b,TU,SY,TU,042,04,"CONSULT
","Make a visit
",41.0186,28.9647,36.2028,37.1586,41.0186,28.9647,"http://www.menafn.com/1093756631/Damascus-offers-prisoner-exchange&src=RSS
","Istanbul, Istanbul, Turkey","Aleppo, ?alab, Syria",,1
"bf5e75
",bf5e7c,SZ,SZ,SZ,043,04,"CONSULT
","Host a visit
",46.1956,6.14811,46.1956,6.14811,46.1956,6.14811,"http://nvonews.com/2014/01/28/turkeys-eu-accession-talks-should-go-on-french-pres/
","Geneva, Genè, Switzerland","Geneva, Genè, Switzerland",,1
"bf5e75
",bf5e7c,SZ,SY,SZ,043,04,"CONSULT
","Host a visit
",46.1956,6.14811,35,38,46.1956,6.14811,"http://nvonews.com/2014/01/28/turkeys-eu-accession-talks-should-go-on-french-pres/
","Geneva, Genè, Switzerland",Syria,,1
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",39,35,35,38,39,35,"http://en.trend.az/regions/met/turkey/2235000.html
","Anadolu, Turkey (general), Turkey",Syria,,1
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",39.9272,32.8644,35,38,39.9272,32.8644,"Anadolu (also known as Anatolia) news agency website, Ankara/BBC Monitoring/(c) BBC
","Ankara, Ankara, Turkey",Syria,,1
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",39,35,35,38,39,35,"http://en.trend.az/regions/met/turkey/2235000.html
","Anadolu, Turkey (general), Turkey",Syria,,1
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",39,35,35,38,35,38,"http://en.trend.az/regions/met/turkey/2235000.html
","Anadolu, Turkey (general), Turkey",Syria,,1
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",39.9272,32.8644,35,38,39.9272,32.8644,"Anadolu (also known as Anatolia) news agency website, Ankara/BBC Monitoring/(c) BBC
","Ankara, Ankara, Turkey",Syria,,1
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",39.9272,32.8644,35,38,35,38,"Anadolu (also known as Anatolia) news agency website, Ankara/BBC Monitoring/(c) BBC
","Ankara, Ankara, Turkey",Syria,,1
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35,38,"Anadolu (also known as Anatolia) news agency website, Ankara/BBC Monitoring/(c) BBC
",Syria,Syria,,2
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.8692,36.5325,35.8692,36.5325,35.8692,36.5325,"http://www.washingtonpost.com/world/middle_east/siege-tactics-in-syria-come-under-scrutiny/2014/01/28/77875cba-885e-11e3-a760-a86415d0944d_story.html?wprss=rss_world
","Abu Rami, Idlib, Syria","Abu Rami, Idlib, Syria",,2
"17534d 
",175357,SY,IS,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.5,36.3,31.5,34.75,33.5,36.3,"http://www.washingtonpost.com/world/middle_east/siege-tactics-in-syria-come-under-scrutiny/2014/01/28/77875cba-885e-11e3-a760-a86415d0944d_story.html?wprss=rss_world
","Damascus, Dimashq, Syria",Israel,,2
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://online.wsj.com/news/articles/SB10001424052702304428004579350252251797082?mod=wsj_india_main&mg=reno64-wsj&url=http%3A%2F%2Fonline.wsj.com%2Farticle%2FSB10001424052702304428004579350252251797082.html%3Fmod%3Dwsj_india_main
",Syria,Syria,,2
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35,38,"http://online.wsj.com/news/articles/SB10001424052702304428004579350252251797082?mod=wsj_india_main&mg=reno64-wsj&url=http%3A%2F%2Fonline.wsj.com%2Farticle%2FSB10001424052702304428004579350252251797082.html%3Fmod%3Dwsj_india_main
",Syria,Syria,,2
"bf5e75
",bf5e7b,JO,SY,JO,042,04,"CONSULT
","Make a visit
",31.95,35.9333,35,38,31.95,35.9333,"http://www.montrealgazette.com/life/Prime+Minister+Harper+wrap+Mideast+visit+with+tour/9424068/story.html
","Amman, (JO11), Jordan",Syria,,2
"bf5e75
",bf5e7b,CA,SY,SY,042,04,"CONSULT
","Make a visit
",60,-95,35,38,35,38,"http://www.montrealgazette.com/life/Prime+Minister+Harper+wrap+Mideast+visit+with+tour/9424068/story.html
",Canada,Syria,,2
"94c42f
",94c432,AG,SY,AG,120,12,"REJECT
","Reject, not specified below
",36.605,2.19083,35,38,36.605,2.19083,"Al-Jazeera TV, Doha/BBC Monitoring/(c) BBC
","Cherchell, Tipaza, Algeria",Syria,,2
"bf5e75
",bf5e7c,EG,SY,EG,043,04,"CONSULT
","Host a visit
",27,30,35,38,27,30,"http://english.sabah.com.tr/National/2014/01/29/statistics-show-europe-reluctant-to-accommodate-syrian-refugees-625156007171
",Egypt,Syria,,2
"bf5e75
",bf5e7c,IZ,SY,EG,043,04,"CONSULT
","Host a visit
",33,44,35,38,27,30,"http://english.sabah.com.tr/National/2014/01/29/statistics-show-europe-reluctant-to-accommodate-syrian-refugees-625156007171
",Iraq,Syria,,1
"5f2fc4
",5f2fc6,UK,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",54,-2,35,38,35,38,"http://www.independent.co.uk/news/uk/politics/tory-backbenchers-hit-out-at-david-cameron-for-uturn-on-syrian-refugees-9094196.html
",United Kingdom,Syria,,1
"5e75bf
",5e75c5,SY,SY,SY,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",35,38,35,38,35,38,"http://www.ibtimes.co.uk/theresa-may-says-uk-will-offer-syrian-refugees-asylum-1434328
",Syria,Syria,,1
"5e75bf
",5e75c5,UK,SY,UK,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",54,-2,35,38,54,-2,"http://humanitariannews.org/20140129/uk-agrees-take-500-most-traumatised-syrian-refugees
",United Kingdom,Syria,,1
"5e75bf
",5e75c5,UK,UK,UK,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",54,-2,54,-2,54,-2,"http://www.theguardian.com/commentisfree/poll/2014/jan/29/britain-syrian-refugees-asylum
",United Kingdom,United Kingdom,,1
"5e75bf
",5e75c8,UK,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",51.4,0.866667,35.5148,35.7768,35.5148,35.7768,"http://www.sconews.co.uk/news/34522/uk-to-shelter-syrian-refugees-on-its-own-terms/
","East Church, Kent, United Kingdom","Latakia, Al Ladhiqiyah, Syria",,1
"5e75bf
",5e75c8,UK,SY,UK,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",51.4,0.866667,35.5148,35.7768,51.4,0.866667,"http://www.sconews.co.uk/news/34522/uk-to-shelter-syrian-refugees-on-its-own-terms/
","East Church, Kent, United Kingdom","Latakia, Al Ladhiqiyah, Syria",,1
"571d14
",571d1a,SZ,SZ,SZ,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",46.1956,6.14811,46.1956,6.14811,46.1956,6.14811,"http://www.firstnews.co.uk/news/uk-to-welcome-some-syria-refugees-deputy-pm-says-i10358
","Geneva, Genè, Switzerland","Geneva, Genè, Switzerland",,1
"571d14
",571d1a,UK,SY,UK,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",54.5833,-5.93333,35,38,54.5833,-5.93333,"http://www.belfasttelegraph.co.uk/news/local-national/uk/clegg-announces-syria-refugee-plans-29958348.html
","Belfast, Belfast, United Kingdom",Syria,,1
"571d14
",571d1a,UK,SY,UK,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",55.95,-3.2,35,38,55.95,-3.2,"http://www.channel4.com/news/syria-displaced-refugees-unhcr-british-refugee-council
","Edinburgh, Edinburgh, City of, United Kingdom",Syria,,1
"571d14
",571d1a,UK,SY,UK,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",51.5,-0.116667,35,38,51.5,-0.116667,"http://www.standard.co.uk/news/uk/hundreds-of-syrian-refugees-to-be-welcomed-in-uk-after-government-relents-9092425.html
","London, London, City of, United Kingdom",Syria,,1
"571d14
",571d1a,UK,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",51.5,-0.116667,35,38,35,38,"http://en.europeonline-magazine.eu/britain-to-take-in-hundreds-of-syrian-refugees_314979.html
","London, London, City of, United Kingdom",Syria,,1
"571d14
",571d1a,UK,SY,UK,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",59.15,-2.61667,35,38,59.15,-2.61667,"http://www.dailymail.co.uk/news/article-2547655/Nick-Clegg-brokers-deal-allow-Syrian-civil-war-victims-refuge-Britain.html?ITO=1490&ns_campaign=1490
","Whitehall, Orkney Islands, United Kingdom",Syria,,1
"571d14
",571d1a,SP,FR,GM,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",40,-4,46,2,51,9,"http://en.trend.az/regions/met/arabicr/2235837.html
",Spain,France,,1
"571d14
",571d1a,SP,GM,GM,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",40,-4,51,9,51,9,"http://en.trend.az/regions/met/arabicr/2235837.html
",Spain,Germany,,1
"571d14
",571d1a,SY,FR,GM,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,46,2,51,9,"http://en.trend.az/regions/met/arabicr/2235837.html
",Syria,France,,1
"571d14
",571d1a,SY,SP,GM,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,40,-4,51,9,"http://en.trend.az/regions/met/arabicr/2235837.html
",Syria,Spain,,1
"571d14
",571d1a,UK,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",54,-2,35,38,35,38,"http://www.itv.com/news/update/2014-01-29/syrian-refugee-announcement-welcomed-by-charity/
",United Kingdom,Syria,,1
"571d14
",571d1a,UK,SY,UK,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",54,-2,35,38,54,-2,"http://www.channel4.com/news/syria-syrian-refugees-uk-nick-clegg-un-high-commission
",United Kingdom,Syria,,1
"571d14
",571d1a,UK,UK,UK,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",54,-2,54,-2,54,-2,"http://www.newstatesman.com/politics/2014/01/tories-immigration-target-means-door-still-closed-too-many-syrian-refugees
",United Kingdom,United Kingdom,,1
"17534d 
",175354,SY,JO,JO,070,07,"PROVIDE AID
","Provide aid, not specified below
",35,38,31,36,31,36,"http://www.theupcoming.co.uk/2014/01/29/home-secretary-confirms-that-the-uk-will-provide-emergency-aid-to-syrian-refugees/
",Syria,Jordan,,1
"17534d 
",175359,UK,SY,GM,075,07,"PROVIDE AID
","Grant asylum
",51.6333,-3.48333,35,38,51,9,"http://www.morningstaronline.co.uk/a-b3d4-May-to-admit-a-few-hundred-refugees
","Cynon, Rhondda Cynon Taff, United Kingdom",Syria,,1
"17534d 
",175359,UK,SY,UK,075,07,"PROVIDE AID
","Grant asylum
",51.5,-0.116667,35,38,51.5,-0.116667,"http://www.aa.com.tr/en/news/280605--uk-set-to-resettle-some-syrian-refugees
","London, London, City of, United Kingdom",Syria,,1
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35,38,"http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=138220&CatID=-1
",Syria,Syria,,1
"17534d 
",175359,UK,SY,UK,075,07,"PROVIDE AID
","Grant asylum
",54,-2,35,38,54,-2,"http://www.itv.com/news/update/2014-01-29/syrian-refugee-announcement-welcomed-by-charity/
",United Kingdom,Syria,,1
"17534d 
",175359,UK,UK,UK,075,07,"PROVIDE AID
","Grant asylum
",54,-2,54,-2,54,-2,"http://www.bbc.co.uk/democracylive/house-of-commons-25946952
",United Kingdom,United Kingdom,,1
"bf5e75
",bf5e76,UK,SY,SY,100,10,"DEMAND
","Demand, not specified below
",54,-2,35,38,35,38,"http://www.independent.co.uk/news/uk/politics/tory-backbenchers-hit-out-at-david-cameron-for-uturn-on-syrian-refugees-9094196.html
",United Kingdom,Syria,,1
"144e57
",144e62,UK,UK,UK,1821,18,"ASSAULT
","Sexually assault
",51.5,-0.116667,51.5,-0.116667,51.5,-0.116667,"http://www.trust.org/item/20140128214113-l8b5o/?source=hpagehead
","London, London, City of, United Kingdom","London, London, City of, United Kingdom",,1
"144e57
",144e62,UK,SY,SY,1821,18,"ASSAULT
","Sexually assault
",51.5,-0.116667,35,38,35,38,"http://www.trust.org/item/20140128214113-l8b5o/?view=quickview&c=mHq7hB3jC2NzSKZ--WVifCF_Jo7q-fUlYX3B23pZd1U&mkt=en-us
","London, London, City of, United Kingdom",Syria,,1
"144e57
",144e62,SY,SY,SY,1821,18,"ASSAULT
","Sexually assault
",35,38,35,38,35,38,"http://www.trust.org/item/20140128214113-l8b5o/?view=quickview&c=mHq7hB3jC2NzSKZ--WVifCF_Jo7q-fUlYX3B23pZd1U&mkt=en-us
",Syria,Syria,,1
"c1f827
",c1f836,UK,UK,UK,0874,08,"YIELD
","Retreat or surrender militarily
",54,-2,54,-2,54,-2,"http://www.independent.co.uk/news/uk/politics/tory-backbenchers-hit-out-at-david-cameron-for-uturn-on-syrian-refugees-9094196.html
",United Kingdom,United Kingdom,,1
"e9c392
",e9c395,SY,SY,SY,111,11,"DISAPPROVE
","Criticize or denounce 
",35,38,35,38,35,38,"http://www.independent.co.uk/news/uk/politics/tory-backbenchers-hit-out-at-david-cameron-for-uturn-on-syrian-refugees-9094196.html
",Syria,Syria,,1
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://www.itv.com/news/update/2014-01-29/home-secretary-syrian-refugee-crisis-is-immense/
",Syria,Syria,,1
"5e75bf
",5e75c5,TU,TU,TU,033,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide matyerial aid, not specified below
",39,35,39,35,39,35,"http://www.channel4.com/news/syria-displaced-refugees-unhcr-british-refugee-council
",Turkey,Turkey,,1
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35,38,"http://www.channel4.com/news/syria-displaced-refugees-unhcr-british-refugee-council
",Syria,Syria,,1
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://www.theupcoming.co.uk/2014/01/29/home-secretary-confirms-that-the-uk-will-provide-emergency-aid-to-syrian-refugees/
",Syria,Syria,,2
