Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Dubplicate Count
"bf5e75
",SY,SY,LE,042,"Make a visit
",35,38,35,38,33.8719,35.5097,http://news.xinhuanet.com/english/world/2014-01/08/c_133026269.htm,Syria,Syria,,
"bf5e75
",SY,SY,LE,042,"Make a visit
",35,38,35,38,33.8333,35.8333,http://english.cri.cn/6966/2014/01/08/2702s807035.htm,Syria,Syria,,
"17534d 
",US,US,US,073,"Provide humanitarian aid
",38.8951,-77.0364,38.8951,-77.0364,38.8951,-77.0364,http://www.whig.com/story/24387337/senators-us-should-take-more-syrian-refugees,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",,
"17534d 
",LE,GM,GM,075,"Grant asylum
",33.8719,35.5097,52.4,7.98333,52.4,7.98333,http://reliefweb.int/report/lebanon/syrian-refugees-leave-beirut-temporary-resettlement-germany,"Beirut, Beyrouth, Lebanon","Bramsche, Niedersachsen, Germany",,
"17534d 
",LE,LE,GM,075,"Grant asylum
",33.8719,35.5097,33.8719,35.5097,52.4,7.98333,http://reliefweb.int/report/lebanon/syrian-refugees-leave-beirut-temporary-resettlement-germany,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,http://www.iom.int/cms/render/live/en/sites/iom/home/news-and-views/press-briefing-notes/pbn-2014/pbn-listing/syrian-refugees-leave-beirut-for.html,Syria,Syria,,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",35,38,35,38,35,38,http://www.bbc.co.uk/news/uk-politics-25645773,Syria,Syria,,
"571d21
",US,SY,SY,060,"Engage in material cooperation, not specified below
",38.8951,-77.0364,33.5,36.3,33.5,36.3,http://www.reuters.com/article/2014/01/07/us-syria-crisis-usa-idUSBREA061D520140107,"Washington, District of Columbia, United States","Damascus, Dimashq, Syria",,
"571d21
",US,SY,SY,060,"Engage in material cooperation, not specified below
",38.8951,-77.0364,35,38,35,38,http://www.wdam.com/story/24388601/take-in-more-syrian-refugees-senator-says,"Washington, District of Columbia, United States",Syria,,
"17534d 
",SY,SY,SY,070,"Provide aid, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.dnaindia.com/world/report-us-senators-push-to-admit-more-syrian-refugees-1947066,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",US,SY,US,070,"Provide aid, not specified below
",38.8951,-77.0364,33.5,36.3,38.8951,-77.0364,http://www.reuters.com/article/2014/01/07/us-syria-crisis-usa-idUSBREA061D520140107,"Washington, District of Columbia, United States","Damascus, Dimashq, Syria",,
"17534d 
",US,SY,US,070,"Provide aid, not specified below
",38.8951,-77.0364,35,38,38.8951,-77.0364,http://www.wdam.com/story/24388601/take-in-more-syrian-refugees-senator-says,"Washington, District of Columbia, United States",Syria,,
"17534d 
",US,US,US,075,"Grant asylum
",25.7743,-80.1937,25.7743,-80.1937,25.7743,-80.1937,http://www.miamiherald.com/2014/01/07/3857239/senators-us-should-take-more-syrian.html,"Miami, Florida, United States","Miami, Florida, United States",,
"17534d 
",US,US,US,075,"Grant asylum
",38.8951,-77.0364,38.8951,-77.0364,38.8951,-77.0364,http://www.mynews4.com/news/story/Senators-say-US-should-take-more-Syrian-refugees/OkGAP29aOEGT5mqaonqP2w.cspx,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",,
"17534d 
",US,SY,US,075,"Grant asylum
",38.8951,-77.0364,35,38,38.8951,-77.0364,http://www.wlos.com/template/inews_wire/wires.national/2dffdc12-www.wlos.com.shtml,"Washington, District of Columbia, United States",Syria,,
"17534d 
",US,SY,SY,075,"Grant asylum
",38.8951,-77.0364,35,38,35,38,http://www.enewspf.com/latest-news/latest-national/latest-national-news/49211-senator-durbin-holds-hearing-on-syrian-refugee-crisis.html,"Washington, District of Columbia, United States",Syria,,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,"http://www.ynetnews.com/articles/0,7340,L-4474351,00.html",Syria,Syria,,
"17534d 
",US,US,US,075,"Grant asylum
",38,-97,38,-97,38,-97,http://www.sify.com/news/senators-us-should-take-more-syrian-refugees-news-international-obic4fhgaab.html,United States,United States,,
"bf5e75
",SY,SY,IT,042,"Make a visit
",35,38,35,38,35.5,12.6,http://www.samaa.tv/Italian-navy-rescues-over-1000-migrants-from-boats-in-24-hours-75604-2.html,Syria,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,http://www.samaa.tv/Italian-navy-rescues-over-1000-migrants-from-boats-in-24-hours-75604-2.html,Syria,Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://www.albawaba.com/business/jordan-water-545798,Syria,Syria,,
"ff4800
",JO,JO,JO,010,"Make statement, not specified below
",31.8333,36.8333,31.8333,36.8333,31.8333,36.8333,http://www.albawaba.com/business/jordan-water-545798,"Zarqa Governorate, Az Zarqa, Jordan","Zarqa Governorate, Az Zarqa, Jordan",,
"c1f827
",IS,SY,IS,080,"Yield, not specified below 
",32.9656,35.5005,33.5,36.3,32.9656,35.5005,http://www.globaltimes.cn/content/836440.shtml,"Safad, Ha?afon, Israel","Damascus, Dimashq, Syria",,
"bf5e75
",JO,SY,SY,042,"Make a visit
",31,36,35,38,35,38,http://reliefweb.int/report/jordan/joint-assessment-review-syrian-refugee-response-jordan,Jordan,Syria,,
"bf5e75
",SY,TU,TU,190,"Use conventional military force, not specified below
",36.2028,37.1586,39,35,39,35,http://gulftoday.ae/portal/c40b97e6-2ba2-429b-8286-d7b62754fe65.aspx,"Aleppo, ?alab, Syria",Turkey,,
"17534d 
",IS,SY,US,075,"Grant asylum
",31.5,34.75,35,38,38,-97,http://www.israelnationalnews.com/News/Flash.aspx/284437,Israel,Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-09/243527-palestinians-fear-war-with-hezbollah.ashx,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",LE,SY,LE,043,"Host a visit
",33.2422,35.2142,33.5,36.3,33.2422,35.2142,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-09/243527-palestinians-fear-war-with-hezbollah.ashx,"Rashidieh, Liban-Sud, Lebanon","Damascus, Dimashq, Syria",,
"bf5e75
",LE,LE,LE,043,"Host a visit
",33.2422,35.2142,33.2422,35.2142,33.2422,35.2142,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-09/243527-palestinians-fear-war-with-hezbollah.ashx,"Rashidieh, Liban-Sud, Lebanon","Rashidieh, Liban-Sud, Lebanon",,
"17534d 
",UK,SY,UK,075,"Grant asylum
",54,-2,35,38,54,-2,http://upwww.ngrguardiannews.com/index.php/news/world-news/142848-britain-accepts-1-500-syrian-refugees,United Kingdom,Syria,,
"bf5e75
",JO,SY,JO,042,"Make a visit
",31.8333,36.8333,35,38,31.8333,36.8333,http://www.albawaba.com/business/jordan-water-545798,"Zarqa Governorate, Az Zarqa, Jordan",Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.dailystar.com.lb/News/Middle-East/2014/Jan-09/243526-un-aided-380000-victims-of-gender-violence.ashx,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",SY,SY,SY,070,"Provide aid, not specified below
",35,38,35,38,35,38,http://www.oxfamamerica.org/press/pressreleases/statement-for-the-record-on-the-syrian-refugee-crisis-from-oxfam-america2019s-noah-gottschalk-to-the-senate-judiciary-subcommittee,Syria,Syria,,
"571d14
",SY,IS,IS,051,"Praise or endorse
",33.5,36.3,31.5,34.75,31.5,34.75,http://electronicintifada.net/content/lebanon-charges-punitive-registration-fees-palestinians-fleeing-syria-war/13065,"Damascus, Dimashq, Syria",Israel,,
"bf5e75
",SY,LE,LE,042,"Make a visit
",33.5,36.3,33.2422,35.2142,33.2422,35.2142,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-09/243527-palestinians-fear-war-with-hezbollah.ashx,"Damascus, Dimashq, Syria","Rashidieh, Liban-Sud, Lebanon",,
"bf5e75
",LE,LE,LE,042,"Make a visit
",33.2422,35.2142,33.2422,35.2142,33.2422,35.2142,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-09/243527-palestinians-fear-war-with-hezbollah.ashx,"Rashidieh, Liban-Sud, Lebanon","Rashidieh, Liban-Sud, Lebanon",,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",35,38,35,38,35,38,http://www.un.org/apps/news/story.asp?NewsID=46893&Cr=&Cr1=,Syria,Syria,,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.presstv.ir/detail/2014/01/08/344508/sick-palestinians-remain-trapped-in-yarmouk-refugee-camp/,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.dailystar.com.lb/News/Middle-East/2014/Jan-09/243526-un-aided-380000-victims-of-gender-violence.ashx,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",SY,JO,JO,043,"Host a visit
",35,38,31.8333,36.8333,31.8333,36.8333,http://www.albawaba.com/business/jordan-water-545798,Syria,"Zarqa Governorate, Az Zarqa, Jordan",,
"c1f827
",PE,PE,PE,080,"Yield, not specified below 
",-12.05,-77.05,-12.05,-77.05,-12.05,-77.05,http://www.eurasiareview.com/08012014-lebanese-bishop-appeals-christian-syrian-refugees/,"Lima, Lima, Peru","Lima, Lima, Peru",,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",35,38,35,38,35,38,http://www.eurasiareview.com/08012014-lebanese-bishop-appeals-christian-syrian-refugees/,Syria,Syria,,
"571d14
",IZ,IZ,IZ,1712,"Destroy property
",33.3558,43.7861,33.3558,43.7861,33.3558,43.7861,http://www.jpost.com/Opinion/Columnists/The-US-and-the-fight-for-survival-of-Assad-Obamas-strange-allies-337501,"Falluja, Al Anbar, Iraq","Falluja, Al Anbar, Iraq",,
"571d14
",SY,SY,SY,1712,"Destroy property
",35,38,35,38,35,38,http://www.jpost.com/Opinion/Columnists/The-US-and-the-fight-for-survival-of-Assad-Obamas-strange-allies-337501,Syria,Syria,,
"bf5e75
",SY,SY,GR,190,"Use conventional military force, not specified below
",35,38,35,38,39,22,http://uk.news.yahoo.com/bulgarian-golden-dawn-nationalists-launch-attacks-against-syrian-175747395.html,Syria,Syria,,
"bf5e75
",TU,TU,TU,043,"Host a visit
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,http://thehimalayantimes.com/rssReference.php?headline=Turkish+police+purge+reaches+top+ranks+amid+graft+scandal&NewsID=402361,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",,
"bf5e75
",SY,SY,IZ,043,"Host a visit
",35,38,35,38,33,44,http://www.gulf-times.com/uk-europe/183/details/377197/turkey-police-purge-reaches-top-ranks,Syria,Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://thehimalayantimes.com/rssReference.php?headline=Turkish+police+purge+reaches+top+ranks+amid+graft+scandal&NewsID=402361,Syria,Syria,,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,http://upwww.ngrguardiannews.com/index.php/news/world-news/142848-britain-accepts-1-500-syrian-refugees,Syria,Syria,,
"17534d 
",SY,SY,UK,075,"Grant asylum
",35,38,35,38,54,-2,http://upwww.ngrguardiannews.com/index.php/news/world-news/142848-britain-accepts-1-500-syrian-refugees,Syria,Syria,,
"5e75bf
",SY,SY,SY,030,"Express intent to cooperate, not specified below
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,http://www.irishtimes.com/news/world/middle-east/syrian-rebels-seize-headquarters-of-al-qaeda-linked-faction-1.1648794,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"bf5e75
",SY,SY,IT,043,"Host a visit
",35,38,35,38,35.5,12.6,http://www.samaa.tv/Italian-navy-rescues-over-1000-migrants-from-boats-in-24-hours-75604-2.html,Syria,Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://www.samaa.tv/Italian-navy-rescues-over-1000-migrants-from-boats-in-24-hours-75604-2.html,Syria,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,http://www.albawaba.com/business/jordan-water-545798,Syria,Syria,,
"5e75bf
",SY,UK,UK,030,"Express intent to cooperate, not specified below
",35,38,54,-2,54,-2,http://www.worldbulletin.net/?aType=haber&ArticleID=126509,Syria,United Kingdom,,
"5f2fc4
",SY,JO,JO,0233,"Appeal for humanitarian aid
",35,38,31,36,31,36,http://www.IRINnews.org/report/99440/iraq-fighting-prevents-aid-workers-reaching-displaced,Syria,Jordan,,
"bf5e75
",SY,JO,SY,043,"Host a visit
",35,38,31,36,35,38,http://reliefweb.int/report/jordan/joint-assessment-review-syrian-refugee-response-jordan,Syria,Jordan,,
"144e57
",SY,LE,SY,181,"Abduct, hijack, or take hostage 
",35,38,33.8333,35.8333,35,38,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-09/243531-lebanese-kidnapper-of-syrian-girl-apprehended.ashx,Syria,Lebanon,,
"144e57
",SY,SY,SY,181,"Abduct, hijack, or take hostage 
",35,38,35,38,35,38,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-08/243424-lebanese-arrested-for-kidnapping-syrian-girl-for-marriage.ashx,Syria,Syria,,
"bf5e75
",TU,TU,TU,042,"Make a visit
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,http://thehimalayantimes.com/rssReference.php?headline=Turkish+police+purge+reaches+top+ranks+amid+graft+scandal&NewsID=402361,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",,
"bf5e75
",SY,SY,IZ,042,"Make a visit
",35,38,35,38,33,44,http://www.gulf-times.com/uk-europe/183/details/377197/turkey-police-purge-reaches-top-ranks,Syria,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,http://thehimalayantimes.com/rssReference.php?headline=Turkish+police+purge+reaches+top+ranks+amid+graft+scandal&NewsID=402361,Syria,Syria,,
"c1f827
",TU,SY,SY,0874,"Retreat or surrender militarily
",39,35,35,38,35,38,http://www.sbs.com.au/news/article/2014/01/09/navy-violence-unsurprising-advocate,Turkey,Syria,,
"c1f827
",TU,SY,TU,0874,"Retreat or surrender militarily
",39,35,35,38,39,35,http://www.sbs.com.au/news/article/2014/01/09/navy-violence-unsurprising-advocate,Turkey,Syria,,
"571d21
",US,SY,SY,060,"Engage in material cooperation, not specified below
",38.8951,-77.0364,33.5,36.3,33.5,36.3,http://gulfnews.com/news/region/syria/us-senators-push-to-let-in-more-syrian-refugees-1.1275049,"Washington, District of Columbia, United States","Damascus, Dimashq, Syria",,
"571d21
",US,SY,SY,060,"Engage in material cooperation, not specified below
",38.8951,-77.0364,35,38,35,38,http://www.dailystar.com.lb/News/Middle-East/2014/Jan-09/243524-us-senators-urge-admission-of-refugees.ashx,"Washington, District of Columbia, United States",Syria,,
"17534d 
",US,SY,US,070,"Provide aid, not specified below
",38.8951,-77.0364,33.5,36.3,38.8951,-77.0364,http://gulfnews.com/news/region/syria/us-senators-push-to-let-in-more-syrian-refugees-1.1275049,"Washington, District of Columbia, United States","Damascus, Dimashq, Syria",,
"17534d 
",US,SY,US,070,"Provide aid, not specified below
",38.8951,-77.0364,35,38,38.8951,-77.0364,http://www.dailystar.com.lb/News/Middle-East/2014/Jan-09/243524-us-senators-urge-admission-of-refugees.ashx,"Washington, District of Columbia, United States",Syria,,
"17534d 
",SY,SY,SY,070,"Provide aid, not specified below
",35,38,35,38,35,38,http://www.worldbulletin.net/?aType=haber&ArticleID=126478,Syria,Syria,,
"17534d 
",CU,CU,CU,075,"Grant asylum
",21.5,-80,21.5,-80,21.5,-80,http://www.timesofisrael.com/senators-push-to-allow-more-syrian-refugees/,Cuba,Cuba,,
"17534d 
",US,SY,SY,075,"Grant asylum
",38,-97,35,38,35,38,http://www.israelnationalnews.com/News/Flash.aspx/284437,United States,Syria,,
"17534d 
",US,SY,US,075,"Grant asylum
",38,-97,35,38,38,-97,http://www.israelnationalnews.com/News/Flash.aspx/284437,United States,Syria,,
"c03624
",TU,SY,TU,090,"Investigate, not specified below
",39,35,35,38,39,35,http://voiceofrussia.com/2014_01_10/Manger-for-monsters-children-become-part-of-criminal-world-3978/,Turkey,Syria,,
"bf5e75
",GM,SY,SY,043,"Host a visit
",51,9,35,38,35,38,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=135996&CatID=-1,Germany,Syria,,
"571d14
",JO,JO,JO,051,"Praise or endorse
",31.95,35.9333,31.95,35.9333,31.95,35.9333,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=135996&CatID=-1,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",,
"5f2fc4
",UK,UK,UK,020,"Appeal, not specified below
",53.3333,-3.83333,53.3333,-3.83333,53.3333,-3.83333,http://www.walesonline.co.uk/news/wales-news/welsh-leaders-call-uk-open-6481968,"Llandudno, Conwy, United Kingdom","Llandudno, Conwy, United Kingdom",,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,http://politicalnews.me/?id=26555&keys=SYRIA-WORST-HUMANITARIAN-CRISIS,Syria,Syria,,
"bf5e75
",JO,SY,SY,192,"Occupy territory
",31,36,35,38,35,38,http://www.albawaba.com/business/jordan-syria-refugees-546088,Jordan,Syria,,
"ff4800
",IS,SY,SY,010,"Make statement, not specified below
",31.5,34.75,33.5,36.3,33.5,36.3,http://www.algemeiner.com/2014/01/09/world-is-silent-as-lebanon-abuses-palestinian-refugees/,Israel,"Damascus, Dimashq, Syria",,
"ff4800
",IS,IS,IS,010,"Make statement, not specified below
",31.5,34.75,31.5,34.75,31.5,34.75,http://www.algemeiner.com/2014/01/09/world-is-silent-as-lebanon-abuses-palestinian-refugees/,Israel,Israel,,
"bf5e75
",JO,SY,SY,043,"Host a visit
",32.3429,36.208,35,38,35,38,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=135996&CatID=-1,"Mafraq, Jordan (general), Jordan",Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=135996&CatID=-1,Syria,Syria,,
"571d14
",GM,JO,JO,051,"Praise or endorse
",51,9,31.95,35.9333,31.95,35.9333,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=135996&CatID=-1,Germany,"Amman, (JO11), Jordan",,
"17534d 
",JO,JO,JO,071,"Provide economic aid
",32.5,35.8333,32.5,35.8333,32.5,35.8333,http://www.ansa.it/ansamed/en/news/sections/generalnews/2014/01/09/EU-grants-Jordan-40-mln-euros-Syrian-refugee-crisis_9873870.html,"Governorate Of Irbid, Irbid, Jordan","Governorate Of Irbid, Irbid, Jordan",,
"bf5e75
",LE,SY,LE,043,"Host a visit
",33.8333,35.8333,35,38,33.8333,35.8333,http://politicalnews.me/?id=26555&keys=SYRIA-WORST-HUMANITARIAN-CRISIS,Lebanon,Syria,,
"571d14
",LE,SY,SY,173,"Arrest, detain, or charge with legal action 
",33.3603,35.5911,35,38,35,38,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-09/243623-four-year-old-syrian-sexually-assaulted-in-s-lebanon.ashx,"Marjayoun, Nabatî, Lebanon",Syria,,
"144e57
",LE,SY,LE,180,"Use unconventional violence, not specified below
",33.3603,35.5911,35,38,33.3603,35.5911,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jan-09/243623-four-year-old-syrian-sexually-assaulted-in-s-lebanon.ashx,"Marjayoun, Nabatî, Lebanon",Syria,,
"571d14
",LE,SY,SY,051,"Praise or endorse
",33.8333,35.8333,35,38,35,38,http://reliefweb.int/report/lebanon/lebanon-development-operational-plan-2014,Lebanon,Syria,,
"17534d 
",LE,LE,LE,070,"Provide aid, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,http://reliefweb.int/report/lebanon/red-crescent-authority-continues-provide-relief-aid-syrian-refugees-lebanon,Lebanon,Lebanon,,
"5f2fc4
",SY,SY,AE,020,"Appeal, not specified below
",35,38,35,38,25.4069,55.4441,http://reliefweb.int/report/jordan/human-appeal-international-supports-unrwa,Syria,Syria,,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,http://reliefweb.int/report/jordan/human-appeal-international-supports-unrwa,Syria,Syria,,
"bf5e75
",LE,LE,LE,043,"Host a visit
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,http://www.zawya.com/story/Palestinians_fear_war_with_Hezbollah-DS09012014_dsart*243527/,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",,
"bf5e75
",LE,SY,LE,043,"Host a visit
",33.2422,35.2142,33.5,36.3,33.2422,35.2142,http://www.albawaba.com/news/lebanon-palestine-hezbollah-546020,"Rashidieh, Liban-Sud, Lebanon","Damascus, Dimashq, Syria",,
"bf5e75
",LE,LE,LE,043,"Host a visit
",33.2422,35.2142,33.2422,35.2142,33.2422,35.2142,http://www.zawya.com/story/Palestinians_fear_war_with_Hezbollah-DS09012014_dsart*243527/,"Rashidieh, Liban-Sud, Lebanon","Rashidieh, Liban-Sud, Lebanon",,
"17534d 
",UK,SY,UK,075,"Grant asylum
",54,-2,35,38,54,-2,http://stadiumwww.ngrguardiannews.com/index.php/news/world-news/142848-britain-accepts-1-500-syrian-refugees,United Kingdom,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.examiner.com/article/un-world-food-program-director-meets-syrian-war-victims,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",US,US,US,070,"Provide aid, not specified below
",38.8951,-77.0364,38.8951,-77.0364,38.8951,-77.0364,http://politicalnews.me/?id=26555&keys=SYRIA-WORST-HUMANITARIAN-CRISIS,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.examiner.com/article/un-world-food-program-director-meets-syrian-war-victims,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",35,38,35,38,35,38,http://english.ahram.org.eg/NewsContentP/1/91237/Egypt/Syrian-doctors-running-Cairo-clinic-arrested-and-d.aspx,Syria,Syria,,
"bf5e75
",SY,LE,LE,042,"Make a visit
",33.5,36.3,33.2422,35.2142,33.2422,35.2142,http://www.albawaba.com/news/lebanon-palestine-hezbollah-546020,"Damascus, Dimashq, Syria","Rashidieh, Liban-Sud, Lebanon",,
"bf5e75
",LE,LE,LE,042,"Make a visit
",33.2422,35.2142,33.2422,35.2142,33.2422,35.2142,http://www.zawya.com/story/Palestinians_fear_war_with_Hezbollah-DS09012014_dsart*243527/,"Rashidieh, Liban-Sud, Lebanon","Rashidieh, Liban-Sud, Lebanon",,
"bf5e75
",CG,CG,CG,190,"Use conventional military force, not specified below
",0,25,0,25,0,25,http://www.ndtv.com/article/india/indian-peacekeepers-second-highest-casualties-in-2013-attacks-un-469064,Democratic Republic Of The Congo,Democratic Republic Of The Congo,,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",35,38,35,38,35,38,http://www.ndtv.com/article/india/indian-peacekeepers-second-highest-casualties-in-2013-attacks-un-469064,Syria,Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.examiner.com/article/un-world-food-program-director-meets-syrian-war-victims,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",SY,US,US,070,"Provide aid, not specified below
",35,38,38.8951,-77.0364,38.8951,-77.0364,http://politicalnews.me/?id=26555&keys=SYRIA-WORST-HUMANITARIAN-CRISIS,Syria,"Washington, District of Columbia, United States",,
"bf5e75
",EI,EI,EI,100,"Demand, not specified below
",53.85,-9.3,53.85,-9.3,53.85,-9.3,http://www.con-telegraph.ie/living/living-xtra/4111-mustaphas-lifeline-for-syrian-children-olive-tree-boss-plans-return-to-refugee-camps,"Castlebar, Mayo, Ireland","Castlebar, Mayo, Ireland",,
"144e57
",SY,SY,SY,180,"Use unconventional violence, not specified below
",35,38,35,38,35,38,http://www.naharnet.com/stories/en/113309-syrian-child-sexually-assaulted-by-hiv-positive-man-in-marjeyoun,Syria,Syria,,
"bf5e75
",TU,TU,TU,190,"Use conventional military force, not specified below
",40.2477,28.4278,40.2477,28.4278,40.2477,28.4278,http://www.standartnews.com/english/read/the_bulgarian_golden_dawn_nationalists_launch_attacks_against_syrian_refugees__report-2316.html,"Harmanli, Bursa, Turkey","Harmanli, Bursa, Turkey",,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35,38,35,38,35,38,http://www.zawya.com/story/Hamdan_bin_Zayed_hails_role_of_philanthropists_in_supporting_RCAs_initiatives-WAM20140109161043772/,Syria,Syria,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35.5148,35.7768,35.5148,35.7768,35.5148,35.7768,http://www.ansamed.info/ansamed/en/news/sections/generalnews/2014/01/09/Syria-OPCW-says-60-days-needed-destroy-toxic-gases_9872332.html,"Latakia, Al Ladhiqiyah, Syria","Latakia, Al Ladhiqiyah, Syria",,
"bf5e75
",TU,SY,SY,043,"Host a visit
",37.0017,35.3289,37.1981,42.1189,37.1981,42.1189,http://www.loudountimes.com/news/article/a_humbling_experience_loudoun_leaders_meet_syrian_refugees543,"Adana, Adana, Turkey","Bab Al-Hawa, Al ?asakah, Syria",,
"bf5e75
",TU,TU,TU,043,"Host a visit
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,http://www.thejakartaglobe.com/international/turkish-police-purge-reaches-top-ranks-amid-graft-scandal/,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",,
"bf5e75
",JO,JO,JO,043,"Host a visit
",31.95,35.9333,31.95,35.9333,31.95,35.9333,http://www.ansa.it/ansamed/en/news/nations/lebanon/2014/01/09/Half-Syrian-population-poverty-35-years-lost-_9872921.html,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",,
"bf5e75
",SY,SY,SY,043,"Host a visit
",37.1981,42.1189,37.1981,42.1189,37.1981,42.1189,http://www.loudountimes.com/news/article/a_humbling_experience_loudoun_leaders_meet_syrian_refugees543,"Bab Al-Hawa, Al ?asakah, Syria","Bab Al-Hawa, Al ?asakah, Syria",,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,http://zeenews.india.com/news/world/us-concerned-about-turkey-s-political-crisis_902951.html,Syria,Syria,,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,http://stadiumwww.ngrguardiannews.com/index.php/news/world-news/142848-britain-accepts-1-500-syrian-refugees,Syria,Syria,,
"17534d 
",SY,SY,UK,075,"Grant asylum
",35,38,35,38,54,-2,http://stadiumwww.ngrguardiannews.com/index.php/news/world-news/142848-britain-accepts-1-500-syrian-refugees,Syria,Syria,,
