Event_COLOR_CODE,Event_COLOR_ROOT_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,RootEventCode,MainReason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"bf5e75
",bf5e7b,SY,SY,TU,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,35.8143,36.3206,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,36.115,36.2482,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,SY,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,35.8143,36.3206,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7b,TU,TU,SY,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"c1f827
",c1f82f,SY,TU,SY,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,35.9025,36.0627,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Yayladagi, Hatay, Turkey",
"c1f827
",c1f82f,SY,LE,SY,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,33.8333,35.8333,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria",Lebanon,
"c1f827
",c1f82f,SY,TU,SY,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,39,35,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria",Turkey,
"5f2fc4
",5f2fcb,SY,SY,SY,025,02,"APPEAL
","Appeal to yield
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"c1f827
",c1f82f,SY,TU,SY,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,38.9071,31.2978,33.5,36.3,--,"Damascus, Dimashq, Syria","Guvecci, Afyonkarahisar, Turkey",
"c1f827
",c1f82f,SY,TU,TU,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,38.9071,31.2978,38.9071,31.2978,--,"Damascus, Dimashq, Syria","Guvecci, Afyonkarahisar, Turkey",
"c1f827
",c1f82f,FR,FR,FR,080,08,"YIELD
","Yield, not specified below 
",46,2,46,2,46,2,--,France,France,
"c1f827
",c1f82f,TU,AM,TU,080,08,"YIELD
","Yield, not specified below 
",39,35,40,45,39,35,--,Turkey,Armenia,
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",39,35,39,35,39,35,--,Turkey,Turkey,
"c1f827
",c1f836,SY,SY,SY,0874,08,"YIELD
","Retreat or surrender militarily
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f836,SY,TU,TU,0874,08,"YIELD
","Retreat or surrender militarily
",35.8143,36.3206,36.115,36.2482,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"c1f827
",c1f836,SY,TU,TU,0874,08,"YIELD
","Retreat or surrender militarily
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Anatolia, Turkey (general), Turkey",
"c1f827
",c1f836,TU,SY,SY,0874,08,"YIELD
","Retreat or surrender militarily
",36.115,36.2482,35.8143,36.3206,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f836,TU,SY,TU,0874,08,"YIELD
","Retreat or surrender militarily
",36.115,36.2482,35.8143,36.3206,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f836,TU,TU,TU,0874,08,"YIELD
","Retreat or surrender militarily
",36.115,36.2482,36.115,36.2482,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"c1f827
",c1f836,TU,TU,TU,0874,08,"YIELD
","Retreat or surrender militarily
",39,35,39,35,39,35,--,"Anatolia, Turkey (general), Turkey","Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",33.5,36.3,39,35,33.5,36.3,--,"Damascus, Dimashq, Syria",Turkey,
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,36.115,36.2482,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,36.2066,36.1572,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Hatay, Hatay, Turkey",
"bf5e75
",bf5e81,TU,SY,SY,192,19,"FIGHT
","Occupy territory
",36.115,36.2482,35.8143,36.3206,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e81,TU,TU,TU,192,19,"FIGHT
","Occupy territory
",36.115,36.2482,36.115,36.2482,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e81,TU,TU,TU,192,19,"FIGHT
","Occupy territory
",39,35,39,35,39,35,--,"Anatolia, Turkey (general), Turkey","Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e81,TU,TU,TU,192,19,"FIGHT
","Occupy territory
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",
"bf5e75
",bf5e81,IS,IS,IS,192,19,"FIGHT
","Occupy territory
",31.5,34.75,31.5,34.75,31.5,34.75,--,Israel,Israel,
"bf5e75
",bf5e7b,SY,SY,TU,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,35.8143,36.3206,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,36.115,36.2482,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,SY,TU,TU,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,36.115,36.2482,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,SY,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,35.8143,36.3206,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7b,TU,TU,SY,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",38.9071,31.2978,33.5,36.3,33.5,36.3,--,"Guvecci, Afyonkarahisar, Turkey","Damascus, Dimashq, Syria",
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,SY,TU,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.8143,36.3206,36.115,36.2482,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"17534d 
",175357,TU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",36.115,36.2482,35.8143,36.3206,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,TU,SY,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",36.115,36.2482,35.8143,36.3206,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,TU,TU,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",36.115,36.2482,36.115,36.2482,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"17534d 
",175357,TU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35.8143,36.3206,35.8143,36.3206,--,"Anatolia, Turkey (general), Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,TU,TU,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,39,35,39,35,--,"Anatolia, Turkey (general), Turkey","Anatolia, Turkey (general), Turkey",
"17534d 
",175357,TU,SY,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",36.2066,36.1572,35,38,36.2066,36.1572,--,"Antakya, Hatay, Turkey",Syria,
"17534d 
",175357,TU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",36.2066,36.1572,35,38,35,38,--,"Antakya, Hatay, Turkey",Syria,
"17534d 
",175357,RB,RB,RB,073,07,"PROVIDE AID
","Provide humanitarian aid
",44.8186,20.4681,44.8186,20.4681,44.8186,20.4681,--,"Belgrade, Serbia (general),","Belgrade, Serbia (general),",
"17534d 
",175357,LE,LE,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,
"17534d 
",175357,SY,TU,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35.9025,36.0627,35,38,--,Syria,"Yayladagi, Hatay, Turkey",
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35,38,35,38,--,Syria,Syria,
"17534d 
",175357,SY,TU,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,39,35,35,38,--,Syria,Turkey,
"17534d 
",175357,TU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35.8143,36.3206,35.8143,36.3206,--,Turkey,"Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,TU,SY,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35.8143,36.3206,39,35,--,Turkey,"Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,TU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35,38,35,38,--,Turkey,Syria,
"17534d 
",175357,TU,SY,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35,38,39,35,--,Turkey,Syria,
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35.9025,36.0627,35.8143,36.3206,35.8143,36.3206,--,"Yayladagi, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35.9025,36.0627,35,38,35,38,--,"Yayladagi, Hatay, Turkey",Syria,
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f82f,RS,RS,RS,080,08,"YIELD
","Yield, not specified below 
",55.7522,37.6156,55.7522,37.6156,55.7522,37.6156,--,"Moscow, Moskva, Russia","Moscow, Moskva, Russia",
"c1f827
",c1f82f,TU,SY,TU,080,08,"YIELD
","Yield, not specified below 
",40.5333,29.3333,35.8143,36.3206,40.5333,29.3333,--,"Cihan, Bursa, Turkey","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f82f,FR,FR,FR,080,08,"YIELD
","Yield, not specified below 
",46,2,46,2,46,2,--,France,France,
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",33.5,36.3,39.9272,32.8644,39.9272,32.8644,--,"Damascus, Dimashq, Syria","Ankara, Ankara, Turkey",
"bf5e75
",bf5e81,TU,SY,SY,192,19,"FIGHT
","Occupy territory
",39.9272,32.8644,33.5,36.3,33.5,36.3,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"bf5e75
",bf5e81,TU,SY,TU,192,19,"FIGHT
","Occupy territory
",39.9272,32.8644,33.5,36.3,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"bf5e75
",bf5e81,TU,TU,TU,192,19,"FIGHT
","Occupy territory
",36.9081,30.6956,36.9081,30.6956,36.9081,30.6956,--,"Antalya, Antalya, Turkey","Antalya, Antalya, Turkey",
"5f2fc4
",5f2fc6,TU,SY,TU,020,02,"APPEAL
","Appeal, not specified below
",39,35,35.8143,36.3206,39,35,--,Turkey,"Jisr Al-Shughour, Idlib, Syria",
"5f2fc4
",5f2fc6,TU,TU,TU,020,02,"APPEAL
","Appeal, not specified below
",39,35,39,35,39,35,--,Turkey,Turkey,
"bf5e75
",bf5e7c,SY,SY,TU,043,04,"CONSULT
","Host a visit
",35.8143,36.3206,35.8143,36.3206,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,SY,TU,TU,043,04,"CONSULT
","Host a visit
",35.8143,36.3206,36.115,36.2482,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",36.115,36.2482,35.8143,36.3206,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,TU,SY,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,SY,SY,TU,043,04,"CONSULT
","Host a visit
",35.8143,36.3206,35.8143,36.3206,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,SY,TU,TU,043,04,"CONSULT
","Host a visit
",35.8143,36.3206,36.115,36.2482,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",36.115,36.2482,35.8143,36.3206,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,35.8143,36.3206,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,TU,SY,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,33.5,36.3,33.5,36.3,--,Lebanon,"Damascus, Dimashq, Syria",
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,33.5,36.3,33.8333,35.8333,--,Lebanon,"Damascus, Dimashq, Syria",
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,35,38,33.8333,35.8333,--,Lebanon,Syria,
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,35,38,35,38,--,Lebanon,Syria,
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,36.115,36.2482,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"c1f827
",c1f836,SY,TU,TU,0874,08,"YIELD
","Retreat or surrender militarily
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e81,SY,TU,SY,192,19,"FIGHT
","Occupy territory
",33.5,36.3,39,35,33.5,36.3,--,"Damascus, Dimashq, Syria","Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria","Anatolia, Turkey (general), Turkey",
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,36.115,36.2482,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,SY,TU,TU,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,36.115,36.2482,36.115,36.2482,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"17534d 
",175357,TU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35.8143,36.3206,35.8143,36.3206,--,"Anatolia, Turkey (general), Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,TU,SY,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35.8143,36.3206,39,35,--,"Anatolia, Turkey (general), Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,TU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",39.9272,32.8644,33.5,36.3,33.5,36.3,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"17534d 
",175357,TU,SY,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",39.9272,32.8644,33.5,36.3,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"17534d 
",175357,TU,TU,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",
"17534d 
",175357,TU,TU,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",40.0667,41.65,40.0667,41.65,40.0667,41.65,--,"Yayladag, Erzurum, Turkey","Yayladag, Erzurum, Turkey",
"17534d 
",175357,TU,SY,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",40.0667,41.65,35,38,40.0667,41.65,--,"Yayladag, Erzurum, Turkey",Syria,
"17534d 
",175357,SY,TU,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35.9025,36.0627,35,38,--,Syria,"Yayladagi, Hatay, Turkey",
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35,38,35,38,--,Syria,Syria,
"571d14
",571d1e,SY,SY,SY,172,17,"COERCE
","Impose administrative sanctions, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",33.5,36.3,39.9272,32.8644,39.9272,32.8644,--,"Damascus, Dimashq, Syria","Ankara, Ankara, Turkey",
"bf5e75
",bf5e81,TU,SY,SY,192,19,"FIGHT
","Occupy territory
",39.9272,32.8644,33.5,36.3,33.5,36.3,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"bf5e75
",bf5e81,TU,SY,TU,192,19,"FIGHT
","Occupy territory
",39.9272,32.8644,33.5,36.3,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",36.115,36.2482,35.8143,36.3206,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",36.115,36.2482,35.8143,36.3206,35.8143,36.3206,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,35.8143,36.3206,36.115,36.2482,--,"Altinozu, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"17534d 
",175357,TU,SY,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.9025,36.0627,35.8143,36.3206,35.9025,36.0627,--,"Yayladgi, Hatay, Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175357,TU,TU,TU,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.9025,36.0627,35.9025,36.0627,35.9025,36.0627,--,"Yayladgi, Hatay, Turkey","Yayladgi, Hatay, Turkey",
"17534d 
",175357,LE,LE,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,35,38,33.8333,35.8333,--,Lebanon,Syria,
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,35,38,35,38,--,Lebanon,Syria,
"ff4800
",ff4803,SY,SY,SY,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"144e57
",144e62,SY,SY,SY,182,18,"ASSAULT
","Physically assault, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5f2fc4
",5f2fcb,SY,SY,SY,025,02,"APPEAL
","Appeal to yield
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f833,SY,SY,SY,084,08,"YIELD
","Return, release, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,36.115,36.2482,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",36.115,36.2482,36.115,36.2482,39,35,--,"Altinozu, Hatay, Turkey","Altinozu, Hatay, Turkey",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",39,35,36.115,36.2482,39,35,--,"Anatolia, Turkey (general), Turkey","Altinozu, Hatay, Turkey",
"5f2fc4
",5f2fcb,SY,SY,SY,025,02,"APPEAL
","Appeal to yield
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"c1f827
",c1f82f,SY,SY,TU,080,08,"YIELD
","Yield, not specified below 
",35.8143,36.3206,35.8143,36.3206,36.2066,36.1572,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
