Event_COLOR_CODE,Event_ROOT_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Root Event Code,Main Reason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Duplicate Entry
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35,38,"http://armenpress.am/eng/news/713768/
",Syria,Syria,,1
"ff4800
",ff4801,AJ,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",40.3953,49.8822,35,38,35,38,"http://en.trend.az/news/politics/2135140.html
","Baku, Baki*, Azerbaijan",Syria,,1
"5f2fc4
",5f2fc6,CQ,AJ,CQ,020,02,"APPEAL
","Appeal, not specified below
",19.4355,144.888,40.3953,49.8822,19.4355,144.888,"http://en.trend.az/news/politics/2135140.html
",Northern Mariana Islands,"Baku, Baki*, Azerbaijan",,1
"5f2fc4
",5f2fc6,CQ,CQ,CQ,020,02,"APPEAL
","Appeal, not specified below
",19.4355,144.888,19.4355,144.888,19.4355,144.888,"http://en.trend.az/news/politics/2135140.html
",Northern Mariana Islands,Northern Mariana Islands,,1
"bf5e75
",bf5e7c,LE,SY,LE,043,04,"CONSULT
","Host a visit
",34.1794,36.4208,35,38,34.1794,36.4208,"http://www.aljazeera.com/news/middleeast/2013/04/2013439942649318.html
","Arsal, Mohafazat Baalbek-Hermel, Lebanon",Syria,,1
"5e75bf
",5e75c8,LE,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",33.8719,35.5097,35,38,35,38,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-04/212524-russian-plane-delivers-aid-for-syria-refugees.ashx
","Beirut, Beyrouth, Lebanon",Syria,,1
"17534d 
",175354,RS,RS,RS,070,07,"PROVIDE AID
","Provide aid, not specified below
",55.7522,37.6156,55.7522,37.6156,55.7522,37.6156,"http://www.iol.co.za/news/world/russia-delivers-aid-for-syria-refugees-1.1495075
","Moscow, Moskva, Russia","Moscow, Moskva, Russia",,1
"17534d 
",175354,LE,LE,LE,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,"http://www.iol.co.za/news/world/russia-delivers-aid-for-syria-refugees-1.1495075
","Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",,1
"17534d 
",175354,LE,RS,RS,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.8719,35.5097,60,100,60,100,"http://news.xinhuanet.com/english/world/2013-04/03/c_132283272.htm
","Beirut, Beyrouth, Lebanon",Russia,,1
"17534d 
",175354,US,US,US,070,07,"PROVIDE AID
","Provide aid, not specified below
",21.1098,-157.531,21.1098,-157.531,21.1098,-157.531,"http://www.philippinetimes.com/index.php/sid/213588951/scat/2411cd3571b4f088
","Hawaii, United States","Hawaii, United States",,1
"17534d 
",175354,LE,LE,LE,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,"http://www.dailystar.com.lb/News/Politics/2013/Apr-03/212426-russia-aircraft-delivers-aid-for-syrian-refugees-in-lebanon.ashx
",Lebanon,Lebanon,,1
"17534d 
",175354,RS,RS,RS,070,07,"PROVIDE AID
","Provide aid, not specified below
",60,100,60,100,60,100,"http://news.xinhuanet.com/english/world/2013-04/03/c_132283272.htm
",Russia,Russia,,1
"17534d 
",175354,SY,RS,RS,070,07,"PROVIDE AID
","Provide aid, not specified below
",35,38,55.7522,37.6156,55.7522,37.6156,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-04/212524-russian-plane-delivers-aid-for-syria-refugees.ashx
",Syria,"Moscow, Moskva, Russia",,1
"17534d 
",175354,SY,RS,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",35,38,55.7522,37.6156,35,38,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-04/212524-russian-plane-delivers-aid-for-syria-refugees.ashx
",Syria,"Moscow, Moskva, Russia",,1
"17534d 
",175354,SY,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",35,38,35,38,35,38,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-04/212524-russian-plane-delivers-aid-for-syria-refugees.ashx
",Syria,Syria,,1
"17534d 
",175357,LY,LY,LY,073,07,"PROVIDE AID
","Provide humanitarian aid
",32.2188,11.7208,32.2188,11.7208,32.2188,11.7208,"BBC Monitoring
","Al-Qaidah, Libya (general), Libya","Al-Qaidah, Libya (general), Libya",,1
"17534d 
",175357,LY,AG,AG,073,07,"PROVIDE AID
","Provide humanitarian aid
",32.2188,11.7208,32.4833,3.66667,32.4833,3.66667,"BBC Monitoring
","Al-Qaidah, Libya (general), Libya","Ghardaia, GhardaïAG, Algeria",,1
"17534d 
",175357,AG,AG,AG,073,07,"PROVIDE AID
","Provide humanitarian aid
",32.4833,3.66667,32.4833,3.66667,32.4833,3.66667,"BBC Monitoring
","Ghardaia, GhardaïAG, Algeria","Ghardaia, GhardaïAG, Algeria",,1
"17534d 
",175357,FR,LY,LY,073,07,"PROVIDE AID
","Provide humanitarian aid
",46,2,32.2188,11.7208,32.2188,11.7208,"BBC Monitoring
",France,"Al-Qaidah, Libya (general), Libya",,1
"17534d 
",175357,FR,AG,LY,073,07,"PROVIDE AID
","Provide humanitarian aid
",46,2,32.4833,3.66667,32.2188,11.7208,"BBC Monitoring
",France,"Ghardaia, GhardaïAG, Algeria",,1
"5e75bf
",5e75c8,RS,RS,RS,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",55.7522,37.6156,55.7522,37.6156,55.7522,37.6156,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-04/212524-russian-plane-delivers-aid-for-syria-refugees.ashx
","Moscow, Moskva, Russia","Moscow, Moskva, Russia",,1
"5e75bf
",5e75c8,SY,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,35,38,35,38,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-04/212524-russian-plane-delivers-aid-for-syria-refugees.ashx
",Syria,Syria,,1
"bf5e75
",bf5e84,LE,SY,LE,195,19,"FIGHT
","Employ aerial weapons
",34.1794,36.4208,35,38,34.1794,36.4208,"http://www.bbc.co.uk/news/world-middle-east-22013113#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
","Arsal, Mohafazat Baalbek-Hermel, Lebanon",Syria,,1
"bf5e75
",bf5e84,SY,SY,LE,195,19,"FIGHT
","Employ aerial weapons
",35,38,35,38,34.1794,36.4208,"http://www.bbc.co.uk/news/world-middle-east-22013113#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,LE,LE,042,04,"CONSULT
","Make a visit
",35,38,34.1794,36.4208,34.1794,36.4208,"http://www.aljazeera.com/news/middleeast/2013/04/2013439942649318.html
",Syria,"Arsal, Mohafazat Baalbek-Hermel, Lebanon",,1
"5e75bf
",5e75c8,SY,LE,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,33.8719,35.5097,35,38,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-04/212524-russian-plane-delivers-aid-for-syria-refugees.ashx
",Syria,"Beirut, Beyrouth, Lebanon",,1
"bf5e75
",bf5e7c,UP,UP,UP,043,04,"CONSULT
","Host a visit
",48.0064,38.0992,48.0064,38.0992,48.0064,38.0992,"BBC Monitoring
","Fesenko, Donets'ka Oblast', Ukraine","Fesenko, Donets'ka Oblast', Ukraine",,2
"bf5e75
",bf5e7b,UP,UP,UP,042,04,"CONSULT
","Make a visit
",48.0064,38.0992,48.0064,38.0992,48.0064,38.0992,"BBC Monitoring
","Fesenko, Donets'ka Oblast', Ukraine","Fesenko, Donets'ka Oblast', Ukraine",,2
"17534d 
",175359,LE,SY,LE,075,07,"PROVIDE AID
","Grant asylum
",33.8719,35.5097,35,38,33.8719,35.5097,"http://zeenews.india.com/news/world/russia-sends-25-tonnes-of-aid-for-syrian-refugees_839621.html
","Beirut, Beyrouth, Lebanon",Syria,,2
"17534d 
",175354,SY,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",35,38,35,38,35,38,"http://zeenews.india.com/news/world/russia-sends-25-tonnes-of-aid-for-syrian-refugees_839621.html
",Syria,Syria,,2
"bf5e75
",bf5e7c,SY,TU,SY,043,04,"CONSULT
","Host a visit
",33.2854,35.69,39,35,33.2854,35.69,"http://world.time.com/2013/04/04/how-syrias-refugee-crisis-is-draining-jordans-scarce-water-supply/
","Ramtha, Al Qunaytirah, Syria",Turkey,,2
"e9c392
",e9c396,SY,JO,JO,112,11,"DISAPPROVE
","Accuse, not specified below
",33.5,36.3,32.3429,36.208,32.3429,36.208,"http://world.time.com/2013/04/04/how-syrias-refugee-crisis-is-draining-jordans-scarce-water-supply/
","Damascus, Dimashq, Syria","Mafraq, Jordan (general), Jordan",,2
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,"http://world.time.com/2013/04/04/how-syrias-refugee-crisis-is-draining-jordans-scarce-water-supply/
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,2
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.perthnow.com.au/news/breaking-news/mideast-leaders-to-visit-white-house/story-fnhrvfwz-1226613696577?from=public_rss
",Syria,Syria,,2
"17534d 
",175355,SY,JO,JO,071,07,"PROVIDE AID
","Provide economic aid
",35.95,39.0167,31,36,31,36,"http://www.iol.co.za/news/world/un-funds-for-syrian-refugees-dries-up-1.1496208
","Raqqa, Ar Raqqah, Syria",Jordan,,2
"bf5e75
",bf5e81,SY,JO,JO,192,19,"FIGHT
","Occupy territory
",35,38,31.95,35.9333,31.95,35.9333,"http://www.theglobeandmail.com/news/politics/ottawa-moves-beyond-pro-israel-views-in-approach-to-middle-east/article10825562/?cmpid=rss1
",Syria,"Amman, (JO11), Jordan",,2
"bf5e75
",bf5e81,SY,JO,SY,192,19,"FIGHT
","Occupy territory
",35,38,31.95,35.9333,35,38,"http://www.theglobeandmail.com/news/politics/ottawa-moves-beyond-pro-israel-views-in-approach-to-middle-east/article10825562/?cmpid=rss1
",Syria,"Amman, (JO11), Jordan",,2
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.perthnow.com.au/news/breaking-news/mideast-leaders-to-visit-white-house/story-fnhrvfwz-1226613696577?from=public_rss
",Syria,Syria,,2
"17534d 
",175355,SY,SY,SY,071,07,"PROVIDE AID
","Provide economic aid
",35.95,39.0167,35.95,39.0167,35.95,39.0167,"http://www.reuters.com/article/2013/04/05/us-syria-crisis-refugees-idUSBRE9340DX20130405?feedType=RSS&feedName=worldNews
","Raqqa, Ar Raqqah, Syria","Raqqa, Ar Raqqah, Syria",,2
"17534d 
",175355,SZ,SZ,SZ,071,07,"PROVIDE AID
","Provide economic aid
",46.1956,6.14811,46.1956,6.14811,46.1956,6.14811,"http://in.reuters.com/article/2013/04/05/syria-crisis-refugees-un-idINDEE93408R20130405?feedType=RSS&feedName=worldNews
","Geneva, Genè, Switzerland","Geneva, Genè, Switzerland",,2
"17534d 
",175355,CH,TU,CH,071,07,"PROVIDE AID
","Provide economic aid
",35,105,39,35,35,105,"http://uk.reuters.com/article/2013/04/05/uk-syria-crisis-refugees-idUKBRE9340E120130405?feedType=RSS&feedName=worldNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Reuters%2FUKWorldNews+%28News+%2F+UK+%2F+World+News%29
",China,Turkey,,2
"17534d 
",175355,RS,RS,RS,071,07,"PROVIDE AID
","Provide economic aid
",60,100,60,100,60,100,"http://in.reuters.com/article/2013/04/05/syria-crisis-refugees-un-idINDEE93408R20130405?feedType=RSS&feedName=worldNews
",Russia,Russia,,2
"17534d 
",175355,TU,RS,RS,071,07,"PROVIDE AID
","Provide economic aid
",39,35,60,100,60,100,"http://uk.reuters.com/article/2013/04/05/uk-syria-crisis-refugees-idUKBRE9340E120130405?feedType=RSS&feedName=worldNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Reuters%2FUKWorldNews+%28News+%2F+UK+%2F+World+News%29
",Turkey,Russia,,2
"17534d 
",175355,TU,RS,TU,071,07,"PROVIDE AID
","Provide economic aid
",39,35,60,100,39,35,"http://uk.reuters.com/article/2013/04/05/uk-syria-crisis-refugees-idUKBRE9340E120130405?feedType=RSS&feedName=worldNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Reuters%2FUKWorldNews+%28News+%2F+UK+%2F+World+News%29
",Turkey,Russia,,2
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",31,36,35,38,35,38,"http://www.state.gov/r/pa/prs/dpb/2013/04/207109.htm#rok
",Jordan,Syria,,2
"bf5e75
",bf5e7b,SY,SY,JO,042,04,"CONSULT
","Make a visit
",36.1982,37.5577,36.1982,37.5577,31,36,"http://www.independent.co.uk/news/world/asia/syrias-refugee-crisis-thousands-who-have-fled-the-country-have-ended-up-in-camps-like-zaatari-8558700.html
","Irbid, ?alab, Syria","Irbid, ?alab, Syria",,2
"bf5e75
",bf5e7b,JO,SY,JO,042,04,"CONSULT
","Make a visit
",31,36,36.1982,37.5577,31,36,"http://www.independent.co.uk/news/world/asia/syrias-refugee-crisis-thousands-who-have-fled-the-country-have-ended-up-in-camps-like-zaatari-8558700.html
",Jordan,"Irbid, ?alab, Syria",,1
"bf5e75
",bf5e7c,LE,SY,SY,043,04,"CONSULT
","Host a visit
",33.8719,35.5097,35,38,35,38,"http://www.dw.de/lebanon-appoints-new-prime-minister/a-16725049?maca=en-rss-en-all-1573-rdf
","Beirut, Beyrouth, Lebanon",Syria,,1
"bf5e75
",bf5e7c,SY,SY,JO,043,04,"CONSULT
","Host a visit
",36.1982,37.5577,36.1982,37.5577,31,36,"http://www.independent.co.uk/news/world/asia/syrias-refugee-crisis-thousands-who-have-fled-the-country-have-ended-up-in-camps-like-zaatari-8558700.html
","Irbid, ?alab, Syria","Irbid, ?alab, Syria",,1
"bf5e75
",bf5e7c,SY,JO,JO,043,04,"CONSULT
","Host a visit
",36.1982,37.5577,31,36,31,36,"http://www.independent.co.uk/news/world/asia/syrias-refugee-crisis-thousands-who-have-fled-the-country-have-ended-up-in-camps-like-zaatari-8558700.html
","Irbid, ?alab, Syria",Jordan,,1
"bf5e75
",bf5e7c,SY,AE,SY,043,04,"CONSULT
","Host a visit
",35,38,24,54,35,38,"http://dawn.com/2013/04/06/obama-to-host-mideast-allies-for-talks-on-syria/
",Syria,United Arab Emirates,,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.israelnationalnews.com/News/News.aspx/166811
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31,36,35,38,"http://www.state.gov/r/pa/prs/dpb/2013/04/207109.htm#rok
",Syria,Jordan,,1
"bf5e75
",bf5e7b,SY,LE,SY,042,04,"CONSULT
","Make a visit
",35,38,33.8719,35.5097,35,38,"http://www.dw.de/lebanon-appoints-new-prime-minister/a-16725049?maca=en-rss-en-all-1573-rdf
",Syria,"Beirut, Beyrouth, Lebanon",,1
"bf5e75
",bf5e7b,AE,SY,SY,042,04,"CONSULT
","Make a visit
",24,54,35,38,35,38,"http://dawn.com/2013/04/06/obama-to-host-mideast-allies-for-talks-on-syria/
",United Arab Emirates,Syria,,1
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.israelnationalnews.com/News/News.aspx/166811
",Syria,Syria,,1
"bf5e75
",bf5e7b,CA,SY,SY,042,04,"CONSULT
","Make a visit
",45.4167,-75.7,33.226,35.8337,33.226,35.8337,"http://www.theglobeandmail.com/news/national/canada-provides-funding-to-secure-chemical-weapons-in-syria/article10828346/?cmpid=rss1
","Ottawa, Ontario, Canada","Jubbata Al Khashab, Al Qunaytirah, Syria",,1
"ff4800
",ff4803,SY,CA,JO,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",33.226,35.8337,45.4167,-75.7,31,36,"http://www.theglobeandmail.com/news/national/canada-provides-funding-to-secure-chemical-weapons-in-syria/article10828346/?cmpid=rss1
","Jubbata Al Khashab, Al Qunaytirah, Syria","Ottawa, Ontario, Canada",,1
"bf5e75
",bf5e7c,SY,CA,SY,043,04,"CONSULT
","Host a visit
",33.226,35.8337,45.4167,-75.7,33.226,35.8337,"http://www.theglobeandmail.com/news/national/canada-provides-funding-to-secure-chemical-weapons-in-syria/article10828346/?cmpid=rss1
","Jubbata Al Khashab, Al Qunaytirah, Syria","Ottawa, Ontario, Canada",,1
"5e75bf
",5e75c8,SY,TU,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,39.9272,32.8644,35,38,"http://www.breakingnews.ie/business/tanaiste-begins-trade-mission-to-turkey-590451.html
",Syria,"Ankara, Ankara, Turkey",,1
"bf5e75
",bf5e79,SY,TU,TU,040,04,"CONSULT
","Consult, not specified below
",35,38,39.9272,32.8644,39.9272,32.8644,"http://www.breakingnews.ie/business/tanaiste-begins-trade-mission-to-turkey-590451.html
",Syria,"Ankara, Ankara, Turkey",,1
"bf5e75
",bf5e7f,SY,TU,TU,046,04,"CONSULT
","Engage in negotiation
",35,38,39.9272,32.8644,39.9272,32.8644,"http://www.breakingnews.ie/business/tanaiste-begins-trade-mission-to-turkey-590451.html
",Syria,"Ankara, Ankara, Turkey",,1
"571d14
",571d1a,US,IS,IS,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",38.8951,-77.0364,31.5,34.75,31.5,34.75,"http://www.globalsecurity.org/military/library/news/2013/04/mil-130407-voa02.htm
","Washington, District of Columbia, United States",Israel,,1
"571d14
",571d1a,SY,TU,TU,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,39.9272,32.8644,39.9272,32.8644,"http://www.globalsecurity.org/military/library/news/2013/04/mil-130407-voa02.htm
",Syria,"Ankara, Ankara, Turkey",,1
"571d14
",571d1a,SY,TU,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,39.9272,32.8644,35,38,"http://www.globalsecurity.org/military/library/news/2013/04/mil-130407-voa02.htm
",Syria,"Ankara, Ankara, Turkey",,1
"571d14
",571d1a,SY,TU,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,39,35,35,38,"http://www.voanews.com/content/kerry-meets-with-turkish-officials/1636397.html
",Syria,Turkey,,1
"571d14
",571d1a,SY,TU,TU,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,39,35,39,35,"http://www.voanews.com/content/kerry-meets-with-turkish-officials/1636397.html
",Syria,Turkey,,1
"5e75bf
",5e75c8,TU,SY,SY,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",39.9272,32.8644,35,38,35,38,"http://www.breakingnews.ie/business/tanaiste-begins-trade-mission-to-turkey-590451.html
","Ankara, Ankara, Turkey",Syria,,1
"bf5e75
",bf5e79,TU,SY,TU,040,04,"CONSULT
","Consult, not specified below
",39.9272,32.8644,35,38,39.9272,32.8644,"http://www.breakingnews.ie/business/tanaiste-begins-trade-mission-to-turkey-590451.html
","Ankara, Ankara, Turkey",Syria,,1
"bf5e75
",bf5e7f,TU,SY,TU,046,04,"CONSULT
","Engage in negotiation
",39.9272,32.8644,35,38,39.9272,32.8644,"http://www.breakingnews.ie/business/tanaiste-begins-trade-mission-to-turkey-590451.html
","Ankara, Ankara, Turkey",Syria,,1
"5e75bf
",5e75c8,GG,GG,GG,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",41.795,44.9756,41.795,44.9756,41.795,44.9756,"BBC Monitoring
","Norio, Georgia (general), Georgia","Norio, Georgia (general), Georgia",,1
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",31.95,35.9333,35,38,35,38,"http://reliefweb.int/report/jordan/cash-programme-launched-jordan-support-syrian-families
","Amman, (JO11), Jordan",Syria,,1
"17534d 
",175359,LE,SY,LE,075,07,"PROVIDE AID
","Grant asylum
",34.4469,35.8678,35,38,34.4469,35.8678,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-09/213047-camp-leaders-deny-fsa-taking-shelter-in-beddawi.ashx
","Beddawi, Liban-Nord, Lebanon",Syria,,1
"17534d 
",175359,LE,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",34.4469,35.8678,35,38,35,38,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-09/213047-camp-leaders-deny-fsa-taking-shelter-in-beddawi.ashx
","Beddawi, Liban-Nord, Lebanon",Syria,,1
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",33.5,36.3,33.5,36.3,33.5,36.3,"http://www.rte.ie/news/2013/0408/380296-syria/
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,1
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31.95,35.9333,35,38,"http://reliefweb.int/report/jordan/cash-programme-launched-jordan-support-syrian-families
",Syria,"Amman, (JO11), Jordan",,1
"c1f827
",c1f82f,SY,JO,JO,080,08,"YIELD
","Yield, not specified below 
",35,38,31,36,31,36,"http://www.trust.org/alertnet/blogs/alertnet-news-blog/on-the-agenda-10-questions-on-our-radar-for-week-of-april-8/
",Syria,Jordan,,1
"c1f827
",c1f82f,SY,JO,SY,080,08,"YIELD
","Yield, not specified below 
",35,38,31,36,35,38,"http://www.trust.org/alertnet/blogs/alertnet-news-blog/on-the-agenda-10-questions-on-our-radar-for-week-of-april-8/
",Syria,Jordan,,1
"c1f827
",c1f82f,SY,LE,JO,080,08,"YIELD
","Yield, not specified below 
",35,38,33.8333,35.8333,31,36,"http://www.trust.org/alertnet/blogs/alertnet-news-blog/on-the-agenda-10-questions-on-our-radar-for-week-of-april-8/
",Syria,Lebanon,,1
"571d14
",571d1a,TU,US,US,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",39.9272,32.8644,38.8951,-77.0364,38.8951,-77.0364,"http://www.voanews.com/content/kerry-meets-israeli-palestinian-leaders-in-peace-talks-push/1636771.html
","Ankara, Ankara, Turkey","Washington, District of Columbia, United States",,1
"571d14
",571d1a,SY,TU,TU,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,39.9272,32.8644,39.9272,32.8644,"http://www.voanews.com/content/kerry-meets-israeli-palestinian-leaders-in-peace-talks-push/1636771.html
",Syria,"Ankara, Ankara, Turkey",,1
"571d14
",571d1a,SY,TU,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,39.9272,32.8644,35,38,"http://www.voanews.com/content/kerry-meets-israeli-palestinian-leaders-in-peace-talks-push/1636771.html
",Syria,"Ankara, Ankara, Turkey",,1
"bf5e75
",bf5e7b,CA,SY,SY,042,04,"CONSULT
","Make a visit
",45.4167,-75.7,33.226,35.8337,33.226,35.8337,"http://www.theglobeandmail.com/news/national/canada-provides-funding-to-secure-chemical-weapons-in-syria/article10828346/
","Ottawa, Ontario, Canada","Jubbata Al Khashab, Al Qunaytirah, Syria",,1
"17534d 
",175355,SA,SY,SY,071,07,"PROVIDE AID
","Provide economic aid
",24.6408,46.7728,35,38,35,38,"http://www.bloomberg.com/news/2013-04-09/saudi-arabia-warns-against-sending-money-to-syria-spa-reports.html
","Riyadh, Ar Riya?, Saudi Arabia",Syria,,1
"ff4800
",ff4803,SY,CA,JO,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",33.226,35.8337,45.4167,-75.7,31,36,"http://www.theglobeandmail.com/news/national/canada-provides-funding-to-secure-chemical-weapons-in-syria/article10828346/
","Jubbata Al Khashab, Al Qunaytirah, Syria","Ottawa, Ontario, Canada",,1
"bf5e75
",bf5e7c,SY,CA,SY,043,04,"CONSULT
","Host a visit
",33.226,35.8337,45.4167,-75.7,33.226,35.8337,"http://www.theglobeandmail.com/news/national/canada-provides-funding-to-secure-chemical-weapons-in-syria/article10828346/
","Jubbata Al Khashab, Al Qunaytirah, Syria","Ottawa, Ontario, Canada",,1
"571d14
",571d1a,LE,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",33.8719,35.5097,35,38,35,38,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-10/213208-un-just-days-away-from-cutting-refugee-aid.ashx
","Beirut, Beyrouth, Lebanon",Syria,,1
"b3dd2a
",b3dd33,LE,LE,LE,162,16,"REDUCE RELATIONS
","Reduce or stop aid, not specified below
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-10/213208-un-just-days-away-from-cutting-refugee-aid.ashx
","Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",,1
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",33.7,35.9667,33.7,35.9667,33.7,35.9667,"http://www.bbc.co.uk/news/world-middle-east-22029136
","Masnaa, Rif Dimashq, Syria","Masnaa, Rif Dimashq, Syria",,1
"ff4800
",ff4803,SY,SY,SY,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",35,38,35,38,35,38,"http://in.reuters.com/article/2013/04/09/syria-refugees-un-food-idINDEE9380CS20130409?feedType=RSS&feedName=worldNews
",Syria,Syria,,1
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-10/213210-zghorta-municipalities-to-address-syrian-refugees.ashx
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,1
"bf5e75
",bf5e7f,SY,SY,SY,046,04,"CONSULT
","Engage in negotiation
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://www.dailystar.com.lb/News/Local-News/2013/Apr-10/213210-zghorta-municipalities-to-address-syrian-refugees.ashx
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,1
"17534d 
",175355,SY,SY,JO,071,07,"PROVIDE AID
","Provide economic aid
",35,38,35,38,31,36,"http://reliefweb.int/report/jordan/jordan-appeals-aid-cope-one-million-syrians
",Syria,Syria,,1
"17534d 
",175355,SY,SY,SY,071,07,"PROVIDE AID
","Provide economic aid
",35,38,35,38,35,38,"http://reliefweb.int/report/jordan/jordan-appeals-aid-cope-one-million-syrians
",Syria,Syria,,1
"b3dd2a
",b3dd33,SY,SY,LE,162,16,"REDUCE RELATIONS
","Reduce or stop aid, not specified below
",35,38,35,38,33.8719,35.5097,"http://in.reuters.com/article/2013/04/09/syria-refugees-un-food-idINDEE9380CS20130409?feedType=RSS&feedName=worldNews
",Syria,Syria,,1
"b3dd2a
",b3dd33,SY,SY,LE,162,16,"REDUCE RELATIONS
","Reduce or stop aid, not specified below
",35,38,35,38,33.8333,35.8333,"http://thestar.com.my/news/story.asp?file=/2013/4/9/worldupdates/un-may-cut-food-aid-to-syrian-refugees-due-to-cash-shortage&sec=Worldupdates
",Syria,Syria,,1
