Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Dubplicate Count
"bf5e75
",TU,SY,SY,042,"Make a visit
",36.7161,37.115,36.2028,37.1586,36.2028,37.1586,http://www.huffingtonpost.com/jen-nedeau/syrian-refugees-in-turkey_b_5546567.html,"Kilis, Kilis, Turkey","Aleppo, ?alab, Syria",,
"bf5e75
",SY,TU,SY,043,"Host a visit
",36.2028,37.1586,36.7161,37.115,36.2028,37.1586,http://www.huffingtonpost.com/jen-nedeau/syrian-refugees-in-turkey_b_5546567.html,"Aleppo, ?alab, Syria","Kilis, Kilis, Turkey",,
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.gulf-times.com/qatar/178/details/398735/qc-water-project-offers-lifeline-to-syrian-refugees-in-lebanon,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",LE,SY,SY,043,"Host a visit
",34.1794,36.4208,33.5,36.3,33.5,36.3,http://www.gulf-times.com/qatar/178/details/398735/qc-water-project-offers-lifeline-to-syrian-refugees-in-lebanon,"Arsal, Mohafazat Baalbek-Hermel, Lebanon","Damascus, Dimashq, Syria",,
"17534d 
",SY,SY,SY,075,"Grant asylum
",33.5,36.3,33.5,36.3,33.5,36.3,http://www.gulf-times.com/qatar/178/details/398735/qc-water-project-offers-lifeline-to-syrian-refugees-in-lebanon,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d14
",IT,SY,SY,051,"Praise or endorse
",42.8333,12.8333,35,38,35,38,http://www.independent.co.uk/news/uk/politics/david-camerons-hand-forced-over-commitment-to-foreign-aid-9577190.html,Italy,Syria,,
"571d14
",SP,SY,SY,051,"Praise or endorse
",40,-4,35,38,35,38,http://www.independent.co.uk/news/uk/politics/david-camerons-hand-forced-over-commitment-to-foreign-aid-9577190.html,Spain,Syria,,
"571d14
",FR,SY,SY,051,"Praise or endorse
",46,2,35,38,35,38,http://www.independent.co.uk/news/uk/politics/david-camerons-hand-forced-over-commitment-to-foreign-aid-9577190.html,France,Syria,,
"17534d 
",UK,SY,SY,075,"Grant asylum
",54,-2,35,38,35,38,http://untribune.com/22-countries-agreed-resettle-syrian-refugees/,United Kingdom,Syria,,
"bf5e75
",SY,SY,SY,042,"Make a visit
",36.3694,37.4427,36.3694,37.4427,36.3694,37.4427,http://www.dailymail.co.uk/news/article-2675841/Australian-worker-heading-relief-effort-worst-humanitarian-crisis-history-bringing-Syrian-refugee-crisis-control.html?ITO=1490&ns_campaign=1490,"Azraq, ?alab, Syria","Azraq, ?alab, Syria",,
"571d14
",JO,JO,JO,051,"Praise or endorse
",31.95,35.9333,31.95,35.9333,31.95,35.9333,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=156902&CatID=-1,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",,
"571d14
",JO,SY,JO,051,"Praise or endorse
",31.95,35.9333,35,38,31.95,35.9333,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=156902&CatID=-1,"Amman, (JO11), Jordan",Syria,,
"571d14
",JO,JO,JO,051,"Praise or endorse
",31,36,31,36,31,36,http://en.ammonnews.net/article.aspx?articleno=25871,Jordan,Jordan,,
"571d14
",JO,SY,JO,051,"Praise or endorse
",31,36,35,38,31,36,http://en.ammonnews.net/article.aspx?articleno=25871,Jordan,Syria,,
"ff4800
",IS,SY,LE,010,"Make statement, not specified below
",31.5,34.75,33.5,36.3,33.8719,35.5097,http://www.lse.co.uk/AllNews.asp?code=33ncpn3p&headline=Amnesty_criticizes_Lebanon_for_blocking_Palestinians_fleeing_Syria,Israel,"Damascus, Dimashq, Syria",,
"e9c392
",IS,SY,SY,110,"Disapprove, not specified below
",31.5,34.75,35,38,35,38,http://yalibnan.com/2014/07/01/like-jordan-turkey-lebanon-restricting-entry-palestinians-syria/,Israel,Syria,,
"bf5e75
",JO,SY,JO,040,"Consult, not specified below
",31.95,35.9333,35,38,31.95,35.9333,http://www.spa.gov.sa/viewphotonews.php?id=1249701&pic=,"Amman, (JO11), Jordan",Syria,,
"bf5e75
",JO,SY,SY,040,"Consult, not specified below
",31.95,35.9333,35,38,35,38,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=156902&CatID=-1,"Amman, (JO11), Jordan",Syria,,
"bf5e75
",SY,SY,JO,040,"Consult, not specified below
",35,38,35,38,31.95,35.9333,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=156902&CatID=-1,Syria,Syria,,
"bf5e75
",JO,SY,JO,043,"Host a visit
",31,36,35,38,31,36,http://www.menafn.com/1093873475/Jordan-King-urges-inclusive-political-process-in-Iraq&src=RSS,Jordan,Syria,,
"bf5e75
",JO,SY,SY,043,"Host a visit
",31,36,35,38,35,38,http://www.menafn.com/1093873475/Jordan-King-urges-inclusive-political-process-in-Iraq&src=RSS,Jordan,Syria,,
"5e75bf
",LE,SY,SY,030,"Express intent to cooperate, not specified below
",33.8333,36,33.2707,35.6232,33.2707,35.6232,http://www.albawaba.com/news/un-lebanon-army-587357,"Bekaa Valley, Béa, Lebanon","Ghajar, Al Qunaytirah, Syria",,
"bf5e75
",LE,SY,LE,043,"Host a visit
",33.8719,35.5097,33.5,36.3,33.8719,35.5097,http://www.lse.co.uk/AllNews.asp?code=33ncpn3p&headline=Amnesty_criticizes_Lebanon_for_blocking_Palestinians_fleeing_Syria,"Beirut, Beyrouth, Lebanon","Damascus, Dimashq, Syria",,
"17534d 
",SY,LE,LE,075,"Grant asylum
",33.5,36.3,33.8719,35.5097,33.8719,35.5097,http://www.gulf-times.com/qatar/178/details/398735/qc-water-project-offers-lifeline-to-syrian-refugees-in-lebanon,"Damascus, Dimashq, Syria","Beirut, Beyrouth, Lebanon",,
"bf5e75
",LE,SY,SY,191,"Impose blockade, restrict movement 
",33.8719,35.5097,35,38,35,38,http://yalibnan.com/2014/07/01/like-jordan-turkey-lebanon-restricting-entry-palestinians-syria/,"Beirut, Beyrouth, Lebanon",Syria,,
"bf5e75
",IS,LE,LE,191,"Impose blockade, restrict movement 
",31.5,34.75,33.8719,35.5097,33.8719,35.5097,http://yalibnan.com/2014/07/01/like-jordan-turkey-lebanon-restricting-entry-palestinians-syria/,Israel,"Beirut, Beyrouth, Lebanon",,
"bf5e75
",SY,LE,LE,191,"Impose blockade, restrict movement 
",35,38,33.8719,35.5097,33.8719,35.5097,http://www.amnesty.org/en/news/families-ripped-apart-palestinian-refugees-syria-denied-entry-lebanon-2014-07-01&c=4BmDM3uFbKVCDQlIirm39DPxGJnCyggxN2cqfgTMSiw&mkt=en-us,Syria,"Beirut, Beyrouth, Lebanon",,
"bf5e75
",LE,SY,SY,043,"Host a visit
",33.8719,35.5097,33.5,36.3,33.5,36.3,http://www.gulf-times.com/qatar/178/details/398735/qc-water-project-offers-lifeline-to-syrian-refugees-in-lebanon,"Beirut, Beyrouth, Lebanon","Damascus, Dimashq, Syria",,
"bf5e75
",LE,SY,LE,043,"Host a visit
",34.1794,36.4208,33.5,36.3,34.1794,36.4208,http://www.gulf-times.com/qatar/178/details/398735/qc-water-project-offers-lifeline-to-syrian-refugees-in-lebanon,"Arsal, Mohafazat Baalbek-Hermel, Lebanon","Damascus, Dimashq, Syria",,
"5f2fc4
",SY,UK,SY,020,"Appeal, not specified below
",35,38,54.65,-3.56667,35,38,http://reliefweb.int/report/syrian-arab-republic/dfid-should-continue-prioritise-humanitarian-spending-middle-east-and,Syria,"Workington, Cumbria, United Kingdom",,
"5e75bf
",SY,SY,SY,030,"Express intent to cooperate, not specified below
",36.3694,37.4427,36.3694,37.4427,36.3694,37.4427,http://www.dailymail.co.uk/news/article-2675841/Australian-worker-heading-relief-effort-worst-humanitarian-crisis-history-bringing-Syrian-refugee-crisis-control.html?ITO=1490&ns_campaign=1490,"Azraq, ?alab, Syria","Azraq, ?alab, Syria",,
"5e75bf
",JO,SY,SY,030,"Express intent to cooperate, not specified below
",31,36,36.3694,37.4427,36.3694,37.4427,http://www.dailymail.co.uk/news/article-2675841/Australian-worker-heading-relief-effort-worst-humanitarian-crisis-history-bringing-Syrian-refugee-crisis-control.html?ITO=1490&ns_campaign=1490,Jordan,"Azraq, ?alab, Syria",,
"571d14
",SY,SY,SY,050,"Engage in diplomatic cooperation, not specified below
",35,38,35,38,35,38,http://reliefweb.int/report/syrian-arab-republic/dfid-should-continue-prioritise-humanitarian-spending-middle-east-and,Syria,Syria,,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,http://reliefweb.int/report/syrian-arab-republic/dfid-should-continue-prioritise-humanitarian-spending-middle-east-and,Syria,Syria,,
"5f2fc4
",SY,CQ,SY,020,"Appeal, not specified below
",35,38,19.4355,144.888,35,38,http://reliefweb.int/report/syrian-arab-republic/dfid-should-continue-prioritise-humanitarian-spending-middle-east-and,Syria,Northern Mariana Islands,,
"bf5e75
",SY,SY,SY,043,"Host a visit
",36.3694,37.4427,36.3694,37.4427,36.3694,37.4427,http://www.dailymail.co.uk/news/article-2675841/Australian-worker-heading-relief-effort-worst-humanitarian-crisis-history-bringing-Syrian-refugee-crisis-control.html?ITO=1490&ns_campaign=1490,"Azraq, ?alab, Syria","Azraq, ?alab, Syria",,
"17534d 
",SY,IS,SY,073,"Provide humanitarian aid
",33.7,35.9667,31.5,34.75,33.7,35.9667,http://www.middleeasteye.net/news/amnesty-international-lebanon-barring-palestinian-refugees/1573961928,"Masnaa, Rif Dimashq, Syria",Israel,,
"17534d 
",SY,IS,IS,073,"Provide humanitarian aid
",33.7,35.9667,31.5,34.75,31.5,34.75,http://www.middleeasteye.net/news/amnesty-international-lebanon-barring-palestinian-refugees/1573961928,"Masnaa, Rif Dimashq, Syria",Israel,,
"17534d 
",SY,IS,SY,073,"Provide humanitarian aid
",33.5,36.3,31.5,34.75,33.5,36.3,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jul-02/262322-palestinians-in-syria-barred-from-flying-to-lebanon.ashx,"Damascus, Dimashq, Syria",Israel,,
"17534d 
",SY,IS,IS,073,"Provide humanitarian aid
",33.5,36.3,31.5,34.75,31.5,34.75,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jul-02/262322-palestinians-in-syria-barred-from-flying-to-lebanon.ashx,"Damascus, Dimashq, Syria",Israel,,
"17534d 
",IS,IS,IS,073,"Provide humanitarian aid
",31.5,34.75,31.5,34.75,31.5,34.75,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jul-02/262322-palestinians-in-syria-barred-from-flying-to-lebanon.ashx,Israel,Israel,,
"17534d 
",SY,IS,IS,073,"Provide humanitarian aid
",35,38,31.5,34.75,31.5,34.75,http://yalibnan.com/2014/07/01/like-jordan-turkey-lebanon-restricting-entry-palestinians-syria/,Syria,Israel,,
"17534d 
",SY,IS,SY,073,"Provide humanitarian aid
",35,38,31.5,34.75,35,38,http://www.worldbulletin.net/news/139788/lebanon-barring-palestinian-refugees-claims-amnesty,Syria,Israel,,
"571d14
",IS,IS,IS,173,"Arrest, detain, or charge with legal action 
",31.5,34.75,31.5,34.75,31.5,34.75,http://en.cihan.com.tr/news/Cihan-News-Agency-Diary_1784-CHMTQ5MTc4NC80,Israel,Israel,,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35.1819,35.9487,35.1819,35.9487,35.1819,35.9487,http://www.hstoday.us/industry-news/general/single-article/uk-calls-for-change-in-law-to-protect-against-growing-threat-from-syria/7d39d37496488be301d95c35832574f3.html,"Banias, Tartus, Syria","Banias, Tartus, Syria",,
"571d14
",IS,SY,IS,051,"Praise or endorse
",31.5,34.75,35.1819,35.9487,31.5,34.75,http://www.hstoday.us/industry-news/general/single-article/uk-calls-for-change-in-law-to-protect-against-growing-threat-from-syria/7d39d37496488be301d95c35832574f3.html,Israel,"Banias, Tartus, Syria",,
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",35.1819,35.9487,35.1819,35.9487,35.1819,35.9487,http://www.hstoday.us/industry-news/general/single-article/uk-calls-for-change-in-law-to-protect-against-growing-threat-from-syria/7d39d37496488be301d95c35832574f3.html,"Banias, Tartus, Syria","Banias, Tartus, Syria",,
"bf5e75
",UK,UK,UK,190,"Use conventional military force, not specified below
",51.5,-0.116667,51.5,-0.116667,51.5,-0.116667,http://www.hstoday.us/industry-news/general/single-article/uk-calls-for-change-in-law-to-protect-against-growing-threat-from-syria/7d39d37496488be301d95c35832574f3.html,"London, London, City of, United Kingdom","London, London, City of, United Kingdom",,
"bf5e75
",IS,SY,SY,190,"Use conventional military force, not specified below
",31.5,34.75,35.1819,35.9487,35.1819,35.9487,http://www.hstoday.us/industry-news/general/single-article/uk-calls-for-change-in-law-to-protect-against-growing-threat-from-syria/7d39d37496488be301d95c35832574f3.html,Israel,"Banias, Tartus, Syria",,
"5f2fc4
",SY,SY,JO,020,"Appeal, not specified below
",35,38,35,38,31,36,http://reliefweb.int/report/syrian-arab-republic/dfid-should-continue-prioritise-humanitarian-spending-middle-east-and,Syria,Syria,,
"17534d 
",SY,SY,JO,075,"Grant asylum
",35,38,35,38,31,36,http://reliefweb.int/report/syrian-arab-republic/dfid-should-continue-prioritise-humanitarian-spending-middle-east-and,Syria,Syria,,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,http://reliefweb.int/report/syrian-arab-republic/dfid-should-continue-prioritise-humanitarian-spending-middle-east-and,Syria,Syria,,
"bf5e75
",SY,LE,SY,042,"Make a visit
",33.5,36.3,34.1794,36.4208,33.5,36.3,http://www.gulf-times.com/qatar/178/details/398735/qc-water-project-offers-lifeline-to-syrian-refugees-in-lebanon,"Damascus, Dimashq, Syria","Arsal, Mohafazat Baalbek-Hermel, Lebanon",,
"bf5e75
",SY,JO,JO,040,"Consult, not specified below
",35,38,31.95,35.9333,31.95,35.9333,http://www.spa.gov.sa/viewphotonews.php?id=1249701&pic=,Syria,"Amman, (JO11), Jordan",,
"bf5e75
",SY,JO,SY,040,"Consult, not specified below
",35,38,31.95,35.9333,35,38,http://petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=156902&CatID=-1,Syria,"Amman, (JO11), Jordan",,
"bf5e75
",SY,JO,JO,042,"Make a visit
",35,38,31,36,31,36,http://www.menafn.com/1093873475/Jordan-King-urges-inclusive-political-process-in-Iraq&src=RSS,Syria,Jordan,,
"bf5e75
",SY,JO,SY,042,"Make a visit
",35,38,31,36,35,38,http://www.menafn.com/1093873475/Jordan-King-urges-inclusive-political-process-in-Iraq&src=RSS,Syria,Jordan,,
"bf5e75
",SY,LE,LE,042,"Make a visit
",33.5,36.3,33.8719,35.5097,33.8719,35.5097,http://www.lse.co.uk/AllNews.asp?code=33ncpn3p&headline=Amnesty_criticizes_Lebanon_for_blocking_Palestinians_fleeing_Syria,"Damascus, Dimashq, Syria","Beirut, Beyrouth, Lebanon",,
"bf5e75
",SY,LE,LE,042,"Make a visit
",33.5,36.3,34.1794,36.4208,34.1794,36.4208,http://www.gulf-times.com/qatar/178/details/398735/qc-water-project-offers-lifeline-to-syrian-refugees-in-lebanon,"Damascus, Dimashq, Syria","Arsal, Mohafazat Baalbek-Hermel, Lebanon",,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,http://reliefweb.int/report/syrian-arab-republic/doing-math-damascus,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",SY,SY,SY,075,"Grant asylum
",33.4881,36.3408,33.4881,36.3408,33.4881,36.3408,http://reliefweb.int/report/syrian-arab-republic/doing-math-damascus,"Jaramana, Dimashq, Syria","Jaramana, Dimashq, Syria",,
"17534d 
",TU,SY,SY,075,"Grant asylum
",39.9272,32.8644,35,38,35,38,http://www.hurriyetdailynews.com/syrian-refugees-forcedly-evicted-after-being-attacked-by-locals.aspx?pageID=238&nid=68558&NewsCatID=341,"Ankara, Ankara, Turkey",Syria,,
"571d21
",IS,SY,SY,060,"Engage in material cooperation, not specified below
",31.4167,34.3333,32.9049,35.8072,32.9049,35.8072,http://www.jewishpress.com/news/netanyahu-meets-israeli-volunteers-praises-efforts-to-aid-syrian-refugees/2014/07/02/,"Gaza, Israel (general), Israel","Golan Heights, Syria (general), Syria",,
"17534d 
",IS,IS,IS,073,"Provide humanitarian aid
",31.5,34.75,31.5,34.75,31.5,34.75,http://www.menafn.com/1093874173/UNRWA-unable-to-deliver-aid-to-besieged-Palestinian-refugees-in-Syria-for-month,Israel,Israel,,
"bf5e75
",JO,JO,JO,043,"Host a visit
",31.95,35.9333,31.95,35.9333,31.95,35.9333,http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=156837&CatID=13,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",,
"e9c392
",SY,SY,SY,110,"Disapprove, not specified below
",35,38,35,38,35,38,http://reliefweb.int/report/syrian-arab-republic/adapt-survive-and-thrive-unrwa-responds-syria-crisis,Syria,Syria,,
"5e75bf
",TU,SY,TU,036,"Express intent to meet or negotiate
",39,35,35,38,39,35,http://twocircles.net/2014jul02/number_syrian_refugees_turkey_reach_15_mn.html,"Anadolu, Turkey (general), Turkey",Syria,,
"c1f827
",SY,SY,SY,0874,"Retreat or surrender militarily
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,http://www.state.gov/r/pa/prs/dpb/2014/07/228689.htm,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
"c1f827
",IZ,IZ,IZ,0874,"Retreat or surrender militarily
",33.3386,44.3939,33.3386,44.3939,33.3386,44.3939,http://www.state.gov/r/pa/prs/dpb/2014/07/228689.htm,"Baghdad, Baghdad, Iraq","Baghdad, Baghdad, Iraq",,
"17534d 
",SY,IS,SY,073,"Provide humanitarian aid
",33.5,36.3,31.5,34.75,33.5,36.3,https://www.zawya.com/story/Palestinians_in_Syria_barred_from_flying_to_Lebanon-DS02072014_dsart*262322/,"Damascus, Dimashq, Syria",Israel,,
"17534d 
",SY,IS,IS,073,"Provide humanitarian aid
",33.5,36.3,31.5,34.75,31.5,34.75,https://www.zawya.com/story/Palestinians_in_Syria_barred_from_flying_to_Lebanon-DS02072014_dsart*262322/,"Damascus, Dimashq, Syria",Israel,,
"17534d 
",IS,IS,IS,073,"Provide humanitarian aid
",31.5,34.75,31.5,34.75,31.5,34.75,https://www.zawya.com/story/Palestinians_in_Syria_barred_from_flying_to_Lebanon-DS02072014_dsart*262322/,Israel,Israel,,
"17534d 
",SY,IS,IS,073,"Provide humanitarian aid
",35,38,31.5,34.75,31.5,34.75,http://www.worldbulletin.net/world/139788/lebanon-barring-palestinian-refugees-claims-amnesty,Syria,Israel,,
"17534d 
",SY,IS,SY,073,"Provide humanitarian aid
",35,38,31.5,34.75,35,38,http://www.worldbulletin.net/world/139788/lebanon-barring-palestinian-refugees-claims-amnesty,Syria,Israel,,
"571d14
",IS,IS,IS,173,"Arrest, detain, or charge with legal action 
",31.5,34.75,31.5,34.75,31.5,34.75,http://en.cihan.com.tr/news/Cihan-News-Agency-Diary_6300-CHMTQ4NjMwMC8kbmV3c01hcFZhbHVlLntjYXRlZ29yeS5pZH0=,Israel,Israel,,
"5e75bf
",SY,TU,TU,036,"Express intent to meet or negotiate
",35,38,39,35,39,35,http://twocircles.net/2014jul02/number_syrian_refugees_turkey_reach_15_mn.html,Syria,"Anadolu, Turkey (general), Turkey",,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35.5148,35.7768,35.5148,35.7768,35.5148,35.7768,http://rabble.ca/blogs/bloggers/eva-bartlett-gaza/2014/07/liberation-kassab-comes-after-three-months-terror?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rabble-news+%28rabble.ca+-+News+for+the+rest+of+us%29,"Latakia, Al Ladhiqiyah, Syria","Latakia, Al Ladhiqiyah, Syria",,
"17534d 
",TU,TU,TU,075,"Grant asylum
",36.114,35.9765,36.114,35.9765,36.114,35.9765,http://rabble.ca/blogs/bloggers/eva-bartlett-gaza/2014/07/liberation-kassab-comes-after-three-months-terror?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rabble-news+%28rabble.ca+-+News+for+the+rest+of+us%29,"Vakifli, Hatay, Turkey","Vakifli, Hatay, Turkey",,
"bf5e75
",SY,TU,TU,190,"Use conventional military force, not specified below
",35,38,37.0594,37.3825,37.0594,37.3825,http://www.hurriyetdailynews.com/syrian-refugees-forcedly-evicted-after-being-attacked-by-locals.aspx?pageID=238&nid=68558&NewsCatID=341,Syria,"Gaziantep, Gaziantep, Turkey",,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35,38,35,38,35,38,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jul-02/262387-fm-summons-envoys-on-refugees.ashx,Syria,Syria,,
"17534d 
",SY,SY,SY,073,"Provide humanitarian aid
",35,38,35,38,35,38,http://reliefweb.int/report/lebanon/verification-exercise-preliminary-result-march-2014,Syria,Syria,,
"bf5e75
",TU,TU,TU,100,"Demand, not specified below
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,http://www.hurriyetdailynews.com/syrian-refugees-forcedly-evicted-after-being-attacked-by-locals.aspx?pageID=238&nid=68558&NewsCatID=341,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",,
"57144e
",SY,LE,SY,140,"Engage in political dissent, not specified below
",35,38,34.1794,36.4208,35,38,http://www.naharnet.com/stories/en/137229-ras-baalbek-resident-released-after-20-days-of-abduction,Syria,"Arsal, Mohafazat Baalbek-Hermel, Lebanon",,
"bf5e75
",SY,JO,JO,042,"Make a visit
",35,38,31.95,35.9333,31.95,35.9333,http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=156837&CatID=13,Syria,"Amman, (JO11), Jordan",,
"bf5e75
",SY,JO,SY,042,"Make a visit
",35,38,31.95,35.9333,35,38,http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=156837&CatID=13,Syria,"Amman, (JO11), Jordan",,
"571d14
",TU,TU,TU,174,"Expel or deport individuals
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,http://www.hurriyetdailynews.com/syrian-refugees-forcedly-evicted-after-being-attacked-by-locals.aspx?pageID=238&nid=68558&NewsCatID=341,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",,
"17534d 
",TU,SY,TU,075,"Grant asylum
",37.0594,37.3825,35,38,37.0594,37.3825,http://www.hurriyetdailynews.com/syrian-refugees-forcedly-evicted-after-being-attacked-by-locals.aspx?pageID=238&nid=68558&NewsCatID=341,"Gaziantep, Gaziantep, Turkey",Syria,,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35,38,35,38,35,38,http://www.dailystar.com.lb/News/Lebanon-News/2014/Jul-04/262619-cabinet-fails-to-approve-vital-lu-jobs.ashx,Syria,Syria,,
"ff4800
",JO,JO,JO,010,"Make statement, not specified below
",31.95,35.9333,31.95,35.9333,31.95,35.9333,http://www.brecorder.com/top-news/1-front-top-news/182254-syria-war-refugees-still-flooding-into-jordan-un.html,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",,
"ff4800
",JO,JO,JO,010,"Make statement, not specified below
",31,36,31,36,31,36,http://www.yourmiddleeast.com/news/syria-war-refugees-still-flooding-into-jordan_24862,Jordan,Jordan,,
"ff4800
",JO,SY,SY,010,"Make statement, not specified below
",31,36,35,38,35,38,http://al-shorfa.com/en_GB/articles/meii/newsbriefs/2014/07/03/newsbrief-08,Jordan,Syria,,
"571d14
",SY,SY,SY,050,"Engage in diplomatic cooperation, not specified below
",35,38,35,38,35,38,http://www.unmultimedia.org/radio/english/2014/07/funding-for-syrian-refugees-absolutely-crucial/,Syria,Syria,,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,http://www.unmultimedia.org/radio/english/2014/07/funding-for-syrian-refugees-absolutely-crucial/,Syria,Syria,,
"17534d 
",SY,SY,SY,071,"Provide economic aid
",35,38,35,38,35,38,http://www.unmultimedia.org/radio/english/2014/07/funding-for-syrian-refugees-absolutely-crucial/,Syria,Syria,,
"17534d 
",SY,SY,SY,070,"Provide aid, not specified below
",35,38,35,38,35,38,http://www.unmultimedia.org/radio/english/2014/07/syrian-refugees-face-grave-risks-as-funding-drys-up/,Syria,Syria,,
"17534d 
",SY,SY,SY,071,"Provide economic aid
",35,38,35,38,35,38,http://reliefweb.int/report/lebanon/unhcr-warns-dramatic-consequences-if-funding-gaps-syrian-refugees-continue,Syria,Syria,,
"f82758
",JO,SY,JO,130,"Threaten, not specified below
",31,36,35,38,31,36,http://www.unhcr.org/53b518499.html,Jordan,Syria,,
"f82758
",LE,LE,LE,130,"Threaten, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,http://reliefweb.int/report/lebanon/unhcr-warns-dramatic-consequences-if-funding-gaps-syrian-refugees-continue,Lebanon,Lebanon,,
"f82758
",SY,SY,SY,130,"Threaten, not specified below
",35,38,35,38,35,38,http://www.unhcr.org/53b518499.html,Syria,Syria,,
"f82758
",TU,TU,TU,130,"Threaten, not specified below
",39,35,39,35,39,35,http://www.trust.org/item/20140703093428-zw3tm/,Turkey,Turkey,,
"bf5e75
",SY,SY,SY,192,"Occupy territory
",35,38,35,38,35,38,http://www.unhcr.org/53b518499.html,Syria,Syria,,
"f82758
",SY,SY,SY,130,"Threaten, not specified below
",35,38,35,38,35,38,http://reliefweb.int/report/lebanon/unhcr-warns-dramatic-consequences-if-funding-gaps-syrian-refugees-continue,Syria,Syria,,
"bf5e75
",IS,SY,IS,040,"Consult, not specified below
",32.0667,34.7667,33.5,36.3,32.0667,34.7667,http://www.jpost.com/Middle-East/Jewish-family-escapes-from-Syria-arrives-safely-in-Israel-361361,"Tel Aviv, Tel Aviv, Israel","Damascus, Dimashq, Syria",,
"571d21
",IS,SY,US,060,"Engage in material cooperation, not specified below
",32.0667,34.7667,33.5,36.3,38,-97,http://www.jpost.com/Middle-East/Jewish-family-escapes-from-Syria-arrives-safely-in-Israel-361361,"Tel Aviv, Tel Aviv, Israel","Damascus, Dimashq, Syria",,
"571d21
",IS,SY,US,060,"Engage in material cooperation, not specified below
",31.7667,35.2333,33.5,36.3,40.5773,-77.264,http://elderofziyon.blogspot.com/2014/07/0703-link-pt1-gordis-because-they-were.html,"Jerusalem, Israel (general), Israel","Damascus, Dimashq, Syria",,
"17534d 
",IS,IS,IS,073,"Provide humanitarian aid
",31.5,34.75,31.5,34.75,31.5,34.75,http://www.menafn.com/1093874173/UNRWA-unable-to-deliver-aid-to-besieged-Palestinian-refugees-in-Syria-for-month&src=RSS,Israel,Israel,,
"bf5e75
",JO,SY,JO,043,"Host a visit
",31,36,35,38,31,36,http://al-shorfa.com/en_GB/articles/meii/newsbriefs/2014/07/03/newsbrief-08,Jordan,Syria,,
"ff4800
",SY,SY,SY,012,"Make pessimistic comment
",35,38,35,38,35,38,http://www.canada.com/health/Syrian+refugee+crisis+could+pose+security+threat+Lebanon+refugee+chief/9996651/story.html,Syria,Syria,,
"5f2fc4
",LE,LE,LE,023,"Appeal for aid, not specified below
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,http://www.globalpost.com/dispatch/news/xinhua-news-agency/140703/lebanon-urges-global-aid-cope-syrian-refugee-crisis,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",,
