Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"5f2fc4
",LE,SY,LE,020,"Appeal, not specified below
",33.8719,35.5097,35,38,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon",Syria,
"5e75bf
",AG,ML,ML,033,"Express intent to provide matyerial aid, not specified below
",36.7631,3.05056,17,-4,17,-4,,"Algiers, Alger, Algeria",Mali,
"5e75bf
",US,MR,ML,033,"Express intent to provide matyerial aid, not specified below
",38,-97,15.8656,-5.9468,17,-4,,United States,"Bassikounou, Hodh Ech Chargui, Mauritania",
"bf5e75
",LE,SY,LE,043,"Host a visit
",33.8333,35.8333,35,38,33.8333,35.8333,,Lebanon,Syria,
"17534d 
",AG,ML,ML,075,"Grant asylum
",36.7631,3.05056,17,-4,17,-4,,"Algiers, Alger, Algeria",Mali,
"17534d 
",US,MR,ML,075,"Grant asylum
",38,-97,15.8656,-5.9468,17,-4,,United States,"Bassikounou, Hodh Ech Chargui, Mauritania",
"f82758
",LE,SY,SY,130,"Threaten, not specified below
",33.8719,35.5097,33.5,36.3,33.5,36.3,,"Beirut, Beyrouth, Lebanon","Damascus, Dimashq, Syria",
"f82758
",JO,SY,SY,130,"Threaten, not specified below
",31,36,33.5,36.3,33.5,36.3,,Jordan,"Damascus, Dimashq, Syria",
"bf5e75
",UK,LY,AG,042,"Make a visit
",54,-2,32.2188,11.7208,36.7631,3.05056,,United Kingdom,"Al-Qaidah, Libya (general), Libya",
"bf5e75
",UK,LY,UK,042,"Make a visit
",54,-2,32.2188,11.7208,54,-2,,United Kingdom,"Al-Qaidah, Libya (general), Libya",
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"bf5e75
",TU,TU,TU,043,"Host a visit
",36.7161,37.115,36.7161,37.115,36.7161,37.115,,"Kilis, Kilis, Turkey","Kilis, Kilis, Turkey",
"c1f827
",SY,TU,TU,080,"Yield, not specified below 
",36.2028,37.1586,40.86,35.6072,40.86,35.6072,,"Aleppo, ?alab, Syria","Alevi, Amasya, Turkey",
"c1f827
",TU,TU,TU,080,"Yield, not specified below 
",40.86,35.6072,40.86,35.6072,40.86,35.6072,,"Alevi, Amasya, Turkey","Alevi, Amasya, Turkey",
"f82758
",SY,SY,SY,130,"Threaten, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"144e57
",SY,SY,SY,182,"Physically assault, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"17534d 
",TS,MR,MR,073,"Provide humanitarian aid
",34,9,15.8656,-5.9468,15.8656,-5.9468,,Tunisia,"Bassikounou, Hodh Ech Chargui, Mauritania",
"5e75bf
",ML,MR,MR,0333,"Express intent to provide humanitarian aid
",17,-4,15.8656,-5.9468,15.8656,-5.9468,,Mali,"Bassikounou, Hodh Ech Chargui, Mauritania",
"5e75bf
",ML,MR,ML,0333,"Express intent to provide humanitarian aid
",17,-4,15.8656,-5.9468,17,-4,,Mali,"Bassikounou, Hodh Ech Chargui, Mauritania",
"5f2fc4
",SY,IS,SY,020,"Appeal, not specified below
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,
"17534d 
",SY,IS,IS,070,"Provide aid, not specified below
",35,38,31.5,34.75,31.5,34.75,,Syria,Israel,
"17534d 
",SY,IS,LE,070,"Provide aid, not specified below
",35,38,31.5,34.75,33.8333,35.8333,,Syria,Israel,
"5f2fc4
",SY,IS,SY,020,"Appeal, not specified below
",33.5,36.3,31.5,34.75,33.5,36.3,,"Damascus, Dimashq, Syria",Israel,
"17534d 
",SY,IS,IS,070,"Provide aid, not specified below
",35,38,31.5,34.75,31.5,34.75,,Syria,Israel,
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"ff4800
",SY,SY,SY,012,"Make pessimistic comment
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"bf5e75
",TU,TU,TU,042,"Make a visit
",37.0097,37.7942,37.0097,37.7942,40.842,31.0412,,"Nizip, Gaziantep, Turkey","Nizip, Gaziantep, Turkey",
"bf5e75
",SY,TU,TU,042,"Make a visit
",35,38,40.842,31.0412,37.0097,37.7942,,Syria,"Islahiye, DüV, Turkey",
"bf5e75
",SY,TU,SY,042,"Make a visit
",35,38,40.842,31.0412,35,38,,Syria,"Islahiye, DüV, Turkey",
"bf5e75
",JO,JO,JO,043,"Host a visit
",32.5556,35.85,32.5556,35.85,32.5556,35.85,,"Irbid, Jordan (general), Jordan","Irbid, Jordan (general), Jordan",
"57144e
",SY,SY,SY,141,"Demonstrate or rally
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"5f2fc4
",HA,HA,HA,0233,"Appeal for humanitarian aid
",19,-72.4167,19,-72.4167,19,-72.4167,,Haiti,Haiti,
"5f2fc4
",LE,HA,HA,0233,"Appeal for humanitarian aid
",33.8333,35.8333,19,-72.4167,19,-72.4167,,Lebanon,Haiti,
"5e75bf
",SY,SY,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5e75bf
",SY,SY,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"144e57
",JO,JO,JO,182,"Physically assault, not specified below
",32.5556,35.85,32.5556,35.85,32.5556,35.85,,"Irbid, Jordan (general), Jordan","Irbid, Jordan (general), Jordan",
"bf5e75
",SY,SY,SY,190,"Use conventional military force, not specified below
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"bf5e75
",JO,JO,JO,190,"Use conventional military force, not specified below
",31,36,31,36,31,36,,Jordan,Jordan,
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,,SY,070,"Provide aid, not specified below
",35,38,0,0,35,38,,Syria,,
"5e75bf
",SY,EG,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,27,30,33.5,36.3,,"Damascus, Dimashq, Syria",Egypt,
"5e75bf
",SY,TU,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,39,35,33.5,36.3,,"Damascus, Dimashq, Syria",Turkey,
"5e75bf
",SY,TU,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,36.7161,37.115,35,38,,Syria,"Kilis, Kilis, Turkey",
"5e75bf
",SY,EG,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,27,30,35,38,,Syria,Egypt,
"5f2fc4
",HA,HA,HA,0233,"Appeal for humanitarian aid
",19,-72.4167,19,-72.4167,19,-72.4167,,Haiti,Haiti,
"5e75bf
",AG,UK,UK,036,"Express intent to meet or negotiate
",36.7631,3.05056,54,-2,54,-2,,"Algiers, Alger, Algeria",United Kingdom,
"5e75bf
",US,UK,UK,036,"Express intent to meet or negotiate
",38,-97,54,-2,54,-2,,United States,United Kingdom,
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,JO,JO,042,"Make a visit
",33.5,36.3,31,36,31,36,,"Damascus, Dimashq, Syria",Jordan,
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,,Syria,Syria,
"5e75bf
",SY,IZ,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,33,44,33.5,36.3,,"Damascus, Dimashq, Syria",Iraq,
"5e75bf
",SY,JO,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,31,36,33.5,36.3,,"Damascus, Dimashq, Syria",Jordan,
"5e75bf
",SY,IZ,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,33,44,35,38,,Syria,Iraq,
"5e75bf
",SY,JO,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,31,36,35,38,,Syria,Jordan,
"144e57
",SY,IZ,IZ,1821,"Sexually assault
",33.5,36.3,33,44,33,44,,"Damascus, Dimashq, Syria",Iraq,
"144e57
",SY,JO,IZ,1821,"Sexually assault
",33.5,36.3,31,36,33,44,,"Damascus, Dimashq, Syria",Jordan,
"5e75bf
",SY,JO,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,31,36,33.5,36.3,,"Damascus, Dimashq, Syria",Jordan,
"5e75bf
",SY,JO,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,31,36,35,38,,Syria,Jordan,
"c1f827
",SY,SY,SY,080,"Yield, not specified below 
",35,38,35,38,35,38,,Syria,Syria,
"5e75bf
",SY,IZ,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,33,44,33.5,36.3,,"Damascus, Dimashq, Syria",Iraq,
"5e75bf
",SY,LE,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,33.8333,35.8333,33.5,36.3,,"Damascus, Dimashq, Syria",Lebanon,
"5e75bf
",SY,IZ,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,33,44,35,38,,Syria,Iraq,
"5e75bf
",SY,LE,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,33.8333,35.8333,35,38,,Syria,Lebanon,
"bf5e75
",LE,LE,LE,042,"Make a visit
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,
"bf5e75
",LY,UK,AG,043,"Host a visit
",32.2188,11.7208,54,-2,36.7631,3.05056,,"Al-Qaidah, Libya (general), Libya",United Kingdom,
"bf5e75
",LY,UK,UK,043,"Host a visit
",32.2188,11.7208,54,-2,54,-2,,"Al-Qaidah, Libya (general), Libya",United Kingdom,
"ff4800
",SY,SY,SY,012,"Make pessimistic comment
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"bf5e75
",JO,JO,JO,043,"Host a visit
",32.5556,35.85,32.5556,35.85,32.5556,35.85,,"Irbid, Jordan (general), Jordan","Irbid, Jordan (general), Jordan",
"57144e
",SY,SY,SY,141,"Demonstrate or rally
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"bf5e75
",SY,SY,SY,042,"Make a visit
",33.2854,35.69,33.2854,35.69,33.2854,35.69,,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",
"571d21
",SY,SY,SY,060,"Engage in material cooperation, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,SY,SY,075,"Grant asylum
",35,38,35,38,35,38,,Syria,Syria,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,SY,SY,043,"Host a visit
",35,38,35,38,35,38,,Syria,Syria,
"ff4800
",AM,AM,AM,010,"Make statement, not specified below
",40.1811,44.5136,40.1811,44.5136,40.1811,44.5136,,"Yerevan, Yerevan*, Armenia","Yerevan, Yerevan*, Armenia",
"ff4800
",AM,AM,AJ,010,"Make statement, not specified below
",40.1811,44.5136,40.1811,44.5136,40.5,47.5,,"Yerevan, Yerevan*, Armenia","Yerevan, Yerevan*, Armenia",
"5f2fc4
",SY,TU,SY,020,"Appeal, not specified below
",35,38,39,35,35,38,,Syria,Turkey,
"5e75bf
",SY,LE,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,33.8333,35.8333,33.5,36.3,,"Damascus, Dimashq, Syria",Lebanon,
"5e75bf
",SY,TU,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,39,35,33.5,36.3,,"Damascus, Dimashq, Syria",Turkey,
"5e75bf
",SY,TU,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,36.7161,37.115,35,38,,Syria,"Kilis, Kilis, Turkey",
"5e75bf
",SY,LE,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,33.8333,35.8333,35,38,,Syria,Lebanon,
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",SY,TU,SY,040,"Consult, not specified below
",35,38,36.7161,37.115,35,38,,Syria,"Kilis, Kilis, Turkey",
"bf5e75
",SY,SY,SY,042,"Make a visit
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",SY,SY,SY,071,"Provide economic aid
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",TU,SY,SY,040,"Consult, not specified below
",36.7161,37.115,35,38,35,38,,"Kilis, Kilis, Turkey",Syria,
"bf5e75
",TU,SY,TU,043,"Host a visit
",36.7161,37.115,35,38,36.7161,37.115,,"Kilis, Kilis, Turkey",Syria,
"ff4800
",LE,EG,EG,013,"Make optimistic comment
",33.8719,35.5097,30.0445,31.2332,30.0445,31.2332,,"Beirut, Beyrouth, Lebanon","Arab League, Al Qahirah, Egypt",
"ff4800
",KU,LE,KU,013,"Make optimistic comment
",29.3375,47.6581,33.8719,35.5097,29.3375,47.6581,,Kuwait,"Beirut, Beyrouth, Lebanon",
"bf5e75
",,SY,SY,040,"Consult, not specified below
",0,0,35,38,35,38,,,Syria,
"bf5e75
",,SY,LE,043,"Host a visit
",0,0,35,38,34.0058,36.2181,,,Syria,
"571d21
",BA,SY,BA,060,"Engage in material cooperation, not specified below
",26.2361,50.5831,35,38,26.2361,50.5831,,"Manama, Al Manamah, Bahrain",Syria,
"571d21
",AG,AG,AG,060,"Engage in material cooperation, not specified below
",28,3,28,3,28,3,,Algeria,Algeria,
"ff4800
",SZ,SY,SY,018,"Make empathetic comment
",46.1956,6.14811,35,38,35,38,,"Geneva, Genè, Switzerland",Syria,
"ff4800
",JO,SY,SZ,018,"Make empathetic comment
",32.5592,36.0069,35,38,46.1956,6.14811,,"Ramtha, Jordan (general), Jordan",Syria,
"571d21
",SY,SY,SY,060,"Engage in material cooperation, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"5e75bf
",SY,SY,SY,033,"Express intent to provide matyerial aid, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,,Syria,Syria,
"ff4800
",IZ,SY,SY,010,"Make statement, not specified below
",33,44,33.5,36.3,33.5,36.3,,Iraq,"Damascus, Dimashq, Syria",
"5f2fc4
",LE,SY,LE,020,"Appeal, not specified below
",33.8719,35.5097,35,38,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon",Syria,
"5f2fc4
",LE,SY,LE,020,"Appeal, not specified below
",33.8333,35.8333,35,38,33.8333,35.8333,,Lebanon,Syria,
"bf5e75
",LE,LE,LE,040,"Consult, not specified below
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"bf5e75
",LE,SY,LE,040,"Consult, not specified below
",33.8333,35.8333,35,38,33.8333,35.8333,,Lebanon,Syria,
"5f2fc4
",LE,LE,LE,0233,"Appeal for humanitarian aid
",34.0058,36.2181,34.0058,36.2181,34.0058,36.2181,,"Baalbeck, Mohafazat Baalbek-Hermel, Lebanon","Baalbeck, Mohafazat Baalbek-Hermel, Lebanon",
"ff4800
",SY,SY,SY,017,"Engage in symbolic act
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"ff4800
",IZ,IZ,IZ,017,"Engage in symbolic act
",33.3386,44.3939,33.3386,44.3939,33.3386,44.3939,,"Baghdad, Baghdad, Iraq","Baghdad, Baghdad, Iraq",
"ff4800
",IZ,IZ,IZ,017,"Engage in symbolic act
",34.1966,43.8739,34.1966,43.8739,34.1966,43.8739,,"Samarra, Sala? ad Din, Iraq","Samarra, Sala? ad Din, Iraq",
"ff4800
",SY,SY,SY,018,"Make empathetic comment
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d21
",US,SY,KU,060,"Engage in material cooperation, not specified below
",42.1497,-74.9384,35,38,29.3375,47.6581,,"New York, United States",Syria,
"ff4800
",SY,SY,SY,017,"Engage in symbolic act
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"ff4800
",IZ,IZ,IZ,017,"Engage in symbolic act
",33.3386,44.3939,33.3386,44.3939,33.3386,44.3939,,"Baghdad, Baghdad, Iraq","Baghdad, Baghdad, Iraq",
"ff4800
",IZ,IZ,IZ,017,"Engage in symbolic act
",34.1966,43.8739,34.1966,43.8739,34.1966,43.8739,,"Samarra, Sala? ad Din, Iraq","Samarra, Sala? ad Din, Iraq",
"5e75bf
",US,SY,SY,036,"Express intent to meet or negotiate
",42.1497,-74.9384,35,38,35,38,,"New York, United States",Syria,
"571d21
",US,SY,KU,060,"Engage in material cooperation, not specified below
",42.1497,-74.9384,35,38,29.3375,47.6581,,"New York, United States",Syria,
"5e75bf
",SY,SY,SY,033,"Express intent to provide matyerial aid, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",IZ,SY,SY,046,"Engage in negotiation
",33.3386,44.3939,36.2028,37.1586,36.2028,37.1586,,"Baghdad, Baghdad, Iraq","Aleppo, ?alab, Syria",
"5f2fc4
",IZ,SY,SY,025,"Appeal to yield
",34.1966,43.8739,35,38,35,38,,"Samarra, Sala? ad Din, Iraq",Syria,
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"5e75bf
",IZ,SY,SY,036,"Express intent to meet or negotiate
",33.3386,44.3939,36.2028,37.1586,36.2028,37.1586,,"Baghdad, Baghdad, Iraq","Aleppo, ?alab, Syria",
"bf5e75
",IS,SY,IS,042,"Make a visit
",31.5,34.75,33.5,36.3,31.5,34.75,,Israel,"Damascus, Dimashq, Syria",
"bf5e75
",IS,SY,IS,043,"Host a visit
",31.5,34.75,33.5,36.3,31.5,34.75,,Israel,"Damascus, Dimashq, Syria",
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",36.5866,37.0463,36.5866,37.0463,36.5866,37.0463,,"Azaz, ?alab, Syria","Azaz, ?alab, Syria",
"5f2fc4
",JO,JO,JO,020,"Appeal, not specified below
",31.95,35.9333,31.95,35.9333,31.95,35.9333,,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",
"5f2fc4
",JO,SY,JO,020,"Appeal, not specified below
",31.95,35.9333,35,38,31.95,35.9333,,"Amman, (JO11), Jordan",Syria,
"5f2fc4
",SA,SA,SA,020,"Appeal, not specified below
",25,45,25,45,25,45,,Saudi Arabia,Saudi Arabia,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"5f2fc4
",SY,SY,SY,0231,"Appeal for economic aid
",35,38,35,38,35,38,,Syria,Syria,
"571d21
",LY,LY,LY,060,"Engage in material cooperation, not specified below
",32.8925,13.18,32.8925,13.18,32.8925,13.18,,"Tripoli, Tarabulus, Libya","Tripoli, Tarabulus, Libya",
"17534d 
",JO,SY,JO,071,"Provide economic aid
",31.95,35.9333,35,38,31.95,35.9333,,"Amman, (JO11), Jordan",Syria,
"17534d 
",JO,SY,SY,071,"Provide economic aid
",31.95,35.9333,35,38,35,38,,"Amman, (JO11), Jordan",Syria,
"e9c392
",JO,SY,JO,114,"Complain officially 
",31.95,35.9333,35,38,31.95,35.9333,,"Amman, (JO11), Jordan",Syria,
"571d14
",SY,SY,SY,172,"Impose administrative sanctions, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",LY,LY,LY,190,"Use conventional military force, not specified below
",32.8925,13.18,32.8925,13.18,32.8925,13.18,,"Tripoli, Tarabulus, Libya","Tripoli, Tarabulus, Libya",
"bf5e75
",JO,SY,JO,190,"Use conventional military force, not specified below
",32.5592,36.0069,35,38,32.5592,36.0069,,"Ramtha, Jordan (general), Jordan",Syria,
"bf5e75
",JO,SY,SY,190,"Use conventional military force, not specified below
",32.5592,36.0069,35,38,35,38,,"Ramtha, Jordan (general), Jordan",Syria,
"bf5e75
",JO,SY,SY,190,"Use conventional military force, not specified below
",31,36,35,38,35,38,,Jordan,Syria,
"5e75bf
",LE,LE,LE,033,"Express intent to provide matyerial aid, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,
"bf5e75
",LE,SY,LE,042,"Make a visit
",34.0058,36.2181,35,38,34.0058,36.2181,,"Baalbeck, Mohafazat Baalbek-Hermel, Lebanon",Syria,
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",LE,SY,LE,043,"Host a visit
",33.8719,35.5097,35,38,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon",Syria,
"bf5e75
",LE,SY,SY,043,"Host a visit
",33.8719,35.5097,35,38,35,38,,"Beirut, Beyrouth, Lebanon",Syria,
"bf5e75
",LE,SY,SY,043,"Host a visit
",33.8333,35.8333,33.5,36.3,33.5,36.3,,Lebanon,"Damascus, Dimashq, Syria",
"571d14
",SY,SY,SY,051,"Praise or endorse
",35,38,35,38,35,38,,Syria,Syria,
"17534d 
",LE,SY,LE,075,"Grant asylum
",33.8333,35.8333,35,38,33.8333,35.8333,,Lebanon,Syria,
"17534d 
",SY,LE,SY,075,"Grant asylum
",35,38,33.8333,35.8333,35,38,,Syria,Lebanon,
"5f2fc4
",SY,LE,SY,020,"Appeal, not specified below
",35,38,33.8719,35.5097,35,38,,Syria,"Beirut, Beyrouth, Lebanon",
"5f2fc4
",SY,LE,SY,020,"Appeal, not specified below
",35,38,33.8333,35.8333,35,38,,Syria,Lebanon,
"17534d 
",LE,SY,KU,070,"Provide aid, not specified below
",33.8719,35.5097,35,38,29.3375,47.6581,,"Beirut, Beyrouth, Lebanon",Syria,
"17534d 
",LE,SY,LE,071,"Provide economic aid
",33.8719,35.5097,35,38,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon",Syria,
"571d21
",SY,SY,SY,060,"Engage in material cooperation, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",UK,UK,UK,042,"Make a visit
",54,-2,54,-2,54,-2,,United Kingdom,United Kingdom,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"bf5e75
",IS,SY,IS,042,"Make a visit
",31.5,34.75,33.5,36.3,31.5,34.75,,Israel,"Damascus, Dimashq, Syria",
"bf5e75
",IS,SY,IS,043,"Host a visit
",31.5,34.75,33.5,36.3,31.5,34.75,,Israel,"Damascus, Dimashq, Syria",
"5e75bf
",LE,SY,LE,032,"Express intent to provide diplomatic cooperation such as policy support
",33.8719,35.5097,35,38,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon",Syria,
"5e75bf
",SY,SY,SY,032,"Express intent to provide diplomatic cooperation such as policy support
",35,38,35,38,35,38,,Syria,Syria,
"5e75bf
",LE,SY,SY,036,"Express intent to meet or negotiate
",33.8719,35.5097,35,38,35,38,,"Beirut, Beyrouth, Lebanon",Syria,
"5e75bf
",SY,SY,SY,036,"Express intent to meet or negotiate
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35,38,35,38,35,38,,Syria,Syria,
"bf5e75
",SY,SY,SY,043,"Host a visit
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"bf5e75
",JO,SY,SY,043,"Host a visit
",32.5592,36.0069,36.2028,37.1586,36.2028,37.1586,,"Ramtha, Jordan (general), Jordan","Aleppo, ?alab, Syria",
"17534d 
",SY,SY,SY,071,"Provide economic aid
",36.5866,37.0463,36.5866,37.0463,36.5866,37.0463,,"Azaz, ?alab, Syria","Azaz, ?alab, Syria",
"e9c392
",SY,SY,JO,114,"Complain officially 
",36.5866,37.0463,36.5866,37.0463,32.3429,36.208,,"Azaz, ?alab, Syria","Azaz, ?alab, Syria",
"17534d 
",SY,SY,SY,071,"Provide economic aid
",36.5866,37.0463,36.5866,37.0463,36.5866,37.0463,,"Azaz, ?alab, Syria","Azaz, ?alab, Syria",
"17534d 
",SY,SY,JO,071,"Provide economic aid
",36.5866,37.0463,36.5866,37.0463,32.3429,36.208,,"Azaz, ?alab, Syria","Azaz, ?alab, Syria",
"e9c392
",SY,SY,JO,114,"Complain officially 
",36.5866,37.0463,36.5866,37.0463,32.3429,36.208,,"Azaz, ?alab, Syria","Azaz, ?alab, Syria",
"bf5e75
",LY,LY,LY,040,"Consult, not specified below
",32.8925,13.18,32.8925,13.18,32.8925,13.18,,"Tripoli, Tarabulus, Libya","Tripoli, Tarabulus, Libya",
"bf5e75
",SY,SY,SY,043,"Host a visit
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",JO,JO,JO,043,"Host a visit
",31.95,35.9333,31.95,35.9333,31.95,35.9333,,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",
"bf5e75
",JO,SY,SY,043,"Host a visit
",31.95,35.9333,35,38,35,38,,"Amman, (JO11), Jordan",Syria,
"bf5e75
",JO,JO,JO,043,"Host a visit
",31,36,31,36,31,36,,Jordan,Jordan,
"bf5e75
",JO,SY,SY,043,"Host a visit
",31,36,35,38,35,38,,Jordan,Syria,
"bf5e75
",SY,JO,JO,043,"Host a visit
",35,38,31,36,31,36,,Syria,Jordan,
