Event_COLOR_CODE,Event_ROOT_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Root Event Code,Main Reason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Duplicate Entry
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",31,36,35,38,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2432679&Language=en
",Jordan,Syria,,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2432679&Language=en
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31,36,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2432679&Language=en
",Syria,Jordan,,1
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2432679&Language=en
",Syria,Syria,,1
"ff4800
",ff4801,JO,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",31.95,35.9333,35,38,35,38,"http://jordantimes.com/jordan-un-sign-fund-deal-to-address-syrian-refugee-burden
","Amman, (JO11), Jordan",Syria,,1
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",31,36,35,38,31,36,"http://jordantimes.com/jordan-urges-comprehensive-strategy-to-combat-terrorism-address-islamophobia
",Jordan,Syria,,1
"17534d 
",175355,SY,JO,SY,071,07,"PROVIDE AID
","Provide economic aid
",35,38,31.95,35.9333,35,38,"http://jordantimes.com/jordan-un-sign-fund-deal-to-address-syrian-refugee-burden
",Syria,"Amman, (JO11), Jordan",,1
"bf5e75
",bf5e7b,JO,SY,JO,042,04,"CONSULT
","Make a visit
",31.95,35.9333,35,38,31.95,35.9333,"http://jordantimes.com/jordan-un-sign-fund-deal-to-address-syrian-refugee-burden
","Amman, (JO11), Jordan",Syria,,1
"17534d 
",175359,JO,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",31.95,35.9333,35,38,35,38,"http://jordantimes.com/jordan-un-sign-fund-deal-to-address-syrian-refugee-burden
","Amman, (JO11), Jordan",Syria,,1
"17534d 
",175359,SY,SY,JO,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,31.95,35.9333,"http://jordantimes.com/jordan-un-sign-fund-deal-to-address-syrian-refugee-burden
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",35,38,31,36,31,36,"http://jordantimes.com/jordan-urges-comprehensive-strategy-to-combat-terrorism-address-islamophobia
",Syria,Jordan,,1
"bf5e75
",bf5e7c,SY,JO,JO,043,04,"CONSULT
","Host a visit
",35,38,31.95,35.9333,31.95,35.9333,"http://jordantimes.com/jordan-un-sign-fund-deal-to-address-syrian-refugee-burden
",Syria,"Amman, (JO11), Jordan",,1
"5e75bf
",5e75c5,GM,SY,GM,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",51,9,35,38,51,9,"http://www.i4u.com/2015/03/89736/ikea-foundations-better-shelter-has-partnered-unhcr-safer-refugee-housing
",Germany,Syria,,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://reliefweb.int/report/jordan/technical-guidelines-increased-awareness-about-housing-land-property-rights-2015-0
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31,36,35,38,"http://reliefweb.int/report/jordan/technical-guidelines-increased-awareness-about-housing-land-property-rights-2015-0
",Syria,Jordan,,1
"17534d 
",175357,EG,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",27,30,35,38,35,38,"http://webpublicapress.net/cash-strapped-un-to-seek-funds-for-syria-in-kuwait/
",Egypt,Syria,,1
"17534d 
",175357,JO,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",31,36,35,38,35,38,"http://webpublicapress.net/cash-strapped-un-to-seek-funds-for-syria-in-kuwait/
",Jordan,Syria,,1
"17534d 
",175357,TU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",39,35,35,38,35,38,"http://webpublicapress.net/cash-strapped-un-to-seek-funds-for-syria-in-kuwait/
",Turkey,Syria,,2
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,35,38,35,38,"http://webpublicapress.net/cash-strapped-un-to-seek-funds-for-syria-in-kuwait/
",Lebanon,Syria,,2
"17534d 
",175355,SY,SY,SY,071,07,"PROVIDE AID
","Provide economic aid
",35,38,35,38,35,38,"http://webpublicapress.net/cash-strapped-un-to-seek-funds-for-syria-in-kuwait/
",Syria,Syria,,2
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,35,38,35,38,"http://webpublicapress.net/cash-strapped-un-to-seek-funds-for-syria-in-kuwait/
",Syria,Syria,,2
"571d21
",571d27,SY,EG,EG,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,27,30,27,30,"http://webpublicapress.net/cash-strapped-un-to-seek-funds-for-syria-in-kuwait/
",Syria,Egypt,,2
"571d21
",571d27,SY,JO,EG,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,31,36,27,30,"http://webpublicapress.net/cash-strapped-un-to-seek-funds-for-syria-in-kuwait/
",Syria,Jordan,,2
"ff4800
",ff4801,JO,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",31,36,35,38,35,38,"Jordan Times website, Amman/BBC Monitoring/(c) BBC
",Jordan,Syria,,2
"17534d 
",175355,SY,JO,SY,071,07,"PROVIDE AID
","Provide economic aid
",35,38,31,36,35,38,"Jordan Times website, Amman/BBC Monitoring/(c) BBC
",Syria,Jordan,,2
"bf5e75
",bf5e7b,JO,SY,JO,042,04,"CONSULT
","Make a visit
",31,36,35,38,31,36,"Jordan Times website, Amman/BBC Monitoring/(c) BBC
",Jordan,Syria,,2
"17534d 
",175359,JO,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",31,36,35,38,35,38,"Jordan Times website, Amman/BBC Monitoring/(c) BBC
",Jordan,Syria,,2
"17534d 
",175359,SY,SY,JO,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,31,36,"Jordan Times website, Amman/BBC Monitoring/(c) BBC
",Syria,Syria,,2
"bf5e75
",bf5e7c,SY,JO,JO,043,04,"CONSULT
","Host a visit
",35,38,31,36,31,36,"Jordan Times website, Amman/BBC Monitoring/(c) BBC
",Syria,Jordan,,2
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",31,36,35,38,35,38,"http://www.menafn.com/1094143391/Jordan-Jordans-PM-calls-for-unifying-Arabs-to-combat-terrorism
",Jordan,Syria,,2
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.menafn.com/1094143391/Jordan-Jordans-PM-calls-for-unifying-Arabs-to-combat-terrorism
",Syria,Syria,,2
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31,36,35,38,"http://www.menafn.com/1094143391/Jordan-Jordans-PM-calls-for-unifying-Arabs-to-combat-terrorism
",Syria,Jordan,,2
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.menafn.com/1094143391/Jordan-Jordans-PM-calls-for-unifying-Arabs-to-combat-terrorism
",Syria,Syria,,2
"bf5e75
",bf5e7c,LE,SY,LE,043,04,"CONSULT
","Host a visit
",33.8719,35.5097,35,38,33.8719,35.5097,"http://www.dailystar.com.lb/News/Lebanon-News/2015/Mar-29/292525-us-to-pledge-500m-in-aid-to-lebanon-at-kuwait-iii-conference-reports.ashx
","Beirut, Beyrouth, Lebanon",Syria,,2
"bf5e75
",bf5e7b,SY,LE,LE,042,04,"CONSULT
","Make a visit
",35,38,33.8719,35.5097,33.8719,35.5097,"http://www.dailystar.com.lb/News/Lebanon-News/2015/Mar-29/292525-us-to-pledge-500m-in-aid-to-lebanon-at-kuwait-iii-conference-reports.ashx
",Syria,"Beirut, Beyrouth, Lebanon",,2
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",32.9923,36.0602,32.9923,36.0602,32.9923,36.0602,"http://www.worldbulletin.net/africa/157097/fire-guts-syrian-refugee-camp-in-n-lebanon
","Jasim, Dara, Syria","Jasim, Dara, Syria",,2
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",32.9923,36.0602,32.9923,36.0602,32.9923,36.0602,"http://www.worldbulletin.net/africa/157097/fire-guts-syrian-refugee-camp-in-n-lebanon
","Jasim, Dara, Syria","Jasim, Dara, Syria",,2
"c1f827
",c1f82f,SY,SY,LE,080,08,"YIELD
","Yield, not specified below 
",32.9923,36.0602,32.9923,36.0602,34.5428,36.0797,"http://www.worldbulletin.net/africa/157097/fire-guts-syrian-refugee-camp-in-n-lebanon
","Jasim, Dara, Syria","Jasim, Dara, Syria",,2
"5f2fc4
",5f2fc6,SY,IS,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,31.5,34.75,35,38,"http://www.ynetnews.com/articles/0,7340,L-4642154,00.html
",Syria,Israel,,2
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,35,38,35,38,"http://www.newser.com/article/f50eed8ee6854286906558250a501909/unrwa-warns-low-funds-may-halt-critical-cash-assistance-to-palestinian-refugees-in-syria.html
",Syria,Syria,,1
"571d21
",571d27,IS,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",31.5,34.75,35,38,35,38,"http://www.dailybulletin.com/general-news/20150329/un-warns-emergency-fund-for-palestinians-in-syria-near-empty
",Israel,Syria,,1
"571d21
",571d27,IS,SY,IS,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",31.5,34.75,35,38,31.5,34.75,"http://www.business-standard.com/article/pti-stories/un-warns-emergency-fund-for-palestinians-in-syria-near-empty-115032900655_1.html
",Israel,Syria,,1
"5e75bf
",5e75c5,SY,IS,SY,0331,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide economic aid
",35,38,31.5,34.75,35,38,"http://www.sentryreview.com/world/ap-news-un-warns-emergency-fund-for-palestinians-in-syria-close-to-empty-h5929.html
",Syria,Israel,,1
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,"http://kdhnews.com/news/world/un-warns-emergency-fund-for-palestinians-in-syria-near-empty/article_33db7653-471b-5133-94b5-ffc454eaba5a.html
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,1
"17534d 
",175354,NL,SY,NL,070,07,"PROVIDE AID
","Provide aid, not specified below
",52.35,4.91667,35,38,52.35,4.91667,"https://en-maktoob.news.yahoo.com/dutch-bikes-given-syrian-refugee-camp-jordan-164648512.html
","Amsterdam, Noord-Holland, Netherlands",Syria,,1
"17534d 
",175354,JO,SY,NL,070,07,"PROVIDE AID
","Provide aid, not specified below
",31.95,35.9333,35,38,52.35,4.91667,"https://en-maktoob.news.yahoo.com/dutch-bikes-given-syrian-refugee-camp-jordan-164648512.html
","Amman, (JO11), Jordan",Syria,,1
"17534d 
",175359,NL,NL,NL,075,07,"PROVIDE AID
","Grant asylum
",52.35,4.91667,52.35,4.91667,52.35,4.91667,"http://news.yahoo.com/dutch-bikes-given-syrian-refugee-camp-jordan-164627970.html
","Amsterdam, Noord-Holland, Netherlands","Amsterdam, Noord-Holland, Netherlands",,1
"17534d 
",175354,JO,SY,NL,070,07,"PROVIDE AID
","Provide aid, not specified below
",31.95,35.9333,35,38,52.35,4.91667,"http://www.interaksyon.com/article/107919/dutch-bikes-given-to-syrian-refugee-camp-in-jordan
","Amman, (JO11), Jordan",Syria,,1
"5f2fc4
",5f2fc6,SY,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,35,38,35,38,"http://www.heraldrecorder.com/world/un-warns-emergency-fund-for-palestinians-in-syria-near-empty-h6120.html
",Syria,Syria,,1
"5e75bf
",5e75c5,IS,SY,IS,0331,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide economic aid
",31.5,34.75,35,38,31.5,34.75,"http://www.heraldrecorder.com/world/un-warns-emergency-fund-for-palestinians-in-syria-near-empty-h6120.html
",Israel,Syria,,1
"17534d 
",175357,CF,AF,CF,073,07,"PROVIDE AID
","Provide humanitarian aid
",-1,15,33,65,-1,15,"http://www.minutemannewscenter.com/articles/2015/03/29/westport/news/doc5512d56bdd41a688130541.txt
",Congo,Afghanistan,,1
"17534d 
",175357,OD,SY,OD,073,07,"PROVIDE AID
","Provide humanitarian aid
",8,30,35,38,8,30,"http://www.minutemannewscenter.com/articles/2015/03/29/westport/news/doc5512d56bdd41a688130541.txt
",South Sudan,Syria,,1
"17534d 
",175354,NL,NL,NL,070,07,"PROVIDE AID
","Provide aid, not specified below
",52.35,4.91667,52.35,4.91667,52.35,4.91667,"http://www.naharnet.com/stories/en/173545-dutch-bikes-given-to-syrian-refugee-camp-in-jordan
","Amsterdam, Noord-Holland, Netherlands","Amsterdam, Noord-Holland, Netherlands",,1
"bf5e75
",bf5e81,SY,IZ,IZ,192,19,"FIGHT
","Occupy territory
",35,38,33,44,33,44,"http://www.minutemannewscenter.com/articles/2015/03/29/westport/news/doc5512d56bdd41a688130541.txt
",Syria,Iraq,,1
"bf5e75
",bf5e7c,JO,DA,JO,043,04,"CONSULT
","Host a visit
",31.95,35.9333,56,10,31.95,35.9333,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=188796&CatID=13
","Amman, (JO11), Jordan",Denmark,,1
"bf5e75
",bf5e7c,JO,DA,DA,043,04,"CONSULT
","Host a visit
",31.95,35.9333,56,10,56,10,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=188796&CatID=13
","Amman, (JO11), Jordan",Denmark,,1
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",31.95,35.9333,35,38,31.95,35.9333,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=188800&CatID=13&Type=Home&GType=1
","Amman, (JO11), Jordan",Syria,,1
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",35,38,31.95,35.9333,31.95,35.9333,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?Site_Id=1&lang=2&NewsID=188800&CatID=13&Type=Home&GType=1
",Syria,"Amman, (JO11), Jordan",,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://www.dailysabah.com/politics/2015/03/29/turkeys-aid-agency-works-beyond-its-mission-in-accomplishing-humanitarian-aid
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://www.dailysabah.com/politics/2015/03/29/turkeys-aid-agency-works-beyond-its-mission-in-accomplishing-humanitarian-aid
",Syria,Syria,,1
"17534d 
",175354,JO,SY,NL,070,07,"PROVIDE AID
","Provide aid, not specified below
",31.95,35.9333,35,38,52.35,4.91667,"http://humanitariannews.org/20150329/jordan-dutch-bikes-given-syrian-refugee-camp-jordan
","Amman, (JO11), Jordan",Syria,,1
"17534d 
",175354,JO,NL,NL,070,07,"PROVIDE AID
","Provide aid, not specified below
",31.95,35.9333,52.35,4.91667,52.35,4.91667,"http://humanitariannews.org/20150329/jordan-dutch-bikes-given-syrian-refugee-camp-jordan
","Amman, (JO11), Jordan","Amsterdam, Noord-Holland, Netherlands",,1
"17534d 
",175359,JO,JO,JO,075,07,"PROVIDE AID
","Grant asylum
",31.95,35.9333,31.95,35.9333,31.95,35.9333,"http://humanitariannews.org/20150329/jordan-dutch-bikes-given-syrian-refugee-camp-jordan
","Amman, (JO11), Jordan","Amman, (JO11), Jordan",,1
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.5,36.3,33.5,36.3,"http://www.arabtimesonline.com/NewsDetails/tabid/96/smid/414/ArticleID/214377/reftab/69/t/Hopes-high-for-Syria-pledges/Default.aspx
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,1
"c1f827
",c1f82f,IS,SY,SY,080,08,"YIELD
","Yield, not specified below 
",31.4167,34.3333,33.5,36.3,33.5,36.3,"http://www.arabtimesonline.com/NewsDetails/tabid/96/smid/414/ArticleID/214377/reftab/69/t/Hopes-high-for-Syria-pledges/Default.aspx
","Gaza, Israel (general), Israel","Damascus, Dimashq, Syria",,1
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,35,38,35,38,"http://reliefweb.int/report/egypt/egypt-rrp6-monthly-update-january-2015-basic-needs-and-livelihood
",Syria,Syria,,1
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",32.3429,36.208,35,38,32.3429,36.208,"http://jordantimes.com/56-of-jordan-response-plan-funded-so-far----fakhoury
","Mafraq, Jordan (general), Jordan",Syria,,1
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",35,38,32.3429,36.208,32.3429,36.208,"http://jordantimes.com/56-of-jordan-response-plan-funded-so-far----fakhoury
",Syria,"Mafraq, Jordan (general), Jordan",,1
"bf5e75
",bf5e79,IZ,SY,LE,040,04,"CONSULT
","Consult, not specified below
",33,44,35,38,33.8333,36,"http://www.nzherald.co.nz/forgotten-millions-children-syrian-crisis-campaign/news/article.cfm?c_id=1503800&objectid=11423771
",Iraq,Syria,,1
"bf5e75
",bf5e79,IZ,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33,44,35,38,35,38,"http://www.nzherald.co.nz/forgotten-millions-children-syrian-crisis-campaign/news/article.cfm?c_id=1503800&objectid=11423771
",Iraq,Syria,,1
"bf5e75
",bf5e79,SY,IZ,LE,040,04,"CONSULT
","Consult, not specified below
",35,38,33,44,33.8333,36,"http://www.nzherald.co.nz/forgotten-millions-children-syrian-crisis-campaign/news/article.cfm?c_id=1503800&objectid=11423771
",Syria,Iraq,,1
"bf5e75
",bf5e79,SY,IZ,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,33,44,35,38,"http://www.nzherald.co.nz/forgotten-millions-children-syrian-crisis-campaign/news/article.cfm?c_id=1503800&objectid=11423771
",Syria,Iraq,,1
"17534d 
",175354,NL,SY,NL,070,07,"PROVIDE AID
","Provide aid, not specified below
",52.35,4.91667,35,38,52.35,4.91667,"http://www.aquila-style.com/focus-points/global-snapshots/dutch-bikes-given-to-syrian-refugee-camp-in-jordan/97192/
","Amsterdam, Noord-Holland, Netherlands",Syria,,1
"17534d 
",175359,NL,NL,NL,075,07,"PROVIDE AID
","Grant asylum
",52.35,4.91667,52.35,4.91667,52.35,4.91667,"http://www.aquila-style.com/focus-points/global-snapshots/dutch-bikes-given-to-syrian-refugee-camp-in-jordan/97192/
","Amsterdam, Noord-Holland, Netherlands","Amsterdam, Noord-Holland, Netherlands",,1
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",35,38,35,38,35,38,"http://aranews.net/2015/03/syrias-palestinians-suffer-sharp-shortage-of-funding/
",Syria,Syria,,1
"5f2fc4
",5f2fc6,JO,SY,LE,020,02,"APPEAL
","Appeal, not specified below
",31,36,35,38,33.8333,35.8333,"http://www.albawaba.com/news/emergency-funds-palestinians-syria-near-empty-un-warns-675444
",Jordan,Syria,,1
"bf5e75
",bf5e7c,LE,SY,LE,043,04,"CONSULT
","Host a visit
",33.8333,35.8333,35,38,33.8333,35.8333,"http://www.naharnet.com/stories/en/173600
",Lebanon,Syria,,1
"bf5e75
",bf5e7c,SY,SY,LE,043,04,"CONSULT
","Host a visit
",35,38,35,38,33.8333,35.8333,"http://www.naharnet.com/stories/en/173600
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,LE,LE,042,04,"CONSULT
","Make a visit
",35,38,33.8333,35.8333,33.8333,35.8333,"http://www.naharnet.com/stories/en/173600
",Syria,Lebanon,,1
"bf5e75
",bf5e7b,SY,SY,LE,042,04,"CONSULT
","Make a visit
",35,38,35,38,33.8333,35.8333,"http://www.naharnet.com/stories/en/173600
",Syria,Syria,,1
"bf5e75
",bf5e79,KU,KU,KU,040,04,"CONSULT
","Consult, not specified below
",29.3375,47.6581,29.3375,47.6581,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2432911&Language=en
",Kuwait,Kuwait,,1
"571d21
",571d27,IS,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",31.5,34.75,33.5,36.3,33.5,36.3,"http://www.arkansasonline.com/news/2015/mar/30/fearing-reprisals-syrians-flee-idlib-af/
",Israel,"Damascus, Dimashq, Syria",,1
"17534d 
",175354,JO,SY,NL,070,07,"PROVIDE AID
","Provide aid, not specified below
",31.95,35.9333,35,38,52.35,4.91667,"https://au.news.yahoo.com/world/a/26861427/dutch-bikes-given-to-syrian-refugee-camp-in-jordan/
","Amman, (JO11), Jordan",Syria,,1
"5e75bf
",5e75c4,NL,NL,NL,032,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide diplomatic cooperation such as policy support
",52.35,4.91667,52.35,4.91667,52.35,4.91667,"http://www.nltimes.nl/2015/03/30/minister-ploumen-presents-amsterdam-bikes-to-jordans-syrian-refugees/
","Amsterdam, Noord-Holland, Netherlands","Amsterdam, Noord-Holland, Netherlands",,1
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,35,38,"http://www.nrc.no/?did=9194998
",Syria,Syria,,1
"571d14
",571d1e,SY,NO,SY,172,17,"COERCE
","Impose administrative sanctions, not specified below
",35,38,62,10,35,38,"http://www.nrc.no/?did=9194998
",Syria,Norway,,1
"571d14
",571d1e,SY,SY,SY,172,17,"COERCE
","Impose administrative sanctions, not specified below
",35,38,35,38,35,38,"http://www.nrc.no/?did=9194998
",Syria,Syria,,1
"571d14
",571d1a,SY,NL,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,52.35,4.91667,35,38,"http://www.nltimes.nl/2015/03/30/minister-ploumen-presents-amsterdam-bikes-to-jordans-syrian-refugees/
",Syria,"Amsterdam, Noord-Holland, Netherlands",,1
"5f2fc4
",5f2fc9,JO,JO,JO,0233,02,"APPEAL
","Appeal for humanitarian aid
",31.8327,36.8153,31.8327,36.8153,31.8327,36.8153,"http://pundita.blogspot.com/2015/03/syrian-refugee-water-hogs-and-few-words.html
","Azraq, Jordan (general), Jordan","Azraq, Jordan (general), Jordan",,1
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://www.theguardian.com/world/2015/mar/30/half-of-child-refugees-from-syria-out-of-education-report-save-the-children
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,1
"c1f827
",c1f82f,SY,JO,SY,080,08,"YIELD
","Yield, not specified below 
",36.2028,37.1586,32.3429,36.208,36.2028,37.1586,"http://www.theguardian.com/world/2015/mar/30/half-of-child-refugees-from-syria-out-of-education-report-save-the-children
","Aleppo, ?alab, Syria","Mafraq, Jordan (general), Jordan",,1
"571d14
",571d1c,SY,KU,KU,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",35.9306,36.6339,29.3375,47.6581,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2433021&Language=en
","Idlib, Idlib, Syria",Kuwait,,1
"bf5e75
",bf5e79,SY,SY,TU,040,04,"CONSULT
","Consult, not specified below
",36.2028,37.1586,36.2028,37.1586,41.0186,28.9647,"http://www.jadaliyya.com/pages/index/21235/cities-media-roundup-(march-2015)n
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,1
"bf5e75
",bf5e79,SY,TU,TU,040,04,"CONSULT
","Consult, not specified below
",36.2028,37.1586,36.7328,34.6442,36.7328,34.6442,"http://www.jadaliyya.com/pages/index/21235/cities-media-roundup-(march-2015)n
","Aleppo, ?alab, Syria","Mersin, Iç, Turkey",,1
"bf5e75
",bf5e79,TU,SY,TU,040,04,"CONSULT
","Consult, not specified below
",36.7328,34.6442,36.2028,37.1586,36.7328,34.6442,"http://www.jadaliyya.com/pages/index/21235/cities-media-roundup-(march-2015)n
","Mersin, Iç, Turkey","Aleppo, ?alab, Syria",,1
"bf5e75
",bf5e79,SY,TU,TU,040,04,"CONSULT
","Consult, not specified below
",36.2028,37.1586,41.0186,28.9647,41.0186,28.9647,"http://www.jadaliyya.com/pages/index/21235/cities-media-roundup-(march-2015)n
","Aleppo, ?alab, Syria","Istanbul, Istanbul, Turkey",,1
"bf5e75
",bf5e79,TU,SY,TU,040,04,"CONSULT
","Consult, not specified below
",41.0186,28.9647,36.2028,37.1586,41.0186,28.9647,"http://www.jadaliyya.com/pages/index/21235/cities-media-roundup-(march-2015)n
","Istanbul, Istanbul, Turkey","Aleppo, ?alab, Syria",,1
"17534d 
",175357,LU,IZ,LU,073,07,"PROVIDE AID
","Provide humanitarian aid
",50.0972,5.97306,33,44,50.0972,5.97306,"http://www.wort.lu/en/politics/iraq-jordan-kuwait-asselborn-continues-middle-east-tour-551951130c88b46a8ce5678f
","Asselborn, Diekirch, Luxembourg",Iraq,,1
"17534d 
",175357,JO,SY,LU,073,07,"PROVIDE AID
","Provide humanitarian aid
",31.95,35.9333,35,38,50.0972,5.97306,"http://www.wort.lu/en/politics/iraq-jordan-kuwait-asselborn-continues-middle-east-tour-551951130c88b46a8ce5678f
","Amman, (JO11), Jordan",Syria,,1
"17534d 
",175357,JO,SY,JO,073,07,"PROVIDE AID
","Provide humanitarian aid
",31.95,35.9333,35,38,31.95,35.9333,"http://www.wort.lu/en/politics/iraq-jordan-kuwait-asselborn-continues-middle-east-tour-551951130c88b46a8ce5678f
","Amman, (JO11), Jordan",Syria,,1
"bf5e75
",bf5e7f,SY,SY,LU,046,04,"CONSULT
","Engage in negotiation
",35,38,35,38,50.0972,5.97306,"http://www.wort.lu/en/politics/iraq-jordan-kuwait-asselborn-continues-middle-east-tour-551951130c88b46a8ce5678f
",Syria,Syria,,1
"bf5e75
",bf5e7f,SY,SY,SY,046,04,"CONSULT
","Engage in negotiation
",35,38,35,38,35,38,"http://www.wort.lu/en/politics/iraq-jordan-kuwait-asselborn-continues-middle-east-tour-551951130c88b46a8ce5678f
",Syria,Syria,,1
"5e75bf
",5e75c8,KU,SY,KU,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",29.3375,47.6581,35,38,29.3375,47.6581,"Al-Iraqiyah TV, Baghdad/BBC Monitoring/(c) BBC
",Kuwait,Syria,,1
