Event_COLOR_CODE,Event_ROOT_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Root Event Code,Main Reason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Duplicate Entry
"bf5e75
",bf5e7c,JO,IZ,JO,043,04,"CONSULT
","Host a visit
",31,36,33,44,31,36,--,Jordan,Iraq,,1
"bf5e75
",bf5e7c,JO,JO,JO,043,04,"CONSULT
","Host a visit
",31,36,31,36,31,36,--,Jordan,Jordan,,1
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",31,36,35,38,31,36,--,Jordan,Syria,,1
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",31,36,35,38,35,38,--,Jordan,Syria,,5
"bf5e75
",bf5e7c,US,US,US,043,04,"CONSULT
","Host a visit
",35.5376,-96.9247,35.5376,-96.9247,35.5376,-96.9247,--,"Oklahoma, United States","Oklahoma, United States",,5
"bf5e75
",bf5e7c,SY,SY,JO,043,04,"CONSULT
","Host a visit
",35,38,35,38,31,36,--,Syria,Syria,,5
"17534d 
",175357,JO,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",31.95,35.9333,33.2854,35.69,33.2854,35.69,--,"Amman, (JO11), Jordan","Ramtha, Al Qunaytirah, Syria",,1
"17534d 
",175357,JO,SY,JO,073,07,"PROVIDE AID
","Provide humanitarian aid
",31.95,35.9333,33.2854,35.69,31.95,35.9333,--,"Amman, (JO11), Jordan","Ramtha, Al Qunaytirah, Syria",,1
"17534d 
",175357,JO,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",31,36,33.2854,35.69,33.2854,35.69,--,Jordan,"Ramtha, Al Qunaytirah, Syria",,1
"17534d 
",175357,JO,SY,JO,073,07,"PROVIDE AID
","Provide humanitarian aid
",31,36,33.2854,35.69,31,36,--,Jordan,"Ramtha, Al Qunaytirah, Syria",,1
"5f2fc4
",5f2fcb,SY,SY,SY,025,02,"APPEAL
","Appeal to yield
",35.1318,36.7578,35.1318,36.7578,35.1318,36.7578,--,"Hama, ?amah, Syria","Hama, ?amah, Syria",,1
"5f2fc4
",5f2fc9,SY,JO,SY,0233,02,"APPEAL
","Appeal for humanitarian aid
",34.7129,36.6956,31.95,35.9333,34.7129,36.6956,--,"Baba Amr, ?ims, Syria","Amman, (JO11), Jordan",,1
"5f2fc4
",5f2fc9,SY,JO,SY,0233,02,"APPEAL
","Appeal for humanitarian aid
",34.7129,36.6956,31,36,34.7129,36.6956,--,"Baba Amr, ?ims, Syria",Jordan,,1
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",33.2854,35.69,31.95,35.9333,31.95,35.9333,--,"Ramtha, Al Qunaytirah, Syria","Amman, (JO11), Jordan",,1
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",35,38,31.95,35.9333,31.95,35.9333,--,Syria,"Amman, (JO11), Jordan",,2
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31.95,35.9333,35,38,--,Syria,"Amman, (JO11), Jordan",,3
"bf5e75
",bf5e7b,SY,JO,JO,042,04,"CONSULT
","Make a visit
",35,38,31,36,31,36,--,Syria,Jordan,,3
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31,36,35,38,--,Syria,Jordan,,5
"bf5e75
",bf5e7b,SY,SY,JO,042,04,"CONSULT
","Make a visit
",35,38,35,38,31,36,--,Syria,Syria,,5
"c1f827
",c1f82f,IZ,IZ,IZ,080,08,"YIELD
","Yield, not specified below 
",32.2383,44.7047,32.2383,44.7047,32.2383,44.7047,--,"Kitab, Babil, Iraq","Kitab, Babil, Iraq",,5
"c1f827
",c1f82f,JO,JO,JO,080,08,"YIELD
","Yield, not specified below 
",31.95,35.9333,31.95,35.9333,31.95,35.9333,--,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",,5
"c1f827
",c1f82f,US,US,US,080,08,"YIELD
","Yield, not specified below 
",35.1085,-81.0429,35.1085,-81.0429,35.1085,-81.0429,--,"Lake Wylie, South Carolina, United States","Lake Wylie, South Carolina, United States",,5
"c1f827
",c1f82f,JO,JO,JO,080,08,"YIELD
","Yield, not specified below 
",31,36,31,36,31,36,--,Jordan,Jordan,,1
"c1f827
",c1f82f,LE,LE,LE,080,08,"YIELD
","Yield, not specified below 
",33.6667,35.8333,33.6667,35.8333,33.6667,35.8333,--,"Bekaa, Béa, Lebanon","Bekaa, Béa, Lebanon",,1
"c1f827
",c1f82f,SY,LE,LE,080,08,"YIELD
","Yield, not specified below 
",35,38,33.5631,35.3689,33.5631,35.3689,--,Syria,"Sidon, Liban-Sud, Lebanon",,1
"5f2fc4
",5f2fc9,SY,SY,SY,0234,02,"APPEAL
","Appeal for military protection or peacekeeping
",35,38,35,38,35,38,--,Syria,Syria,,1
"5f2fc4
",5f2fcb,JO,JO,JO,025,02,"APPEAL
","Appeal to yield
",31,36,31,36,31,36,--,Jordan,Jordan,,1
"57144e
",571454,US,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",38,-97,35,38,35,38,--,United States,Syria,,1
"5f2fc4
",5f2fc6,IR,IR,IR,020,02,"APPEAL
","Appeal, not specified below
",32,53,32,53,32,53,--,Iran,Iran,,1
"5f2fc4
",5f2fc6,TU,SY,TU,020,02,"APPEAL
","Appeal, not specified below
",39,35,35,38,39,35,--,Turkey,Syria,,1
"bf5e75
",bf5e7c,JO,SY,JO,043,04,"CONSULT
","Host a visit
",31.95,35.9333,35,38,31.95,35.9333,--,"Amman, (JO11), Jordan",Syria,,1
"c1f827
",c1f82f,IZ,IZ,IZ,080,08,"YIELD
","Yield, not specified below 
",33,44,33,44,33,44,--,Iraq,Iraq,,1
"5f2fc4
",5f2fcb,IZ,IZ,IZ,025,02,"APPEAL
","Appeal to yield
",33,44,33,44,33,44,--,Iraq,Iraq,,1
"bf5e75
",bf5e7b,IZ,SY,SY,042,04,"CONSULT
","Make a visit
",34.6836,43.691,33.5,36.3,33.5,36.3,--,"Alalam, Sala? ad Din, Iraq","Damascus, Dimashq, Syria",,1
"bf5e75
",bf5e7b,IZ,LE,SY,042,04,"CONSULT
","Make a visit
",34.6836,43.691,33.8333,35.8333,33.5,36.3,--,"Alalam, Sala? ad Din, Iraq",Lebanon,,1
"17534d 
",175354,LE,LE,LE,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,,4
"bf5e75
",bf5e7c,SY,IZ,SY,043,04,"CONSULT
","Host a visit
",33.5,36.3,34.6836,43.691,33.5,36.3,--,"Damascus, Dimashq, Syria","Alalam, Sala? ad Din, Iraq",,1
"bf5e75
",bf5e7c,LE,IZ,SY,043,04,"CONSULT
","Host a visit
",33.8333,35.8333,34.6836,43.691,33.5,36.3,--,Lebanon,"Alalam, Sala? ad Din, Iraq",,1
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,26
"17534d 
",175357,SY,SY,IZ,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.5,36.3,33.5,36.3,36.8671,42.9884,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,26
"c1f827
",c1f82f,JO,JO,JO,080,08,"YIELD
","Yield, not specified below 
",32.3429,36.208,32.3429,36.208,32.3429,36.208,--,"Mafraq, Jordan (general), Jordan","Mafraq, Jordan (general), Jordan",,26
"17534d 
",175357,SY,IZ,IR,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.5,36.3,36.8671,42.9884,30.6693,50.2055,--,"Damascus, Dimashq, Syria","Dohuk, Dahuk, Iraq",,26
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",35.1318,36.7578,35.1318,36.7578,35.1318,36.7578,--,"Hama, ?amah, Syria","Hama, ?amah, Syria",,26
"5f2fc4
",5f2fc9,JO,JO,JO,0233,02,"APPEAL
","Appeal for humanitarian aid
",31,36,31,36,31,36,--,Jordan,Jordan,,26
"bf5e75
",bf5e81,SY,JO,SY,192,19,"FIGHT
","Occupy territory
",35,38,31,36,35,38,--,Syria,Jordan,,1
"bf5e75
",bf5e7c,SY,LE,LE,043,04,"CONSULT
","Host a visit
",35,38,33.8333,35.8333,33.8333,35.8333,--,Syria,Lebanon,,2
"bf5e75
",bf5e7f,SY,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",35,38,35,38,35,38,--,Syria,Syria,,15
"5f2fc4
",5f2fc9,LE,SY,LE,0233,02,"APPEAL
","Appeal for humanitarian aid
",33.8333,35.8333,33.5,36.3,33.8333,35.8333,--,Lebanon,"Damascus, Dimashq, Syria",,15
"5e75bf
",5e75c2,NO,SY,NO,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",62,10,35,38,62,10,--,Norway,Syria,,15
"5e75bf
",5e75c2,NO,SY,SY,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",62,10,35,38,35,38,--,Norway,Syria,,15
"571d14
",571d19,NO,SY,NO,050,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Engage in diplomatic cooperation, not specified below
",62,10,35,38,62,10,--,Norway,Syria,,15
"571d14
",571d1a,SY,SY,JO,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,31,36,--,Syria,Syria,,15
"c1f827
",c1f836,SY,SY,SY,0874,08,"YIELD
","Retreat or surrender militarily
",35,38,35,38,35,38,--,Syria,Syria,,15
"c1f827
",c1f82f,SY,LE,TU,080,08,"YIELD
","Yield, not specified below 
",35,38,33.8333,35.8333,39,35,--,Syria,Lebanon,,3
"5e75bf
",5e75c2,LE,LE,LE,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",34.5428,36.0797,34.5428,36.0797,34.5428,36.0797,--,"Akkar, AakkâLE, Lebanon","Akkar, AakkâLE, Lebanon",,3
"bf5e75
",bf5e7c,SY,TU,SY,043,04,"CONSULT
","Host a visit
",35,38,36.2066,36.1572,35,38,--,Syria,"Hatay, Hatay, Turkey",,3
"c1f827
",c1f82f,SY,TU,TU,080,08,"YIELD
","Yield, not specified below 
",35,38,39,35,39,35,--,Syria,Turkey,,5
"bf5e75
",bf5e7b,TU,SY,SY,042,04,"CONSULT
","Make a visit
",36.2066,36.1572,35,38,35,38,--,"Hatay, Hatay, Turkey",Syria,,5
"17534d 
",175355,BA,BA,BA,071,07,"PROVIDE AID
","Provide economic aid
",26,50.55,26,50.55,26,50.55,--,Bahrain,Bahrain,,5
"5f2fc4
",5f2fc9,LE,SY,LE,0233,02,"APPEAL
","Appeal for humanitarian aid
",33.8339,35.5442,35,38,33.8339,35.5442,--,"Baabda, Mont-Liban, Lebanon",Syria,,5
"17534d 
",175357,LE,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,34.7129,36.6956,34.7129,36.6956,--,Lebanon,"Baba Amr, ?ims, Syria",,5
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,34.7129,36.6956,33.8333,35.8333,--,Lebanon,"Baba Amr, ?ims, Syria",,5
"c1f827
",c1f82f,MA,MA,MA,080,08,"YIELD
","Yield, not specified below 
",-19.3279,48.9815,-19.3279,48.9815,-19.3279,48.9815,--,"Vatomandry, Toamasina, Madagascar","Vatomandry, Toamasina, Madagascar",,5
"bf5e75
",bf5e81,LE,SY,SY,192,19,"FIGHT
","Occupy territory
",33.6667,35.8333,34.7517,35.9896,34.7517,35.9896,--,"Bekaa, Béa, Lebanon","Qusayr, Tartus, Syria",,1
"bf5e75
",bf5e81,LE,SY,SY,192,19,"FIGHT
","Occupy territory
",33.8333,36,34.7517,35.9896,34.7517,35.9896,--,"Bekaa Valley, Béa, Lebanon","Qusayr, Tartus, Syria",,1
"571d14
",571d1c,SY,SY,SY,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,1
"571d14
",571d1c,LE,SY,SY,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",33.8719,35.5097,33.5,36.3,33.5,36.3,--,"Beirut, Beyrouth, Lebanon","Damascus, Dimashq, Syria",,1
"ff4800
",ff4801,TU,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",39,35,33.5,36.3,33.5,36.3,--,"Anatolia, Turkey (general), Turkey","Damascus, Dimashq, Syria",,1
"5e75bf
",5e75c2,TU,SY,TU,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",39,35,33.5,36.3,39,35,--,"Anatolia, Turkey (general), Turkey","Damascus, Dimashq, Syria",,1
"5e75bf
",5e75c2,TU,TU,SY,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",39,35,39,35,33.5,36.3,--,"Anatolia, Turkey (general), Turkey","Anatolia, Turkey (general), Turkey",,1
"5e75bf
",5e75c2,TU,SY,TU,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",37.5367,36.5492,33.5,36.3,37.5367,36.5492,--,"Reyhanli, Kahramanmaras, Turkey","Damascus, Dimashq, Syria",,3
"5e75bf
",5e75c2,TU,TU,SY,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",37.5367,36.5492,37.5367,36.5492,33.5,36.3,--,"Reyhanli, Kahramanmaras, Turkey","Reyhanli, Kahramanmaras, Turkey",,1
"5e75bf
",5e75c5,SY,BU,SY,033,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide matyerial aid, not specified below
",35,38,43,25,35,38,--,Syria,Bulgaria,,1
"5e75bf
",5e75c5,SY,SY,SY,033,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide matyerial aid, not specified below
",35,38,35,38,35,38,--,Syria,Syria,,2
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.7517,35.9896,34.7517,35.9896,34.7517,35.9896,--,"Qusayr, Tartus, Syria","Qusayr, Tartus, Syria",,2
"ff4800
",ff4801,SY,LE,LE,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.7517,35.9896,33.8333,35.8333,33.8333,35.8333,--,"Qusayr, Tartus, Syria",Lebanon,,2
"c1f827
",c1f833,IZ,SY,SY,0841,08,"YIELD
","Return, release person(s)
",33.3558,43.7861,33.5,36.3,33.5,36.3,--,"Fallujah, Al Anbar, Iraq","Damascus, Dimashq, Syria",,1
"c1f827
",c1f833,IZ,SY,IZ,0841,08,"YIELD
","Return, release person(s)
",33.3558,43.7861,33.5,36.3,33.3558,43.7861,--,"Fallujah, Al Anbar, Iraq","Damascus, Dimashq, Syria",,1
"17534d 
",175357,LE,LE,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,,5
"bf5e75
",bf5e81,LE,LE,LE,192,19,"FIGHT
","Occupy territory
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,,2
"5e75bf
",5e75c3,JO,SY,SY,031,03,"EXPRESS INTENT TO COOPERATE
","Express intent to engage in material cooperation,  not specified below
",32.3429,36.208,35,38,35,38,--,"Al-Mafraq, Jordan (general), Jordan",Syria,,2
"5e75bf
",5e75c3,SY,SY,SY,031,03,"EXPRESS INTENT TO COOPERATE
","Express intent to engage in material cooperation,  not specified below
",35,38,35,38,35,38,--,Syria,Syria,,2
"ff4800
",ff4801,SY,LE,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.7517,35.9896,33.8719,35.5097,34.7517,35.9896,--,"Qusayr, Tartus, Syria","Beirut, Beyrouth, Lebanon",,2
"5f2fc4
",5f2fc9,LE,LE,LE,0233,02,"APPEAL
","Appeal for humanitarian aid
",34.4367,35.8497,34.4367,35.8497,34.4367,35.8497,--,"Tripoli, Liban-Nord, Lebanon","Tripoli, Liban-Nord, Lebanon",,2
"bf5e75
",bf5e81,SY,LE,LE,192,19,"FIGHT
","Occupy territory
",34.7517,35.9896,33.8333,35.8333,33.8333,35.8333,--,"Qusayr, Tartus, Syria",Lebanon,,2
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",39,35,39,35,39,35,--,"Anatolia, Turkey (general), Turkey","Anatolia, Turkey (general), Turkey",,2
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,2
"c1f827
",c1f82f,EG,SY,EG,080,08,"YIELD
","Yield, not specified below 
",30.05,31.25,36.2028,37.1586,30.05,31.25,--,"Cairo, Al Qahirah, Egypt","Aleppo, ?alab, Syria",,2
"c1f827
",c1f82f,EG,EG,EG,080,08,"YIELD
","Yield, not specified below 
",30.05,31.25,30.05,31.25,30.05,31.25,--,"Cairo, Al Qahirah, Egypt","Cairo, Al Qahirah, Egypt",,2
"c1f827
",c1f82f,SO,SO,SO,080,08,"YIELD
","Yield, not specified below 
",10,49,10,49,10,49,--,Somalia,Somalia,,2
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.7517,35.9896,34.9265,36.7324,34.9265,36.7324,--,"Qusayr, Tartus, Syria","Rastan, ?ims, Syria",,2
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.7517,35.9896,34.7517,35.9896,34.9265,36.7324,--,"Qusayr, Tartus, Syria","Qusayr, Tartus, Syria",,2
"ff4800
",ff4801,SY,LE,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.7517,35.9896,33.8719,35.5097,34.9265,36.7324,--,"Qusayr, Tartus, Syria","Beirut, Beyrouth, Lebanon",,1
"5e75bf
",5e75c8,JO,JO,JO,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",32.3429,36.208,32.3429,36.208,32.3429,36.208,--,"Mafraq, Jordan (general), Jordan","Mafraq, Jordan (general), Jordan",,1
"5e75bf
",5e75c8,SY,JO,JO,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,32.3429,36.208,32.3429,36.208,--,Syria,"Mafraq, Jordan (general), Jordan",,1
"5f2fc4
",5f2fc6,EG,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",30.05,31.25,33.5,36.3,33.5,36.3,--,"Cairo, Al Qahirah, Egypt","Damascus, Dimashq, Syria",,1
"17534d 
",175357,SY,EG,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.5,36.3,30.05,31.25,33.5,36.3,--,"Damascus, Dimashq, Syria","Cairo, Al Qahirah, Egypt",,1
"17534d 
",175357,EG,SY,EG,073,07,"PROVIDE AID
","Provide humanitarian aid
",30.05,31.25,33.5,36.3,30.05,31.25,--,"Cairo, Al Qahirah, Egypt","Damascus, Dimashq, Syria",,1
"571d14
",571d1c,CQ,LE,CQ,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",19.4355,144.888,33.8333,35.8333,19.4355,144.888,--,Northern Mariana Islands,Lebanon,,1
"571d14
",571d1c,LE,SY,LE,053,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Rally support on behalf of
",33.8333,35.8333,34.7129,36.6956,33.8333,35.8333,--,Lebanon,"Baba Amr, ?ims, Syria",,1
"17534d 
",175357,LE,LE,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",34.6072,36.2386,34.6072,36.2386,34.6072,36.2386,--,"Al-Qusayr, AakkâLE, Lebanon","Al-Qusayr, AakkâLE, Lebanon",,1
"17534d 
",175359,LE,SY,LE,075,07,"PROVIDE AID
","Grant asylum
",33.8333,35.8333,35,38,33.8333,35.8333,--,Lebanon,Syria,,1
"17534d 
",175359,LE,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",33.8333,35.8333,35,38,35,38,--,Lebanon,Syria,,1
"bf5e75
",bf5e82,SY,SY,SY,193,19,"FIGHT
","Fight with small arms and light weapons
",34.7129,36.6956,34.7129,36.6956,34.7129,36.6956,--,"Baba Amr, ?ims, Syria","Baba Amr, ?ims, Syria",,1
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.7268,36.7234,34.9265,36.7324,34.9265,36.7324,--,"Homs, ?ims, Syria","Rastan, ?ims, Syria",,1
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.7268,36.7234,34.7517,35.9896,34.9265,36.7324,--,"Homs, ?ims, Syria","Qusayr, Tartus, Syria",,1
"ff4800
",ff4801,SY,LE,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",34.7268,36.7234,33.8719,35.5097,34.9265,36.7324,--,"Homs, ?ims, Syria","Beirut, Beyrouth, Lebanon",,1
"bf5e75
",bf5e7b,US,US,US,042,04,"CONSULT
","Make a visit
",37.8044,-122.271,37.8044,-122.271,37.8044,-122.271,--,"Oakland, California, United States","Oakland, California, United States",,1
"bf5e75
",bf5e7b,SY,SY,US,042,04,"CONSULT
","Make a visit
",35,38,35,38,37.8044,-122.271,--,Syria,Syria,,1
"571d21
",571d27,SY,SY,SY,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",33.2854,35.69,33.2854,35.69,33.2854,35.69,--,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",,1
"571d21
",571d27,IZ,IZ,JO,060,06,"ENGAGE IN MATERIAL COOPERATION
","Engage in material cooperation, not specified below
",32.2383,44.7047,32.2383,44.7047,32.3429,36.208,--,"Kitab, Babil, Iraq","Kitab, Babil, Iraq",,1
"17534d 
",175354,SY,SY,SY,070,07,"PROVIDE AID
","Provide aid, not specified below
",33.2854,35.69,33.2854,35.69,33.2854,35.69,--,"Ramtha, Al Qunaytirah, Syria","Ramtha, Al Qunaytirah, Syria",,1
"17534d 
",175354,IZ,IZ,JO,070,07,"PROVIDE AID
","Provide aid, not specified below
",32.2383,44.7047,32.2383,44.7047,32.3429,36.208,--,"Kitab, Babil, Iraq","Kitab, Babil, Iraq",,1
"c03624
",c0362d,SY,SY,TU,090,09,"INVESTIGATE
","Investigate, not specified below
",35,38,35,38,38.9071,31.2978,--,Syria,Syria,,1
"c03624
",c0362d,SY,SY,SY,090,09,"INVESTIGATE
","Investigate, not specified below
",35,38,35,38,35,38,--,Syria,Syria,,3
"b3dd2a
",b3dd35,US,US,US,164,16,"REDUCE RELATIONS
","Halt negotiations
",42.1497,-74.9384,42.1497,-74.9384,42.1497,-74.9384,--,"New York, United States","New York, United States",,3
"c1f827
",c1f82f,SY,CH,CH,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,35,105,35,105,--,"Damascus, Dimashq, Syria",China,,3
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,--,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",,3
"c1f827
",c1f82f,CA,CA,CA,080,08,"YIELD
","Yield, not specified below 
",60,-95,60,-95,60,-95,--,Canada,Canada,,3
"c1f827
",c1f82f,LE,SY,LE,080,08,"YIELD
","Yield, not specified below 
",33.8333,35.8333,35,38,33.8333,35.8333,--,Lebanon,Syria,,3
"c1f827
",c1f82f,US,US,US,080,08,"YIELD
","Yield, not specified below 
",35.5376,-96.9247,35.5376,-96.9247,35.5376,-96.9247,--,"Oklahoma, United States","Oklahoma, United States",,3
"e9c392
",e9c396,SY,LE,SY,112,11,"DISAPPROVE
","Accuse, not specified below
",36.4328,37.3547,33.8719,35.5097,36.4328,37.3547,--,"Ablah, ?alab, Syria","Beirut, Beyrouth, Lebanon",,3
"bf5e75
",bf5e81,SY,LE,SY,192,19,"FIGHT
","Occupy territory
",36.4328,37.3547,33.6667,35.8333,36.4328,37.3547,--,"Ablah, ?alab, Syria","Bekaa, Béa, Lebanon",,3
"bf5e75
",bf5e7c,SY,SY,TU,043,04,"CONSULT
","Host a visit
",35,38,35,38,38.9071,31.2978,--,Syria,Syria,,1
"144e57
",144e60,SY,SY,SY,180,18,"ASSAULT
","Use unconventional violence, not specified below
",34.6994,36.6781,34.6994,36.6781,34.6994,36.6781,--,"Baba Amro, ?ims, Syria","Baba Amro, ?ims, Syria",,1
"bf5e75
",bf5e82,SY,SY,LE,193,19,"FIGHT
","Fight with small arms and light weapons
",34.7129,36.6956,34.7129,36.6956,33.8719,35.5097,--,"Baba Amr, ?ims, Syria","Baba Amr, ?ims, Syria",,1
"c03624
",c0362d,SY,TU,SY,090,09,"INVESTIGATE
","Investigate, not specified below
",35,38,38.9071,31.2978,35,38,--,Syria,"Guvecci, Afyonkarahisar, Turkey",,1
"5e75bf
",5e75c2,TU,SY,TU,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",36.3112,36.641,33.5,36.3,36.3112,36.641,--,"Bukulmez, Hatay, Turkey","Damascus, Dimashq, Syria",,1
"5e75bf
",5e75c2,TU,TU,SY,030,03,"EXPRESS INTENT TO COOPERATE
","Express intent to cooperate, not specified below
",36.3112,36.641,36.3112,36.641,33.5,36.3,--,"Bukulmez, Hatay, Turkey","Bukulmez, Hatay, Turkey",,1
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",38.9071,31.2978,35,38,38.9071,31.2978,--,"Guvecci, Afyonkarahisar, Turkey",Syria,,1
"17534d 
",175357,SY,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",34.7517,35.9896,34.7517,35.9896,34.7517,35.9896,--,"Qusayr, Tartus, Syria","Qusayr, Tartus, Syria",,1
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.6667,35.8333,34.7268,36.7234,33.6667,35.8333,--,"Bekaa, Béa, Lebanon","Homs, ?ims, Syria",,1
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",33.6667,35.8333,34.7517,35.9896,33.6667,35.8333,--,"Bekaa, Béa, Lebanon","Qusayr, Tartus, Syria",,1
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",34.1794,36.4208,34.7268,36.7234,34.1794,36.4208,--,"Arsal, Mohafazat Baalbek-Hermel, Lebanon","Homs, ?ims, Syria",,1
"17534d 
",175357,LE,SY,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",34.1794,36.4208,34.7129,36.6956,34.1794,36.4208,--,"Arsal, Mohafazat Baalbek-Hermel, Lebanon","Baba Amr, ?ims, Syria",,1
"ff4800
",ff4801,LE,SY,LE,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",33.8333,35.8333,35,38,33.8333,35.8333,--,Lebanon,Syria,,1
"ff4800
",ff4801,LE,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",33.8333,35.8333,35,38,35,38,--,Lebanon,Syria,,3
