Event_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Dubplicate Count
"571d21
",IZ,SY,IR,060,"Engage in material cooperation, not specified below
",33.3386,44.3939,35,38,32,53,,"Baghdad, Baghdad, Iraq",Syria,,
"571d21
",IZ,TU,IR,060,"Engage in material cooperation, not specified below
",33.3386,44.3939,39,35,32,53,,"Baghdad, Baghdad, Iraq",Turkey,,
"e9c392
",LE,LE,LE,111,"Criticize or denounce 
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",,
"571d21
",SY,SY,SY,060,"Engage in material cooperation, not specified below
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,
"17534d 
",SY,SY,SY,073,"Provide humanitarian aid
",32.7359,35.7441,32.7359,35.7441,32.7359,35.7441,,"Wadi Khaled, Al Qunaytirah, Syria","Wadi Khaled, Al Qunaytirah, Syria",,
"5e75bf
",SY,TU,TU,030,"Express intent to cooperate, not specified below
",33.5,36.3,39,35,39,35,,"Damascus, Dimashq, Syria",Turkey,,
"ff4800
",SY,SY,TU,012,"Make pessimistic comment
",35,38,35,38,36.2066,36.1572,,Syria,Syria,,
"bf5e75
",SY,TU,TU,042,"Make a visit
",35,38,37.0594,37.3825,37.0594,37.3825,,Syria,"Gaziantep, Gaziantep, Turkey",,
"5f2fc4
",US,US,US,020,"Appeal, not specified below
",32.7153,-117.157,32.7153,-117.157,32.7153,-117.157,,"San Diego, California, United States","San Diego, California, United States",,
"571d21
",KN,KN,KN,060,"Engage in material cooperation, not specified below
",39.0194,125.755,39.0194,125.755,39.0194,125.755,,"Pyongyang, P'yongyang-si, North Korea","Pyongyang, P'yongyang-si, North Korea",,
"571d21
",SY,SY,SY,060,"Engage in material cooperation, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d21
",SY,SY,LE,060,"Engage in material cooperation, not specified below
",35,38,35,38,33.8333,35.8333,,Syria,Syria,,
"571d21
",SY,SY,TU,060,"Engage in material cooperation, not specified below
",35,38,35,38,39,35,,Syria,Syria,,
"571d21
",US,US,US,060,"Engage in material cooperation, not specified below
",38,-97,38,-97,38,-97,,United States,United States,,
"ff4800
",SY,TU,SY,012,"Make pessimistic comment
",35,38,36.2066,36.1572,35,38,,Syria,"Hatay, Hatay, Turkey",,
"bf5e75
",SZ,SY,SY,043,"Host a visit
",46.1956,6.14811,35,38,35,38,,"Geneva, Genè, Switzerland",Syria,,
"bf5e75
",LE,SY,SY,042,"Make a visit
",33.8333,35.8333,35,38,35,38,,Lebanon,Syria,,
"17534d 
",EG,SY,EG,073,"Provide humanitarian aid
",30.05,31.25,35,38,30.05,31.25,,"Cairo, Al Qahirah, Egypt",Syria,,
"17534d 
",EG,SY,SY,073,"Provide humanitarian aid
",30.05,31.25,35,38,35,38,,"Cairo, Al Qahirah, Egypt",Syria,,
"5e75bf
",UK,SY,SY,036,"Express intent to meet or negotiate
",54,-2,33.5,36.3,33.5,36.3,,United Kingdom,"Damascus, Dimashq, Syria",,
"bf5e75
",JO,JO,JO,040,"Consult, not specified below
",31.95,35.9333,31.95,35.9333,31.95,35.9333,,"Amman, (JO11), Jordan","Amman, (JO11), Jordan",,
"bf5e75
",LE,LE,LE,040,"Consult, not specified below
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,,
"5e75bf
",RS,SY,SY,036,"Express intent to meet or negotiate
",55.7522,37.6156,33.5,36.3,33.5,36.3,,"Moscow, Moskva, Russia","Damascus, Dimashq, Syria",,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"bf5e75
",SY,TU,SY,040,"Consult, not specified below
",35,38,39,35,35,38,,Syria,Turkey,,
"17534d 
",SY,SY,SY,075,"Grant asylum
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",JO,SY,SY,075,"Grant asylum
",31,36,33.5,36.3,33.5,36.3,,Jordan,"Damascus, Dimashq, Syria",,
"17534d 
",TU,TU,SY,075,"Grant asylum
",39,35,39,35,33.5,36.3,,Turkey,Turkey,,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"5f2fc4
",IZ,SY,IZ,025,"Appeal to yield
",33,44,33.5,36.3,33,44,,Iraq,"Damascus, Dimashq, Syria",,
"bf5e75
",IZ,SY,IZ,043,"Host a visit
",36.8671,42.9884,35,38,36.8671,42.9884,,"Dohuk, Dahuk, Iraq",Syria,,
"c1f827
",IZ,SY,SY,0841,"Return, release person(s)
",33.3386,44.3939,33.5,36.3,33.5,36.3,,"Baghdad, Baghdad, Iraq","Damascus, Dimashq, Syria",,
"5f2fc4
",JO,SY,JO,020,"Appeal, not specified below
",31.95,35.9333,33.5,36.3,31.95,35.9333,,"Amman, (JO11), Jordan","Damascus, Dimashq, Syria",,
"5e75bf
",JO,SY,JO,036,"Express intent to meet or negotiate
",31.95,35.9333,35,38,31.95,35.9333,,"Amman, (JO11), Jordan",Syria,,
"5e75bf
",JO,SY,SY,036,"Express intent to meet or negotiate
",31,36,33.5,36.3,33.5,36.3,,Jordan,"Damascus, Dimashq, Syria",,
"bf5e75
",JO,SY,SY,042,"Make a visit
",32.3429,36.208,35,38,35,38,,"Mafraq, Jordan (general), Jordan",Syria,,
"bf5e75
",SY,SY,JO,043,"Host a visit
",33.5,36.3,33.5,36.3,31,36,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",JO,SY,SY,043,"Host a visit
",31,36,33.5,36.3,33.5,36.3,,Jordan,"Damascus, Dimashq, Syria",,
"17534d 
",JO,SY,JO,075,"Grant asylum
",31,36,33.2854,35.69,31,36,,Jordan,"Ramtha, Al Qunaytirah, Syria",,
"5f2fc4
",JO,SY,SY,020,"Appeal, not specified below
",32.3429,36.208,35,38,35,38,,"Mafraq, Jordan (general), Jordan",Syria,,
"c03624
",SY,SY,SY,090,"Investigate, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"5e75bf
",JO,SY,UK,036,"Express intent to meet or negotiate
",31.95,35.9333,35,38,54,-2,,"Amman, (JO11), Jordan",Syria,,
"5e75bf
",UK,SY,UK,036,"Express intent to meet or negotiate
",54,-2,35,38,54,-2,,United Kingdom,Syria,,
"17534d 
",LE,SY,LE,073,"Provide humanitarian aid
",33.8333,35.8333,35,38,33.8333,35.8333,,Lebanon,Syria,,
"17534d 
",SY,JO,SY,073,"Provide humanitarian aid
",35,38,31,36,35,38,,Syria,Jordan,,
"571d14
",LE,SY,LE,050,"Engage in diplomatic cooperation, not specified below
",33.8333,35.8333,33.5,36.3,33.8333,35.8333,,Lebanon,"Damascus, Dimashq, Syria",,
"ff4800
",SA,SY,SY,010,"Make statement, not specified below
",25,45,35,38,35,38,,Saudi Arabia,Syria,,
"5f2fc4
",SY,SY,SY,020,"Appeal, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",JO,SY,SY,043,"Host a visit
",31.95,35.9333,35,38,35,38,,"Amman, (JO11), Jordan",Syria,,
"bf5e75
",JO,SY,JO,043,"Host a visit
",31,36,33.5,36.3,31,36,,Jordan,"Damascus, Dimashq, Syria",,
"144e57
",TU,TU,TU,182,"Physically assault, not specified below
",39.9272,32.8644,39.9272,32.8644,39.9272,32.8644,,"Ankara, Ankara, Turkey","Ankara, Ankara, Turkey",,
"144e57
",TU,TU,TU,182,"Physically assault, not specified below
",36.7161,37.115,36.7161,37.115,36.7161,37.115,,"Kilis, Kilis, Turkey","Kilis, Kilis, Turkey",,
"144e57
",TU,TU,TU,182,"Physically assault, not specified below
",36.6439,37.0875,36.6439,37.0875,36.6439,37.0875,,"Oncupinar, Kilis, Turkey","Oncupinar, Kilis, Turkey",,
"144e57
",IZ,TU,TU,182,"Physically assault, not specified below
",33,44,39.9272,32.8644,39.9272,32.8644,,Iraq,"Ankara, Ankara, Turkey",,
"5e75bf
",SY,JO,JO,036,"Express intent to meet or negotiate
",35,38,31.95,35.9333,31.95,35.9333,,Syria,"Amman, (JO11), Jordan",,
"5e75bf
",SY,JO,UK,036,"Express intent to meet or negotiate
",35,38,31.95,35.9333,54,-2,,Syria,"Amman, (JO11), Jordan",,
"5e75bf
",SY,UK,UK,036,"Express intent to meet or negotiate
",35,38,54,-2,54,-2,,Syria,United Kingdom,,
"bf5e75
",SY,JO,JO,042,"Make a visit
",33.5,36.3,31,36,31,36,,"Damascus, Dimashq, Syria",Jordan,,
"bf5e75
",SY,JO,SY,042,"Make a visit
",35,38,31.95,35.9333,35,38,,Syria,"Amman, (JO11), Jordan",,
"bf5e75
",SY,LE,SY,043,"Host a visit
",35,38,33.8333,35.8333,35,38,,Syria,Lebanon,,
"17534d 
",SY,SY,TU,075,"Grant asylum
",33.5,36.3,33.5,36.3,37.0594,37.3825,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",SY,TU,TU,075,"Grant asylum
",33.5,36.3,36.8333,37.9981,36.8333,37.9981,,"Damascus, Dimashq, Syria","Karkamis, Gaziantep, Turkey",,
"17534d 
",SY,SY,TU,075,"Grant asylum
",35.5833,35.75,35.5833,35.75,37.0594,37.3825,,"Ugarit, Al Ladhiqiyah, Syria","Ugarit, Al Ladhiqiyah, Syria",,
"17534d 
",TU,SY,TU,075,"Grant asylum
",37.0594,37.3825,35,38,37.0594,37.3825,,"Gaziantep, Gaziantep, Turkey",Syria,,
"17534d 
",TU,SY,TU,075,"Grant asylum
",36.8333,37.9981,33.5,36.3,36.8333,37.9981,,"Karkamis, Gaziantep, Turkey","Damascus, Dimashq, Syria",,
"17534d 
",TU,TU,TU,075,"Grant asylum
",36.8333,37.9981,36.8333,37.9981,36.8333,37.9981,,"Karkamis, Gaziantep, Turkey","Karkamis, Gaziantep, Turkey",,
"17534d 
",SY,TU,TU,075,"Grant asylum
",35,38,37.0594,37.3825,37.0594,37.3825,,Syria,"Gaziantep, Gaziantep, Turkey",,
"c03624
",SY,JO,JO,090,"Investigate, not specified below
",35,38,31.95,35.9333,31.95,35.9333,,Syria,"Amman, (JO11), Jordan",,
"c03624
",SY,JO,SY,090,"Investigate, not specified below
",35,38,31.95,35.9333,35,38,,Syria,"Amman, (JO11), Jordan",,
"5f2fc4
",SY,SY,JO,020,"Appeal, not specified below
",33.5,36.3,33.5,36.3,31.95,35.9333,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"5f2fc4
",TU,TU,TU,020,"Appeal, not specified below
",39,35,39,35,39,35,,Turkey,Turkey,,
"5f2fc4
",SY,SY,SY,025,"Appeal to yield
",35,38,35,38,35,38,,Syria,Syria,,
"5f2fc4
",SY,,SY,020,"Appeal, not specified below
",33.5,36.3,0,0,33.5,36.3,,"Damascus, Dimashq, Syria",,,
"17534d 
",SY,,SY,071,"Provide economic aid
",35,38,0,0,35,38,,Syria,,,
"94c42f
",SY,,SY,120,"Reject, not specified below
",33.5,36.3,0,0,33.5,36.3,,"Damascus, Dimashq, Syria",,,
"57144e
",SY,,TU,141,"Demonstrate or rally
",33.5,36.3,0,0,36.6439,37.0875,,"Damascus, Dimashq, Syria",,,
"bf5e75
",LE,IZ,IZ,042,"Make a visit
",33.8333,35.8333,33,44,33,44,,Lebanon,Iraq,,
"ff4800
",SY,UK,UK,013,"Make optimistic comment
",35,38,54,-2,54,-2,,Syria,United Kingdom,,
"5f2fc4
",SY,JO,JO,020,"Appeal, not specified below
",35,38,31.95,35.9333,31.95,35.9333,,Syria,"Amman, (JO11), Jordan",,
"5f2fc4
",SY,UK,JO,020,"Appeal, not specified below
",35,38,54,-2,31.95,35.9333,,Syria,United Kingdom,,
"5f2fc4
",SY,UK,UK,020,"Appeal, not specified below
",35,38,54,-2,54,-2,,Syria,United Kingdom,,
"5e75bf
",SY,UK,SY,036,"Express intent to meet or negotiate
",33.5,36.3,54,-2,33.5,36.3,,"Damascus, Dimashq, Syria",United Kingdom,,
"bf5e75
",SY,UK,SY,040,"Consult, not specified below
",35,38,54,-2,35,38,,Syria,United Kingdom,,
"5e75bf
",SY,RS,SY,036,"Express intent to meet or negotiate
",33.5,36.3,55.7522,37.6156,33.5,36.3,,"Damascus, Dimashq, Syria","Moscow, Moskva, Russia",,
"94c42f
",SY,SY,SY,120,"Reject, not specified below
",35,38,35,38,35,38,,Syria,Syria,,
"bf5e75
",SY,IZ,IZ,042,"Make a visit
",35,38,36.8671,42.9884,36.8671,42.9884,,Syria,"Dohuk, Dahuk, Iraq",,
"5f2fc4
",CH,CH,CH,025,"Appeal to yield
",35,105,35,105,35,105,,China,China,,
"5e75bf
",SY,JO,SY,036,"Express intent to meet or negotiate
",33.5,36.3,31,36,33.5,36.3,,"Damascus, Dimashq, Syria",Jordan,,
"bf5e75
",SY,SY,JO,042,"Make a visit
",33.5,36.3,33.5,36.3,31,36,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",SY,JO,JO,042,"Make a visit
",33.5,36.3,31.95,35.9333,31.95,35.9333,,"Damascus, Dimashq, Syria","Amman, (JO11), Jordan",,
"bf5e75
",SY,JO,SY,042,"Make a visit
",33.5,36.3,31,36,33.5,36.3,,"Damascus, Dimashq, Syria",Jordan,,
"bf5e75
",SY,JO,SY,043,"Host a visit
",35,38,32.3429,36.208,35,38,,Syria,"Mafraq, Jordan (general), Jordan",,
"c1f827
",SY,JO,SY,080,"Yield, not specified below 
",33.5,36.3,31.95,35.9333,33.5,36.3,,"Damascus, Dimashq, Syria","Amman, (JO11), Jordan",,
"c1f827
",SY,JO,JO,080,"Yield, not specified below 
",33.5,36.3,31.95,35.9333,31.95,35.9333,,"Damascus, Dimashq, Syria","Amman, (JO11), Jordan",,
"bf5e75
",SY,JO,JO,100,"Demand, not specified below
",35,38,31.95,35.9333,31.95,35.9333,,Syria,"Amman, (JO11), Jordan",,
"5f2fc4
",JO,SY,SY,020,"Appeal, not specified below
",31.95,35.9333,35,38,35,38,,"Amman, (JO11), Jordan",Syria,,
"c1f827
",SY,LE,SY,080,"Yield, not specified below 
",34.7129,36.6956,33.8333,35.8333,34.7129,36.6956,,"Baba Amr, ?ims, Syria",Lebanon,,
"c1f827
",SY,LE,LE,080,"Yield, not specified below 
",34.7129,36.6956,33.8333,35.8333,33.8333,35.8333,,"Baba Amr, ?ims, Syria",Lebanon,,
"ff4800
",TU,TU,SY,010,"Make statement, not specified below
",36.7161,37.115,36.7161,37.115,35,38,,"Kilis, Kilis, Turkey","Kilis, Kilis, Turkey",,
"ff4800
",SY,TU,SY,010,"Make statement, not specified below
",35,38,36.7161,37.115,35,38,,Syria,"Kilis, Kilis, Turkey",,
"ff4800
",SY,TU,TU,010,"Make statement, not specified below
",35,38,36.6439,37.0875,36.6439,37.0875,,Syria,"Oncupinar, Kilis, Turkey",,
"c1f827
",SY,TU,TU,080,"Yield, not specified below 
",35,38,36.7161,37.115,36.7161,37.115,,Syria,"Kilis, Kilis, Turkey",,
"57144e
",SY,TU,TU,141,"Demonstrate or rally
",33.5,36.3,36.6439,37.0875,36.6439,37.0875,,"Damascus, Dimashq, Syria","Oncupinar, Kilis, Turkey",,
"57144e
",TU,SY,SY,141,"Demonstrate or rally
",36.7161,37.115,35,38,35,38,,"Kilis, Kilis, Turkey",Syria,,
"f82758
",SY,SY,JO,130,"Threaten, not specified below
",33.5,36.3,33.5,36.3,31,36,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"57144e
",TU,TU,SY,141,"Demonstrate or rally
",36.7161,37.115,36.7161,37.115,35,38,,"Kilis, Kilis, Turkey","Kilis, Kilis, Turkey",,
"57144e
",SY,SY,TU,141,"Demonstrate or rally
",35,38,35,38,36.6439,37.0875,,Syria,Syria,,
"57144e
",SY,SY,SY,141,"Demonstrate or rally
",35,38,35,38,35,38,,Syria,Syria,,
"571d14
",SY,SY,SY,172,"Impose administrative sanctions, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"571d14
",SY,SY,JO,172,"Impose administrative sanctions, not specified below
",33.5,36.3,33.5,36.3,31,36,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",SY,TU,TU,040,"Consult, not specified below
",35,38,39.9272,32.8644,39.9272,32.8644,,Syria,"Ankara, Ankara, Turkey",,
"bf5e75
",US,US,US,042,"Make a visit
",42.3584,-71.0598,42.3584,-71.0598,42.3584,-71.0598,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States",,
"bf5e75
",IZ,IZ,IZ,042,"Make a visit
",33,44,33,44,33,44,,Iraq,Iraq,,
"c1f827
",SY,US,SY,080,"Yield, not specified below 
",35,38,38.8951,-77.0364,35,38,,Syria,"Washington, District of Columbia, United States",,
"17534d 
",LE,SY,TU,075,"Grant asylum
",33.2092,35.515,35,38,39,35,,"Houla, Nabatî, Lebanon",Syria,,
"17534d 
",TU,SY,TU,075,"Grant asylum
",39,35,35,38,39,35,,Turkey,Syria,,
"f82758
",SY,TU,SY,138,"Threaten to use military force, not specified below
",33.5,36.3,37.0594,37.3825,33.5,36.3,,"Damascus, Dimashq, Syria","Gaziantep, Gaziantep, Turkey",,
"f82758
",SY,SY,SY,138,"Threaten to use military force, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",TU,SY,TU,040,"Consult, not specified below
",39.9272,32.8644,35,38,39.9272,32.8644,,"Ankara, Ankara, Turkey",Syria,,
"bf5e75
",US,SY,SY,043,"Host a visit
",42.3584,-71.0598,35,38,35,38,,"Boston, Massachusetts, United States",Syria,,
"17534d 
",SY,SY,US,071,"Provide economic aid
",35,38,35,38,38,-97,,Syria,Syria,,
"17534d 
",SY,,US,071,"Provide economic aid
",35,38,0,0,38,-97,,Syria,,,
"bf5e75
",SY,TU,TU,040,"Consult, not specified below
",35,38,39,35,39,35,,Syria,Turkey,,
"17534d 
",SY,SY,TU,075,"Grant asylum
",35,38,35,38,36.7161,37.115,,Syria,Syria,,
"bf5e75
",TU,SY,TU,040,"Consult, not specified below
",39,35,35,38,39,35,,Turkey,Syria,,
"bf5e75
",SY,SY,SY,040,"Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"c1f827
",SY,SY,SY,0841,"Return, release person(s)
",33.5495,36.3419,33.5495,36.3419,33.5495,36.3419,,"Qaboun, Dimashq, Syria","Qaboun, Dimashq, Syria",,
"ff4800
",SA,SA,SY,010,"Make statement, not specified below
",25,45,25,45,35,38,,Saudi Arabia,Saudi Arabia,,
"c1f827
",LE,SY,SY,080,"Yield, not specified below 
",33.8333,35.8333,33.5,36.3,33.5,36.3,,Lebanon,"Damascus, Dimashq, Syria",,
"c1f827
",US,SY,SY,080,"Yield, not specified below 
",42.2373,-71.5314,33.5,36.3,33.5,36.3,,"Massachusetts, United States","Damascus, Dimashq, Syria",,
"c1f827
",TU,SY,SY,080,"Yield, not specified below 
",39,35,33.5,36.3,33.5,36.3,,Turkey,"Damascus, Dimashq, Syria",,
"ff4800
",SY,SY,SY,010,"Make statement, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"5f2fc4
",SA,SY,SY,025,"Appeal to yield
",25,45,35,38,35,38,,Saudi Arabia,Syria,,
"17534d 
",SY,SY,TU,073,"Provide humanitarian aid
",33.5,36.3,33.5,36.3,39,35,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"17534d 
",SY,SY,TU,073,"Provide humanitarian aid
",35,38,35,38,39.9272,32.8644,,Syria,Syria,,
"17534d 
",SY,SY,TU,073,"Provide humanitarian aid
",35,38,35,38,39,35,,Syria,Syria,,
"5f2fc4
",SY,TU,SY,025,"Appeal to yield
",33.5,36.3,39,35,33.5,36.3,,"Damascus, Dimashq, Syria",Turkey,,
"bf5e75
",SY,TU,TU,042,"Make a visit
",35,38,39.9272,32.8644,39.9272,32.8644,,Syria,"Ankara, Ankara, Turkey",,
"5f2fc4
",EG,SY,US,025,"Appeal to yield
",30.0445,31.2332,33.5,36.3,38.899,-77.038,,"Arab League, Al Qahirah, Egypt","Damascus, Dimashq, Syria",,
"5f2fc4
",US,US,US,025,"Appeal to yield
",38.8951,-77.0364,38.8951,-77.0364,38.8951,-77.0364,,"Washington, District of Columbia, United States","Washington, District of Columbia, United States",,
"bf5e75
",TU,SY,TU,043,"Host a visit
",39.9272,32.8644,35,38,39.9272,32.8644,,"Ankara, Ankara, Turkey",Syria,,
"bf5e75
",LY,SY,SY,190,"Use conventional military force, not specified below
",32.8925,13.18,33.5,36.3,33.5,36.3,,"Tripoli, Tarabulus, Libya","Damascus, Dimashq, Syria",,
"bf5e75
",LY,SY,LY,190,"Use conventional military force, not specified below
",32.8925,13.18,33.5,36.3,32.8925,13.18,,"Tripoli, Tarabulus, Libya","Damascus, Dimashq, Syria",,
"bf5e75
",SY,LY,SY,190,"Use conventional military force, not specified below
",33.5,36.3,32.8925,13.18,33.5,36.3,,"Damascus, Dimashq, Syria","Tripoli, Tarabulus, Libya",,
"bf5e75
",SY,LY,LY,190,"Use conventional military force, not specified below
",33.5,36.3,32.8925,13.18,32.8925,13.18,,"Damascus, Dimashq, Syria","Tripoli, Tarabulus, Libya",,
"5f2fc4
",SY,SY,SY,0233,"Appeal for humanitarian aid
",33.7,35.9667,33.7,35.9667,33.7,35.9667,,"Masnaa, Rif Dimashq, Syria","Masnaa, Rif Dimashq, Syria",,
"5f2fc4
",LE,SY,SY,0233,"Appeal for humanitarian aid
",33.6667,35.8333,33.7,35.9667,33.7,35.9667,,"Bekaa, Béa, Lebanon","Masnaa, Rif Dimashq, Syria",,
"17534d 
",IZ,SY,SY,075,"Grant asylum
",33,44,35,38,35,38,,Iraq,Syria,,
"17534d 
",IZ,SY,TU,075,"Grant asylum
",33,44,35,38,39,35,,Iraq,Syria,,
"17534d 
",JO,SY,SY,075,"Grant asylum
",31,36,35,38,35,38,,Jordan,Syria,,
"c1f827
",IZ,SY,SY,0841,"Return, release person(s)
",33.3386,44.3939,35.5905,37.0054,35.5905,37.0054,,"Baghdad, Baghdad, Iraq","Sinjar, Idlib, Syria",,
"c03624
",IZ,SY,IZ,090,"Investigate, not specified below
",33.3386,44.3939,35.5905,37.0054,33.3386,44.3939,,"Baghdad, Baghdad, Iraq","Sinjar, Idlib, Syria",,
"bf5e75
",IS,IS,IS,190,"Use conventional military force, not specified below
",31.7667,35.2333,31.7667,35.2333,31.7667,35.2333,,"Jerusalem, Israel (general), Israel","Jerusalem, Israel (general), Israel",,
"bf5e75
",JO,SY,SY,043,"Host a visit
",31,36,35,38,35,38,,Jordan,Syria,,
"17534d 
",JO,SY,TU,075,"Grant asylum
",31,36,35,38,39,35,,Jordan,Syria,,
"17534d 
",TU,SY,SY,075,"Grant asylum
",39,35,35,38,35,38,,Turkey,Syria,,
"f82758
",SY,IZ,IZ,130,"Threaten, not specified below
",33.5,36.3,33.3386,44.3939,33.3386,44.3939,,"Damascus, Dimashq, Syria","Baghdad, Baghdad, Iraq",,
"f82758
",UK,UK,UK,130,"Threaten, not specified below
",54,-2,54,-2,54,-2,,United Kingdom,United Kingdom,,
"5f2fc4
",LE,LE,LE,0233,"Appeal for humanitarian aid
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,,Lebanon,Lebanon,,
"e9c392
",SY,SY,SY,110,"Disapprove, not specified below
",35.5127,35.8737,35.5127,35.8737,35.5127,35.8737,,"Hanadi, Al Ladhiqiyah, Syria","Hanadi, Al Ladhiqiyah, Syria",,
"5f2fc4
",SY,,JO,0233,"Appeal for humanitarian aid
",32.9049,35.8072,0,0,31,36,,"Golan Heights, Syria (general), Syria",,,
"5f2fc4
",SY,,SY,0233,"Appeal for humanitarian aid
",33.5,36.3,0,0,33.5,36.3,,"Damascus, Dimashq, Syria",,,
"571d14
",SY,EG,EG,051,"Praise or endorse
",33.5,36.3,27,30,27,30,,"Damascus, Dimashq, Syria",Egypt,,
"571d14
",IS,EG,SY,051,"Praise or endorse
",31.7667,35.2333,27,30,33.5,36.3,,"Jerusalem, Israel (general), Israel",Egypt,,
"bf5e75
",SY,IS,IS,190,"Use conventional military force, not specified below
",32.9049,35.8072,31.7667,35.2333,31.7667,35.2333,,"Golan Heights, Syria (general), Syria","Jerusalem, Israel (general), Israel",,
"bf5e75
",SY,JO,SY,042,"Make a visit
",35,38,31,36,35,38,,Syria,Jordan,,
"bf5e75
",SY,LE,SY,192,"Occupy territory
",33.7,35.9667,33.6667,35.8333,33.5,36.3,,"Masnaa, Rif Dimashq, Syria","Bekaa, Béa, Lebanon",,
"bf5e75
",SY,SY,SY,192,"Occupy territory
",35,38,35,38,35,38,,Syria,Syria,,
"17534d 
",SY,TU,SY,071,"Provide economic aid
",35,38,39,35,35,38,,Syria,Turkey,,
"5f2fc4
",TU,SY,SY,025,"Appeal to yield
",39,35,35,38,35,38,,Turkey,Syria,,
"e9c392
",TU,SY,TU,110,"Disapprove, not specified below
",39,35,33.5,36.3,39,35,,Turkey,"Damascus, Dimashq, Syria",,
"c1f827
",SY,LE,LE,080,"Yield, not specified below 
",33.5,36.3,33.8719,35.5097,33.8719,35.5097,,"Damascus, Dimashq, Syria","Beirut, Beyrouth, Lebanon",,
"bf5e75
",SY,IZ,SY,193,"Fight with small arms and light weapons
",33.5,36.3,33,44,33.5,36.3,,"Damascus, Dimashq, Syria",Iraq,,
"bf5e75
",SY,IZ,IZ,193,"Fight with small arms and light weapons
",33.5,36.3,33,44,33,44,,"Damascus, Dimashq, Syria",Iraq,,
"bf5e75
",IZ,IZ,SY,193,"Fight with small arms and light weapons
",33,44,33,44,33.5,36.3,,Iraq,Iraq,,
"bf5e75
",IZ,SY,IZ,043,"Host a visit
",33,44,33.2854,35.69,33,44,,Iraq,"Ramtha, Al Qunaytirah, Syria",,
"c1f827
",SY,SY,SY,0874,"Retreat or surrender militarily
",36.2028,37.1586,33.5,36.3,33.5,36.3,,"Aleppo, ?alab, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",SY,SY,SY,100,"Demand, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"bf5e75
",SY,CH,US,100,"Demand, not specified below
",33.5,36.3,35,105,41.5834,-72.7622,,"Damascus, Dimashq, Syria",China,,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",36.2028,37.1586,33.5,36.3,33.5,36.3,,"Aleppo, ?alab, Syria","Damascus, Dimashq, Syria",,
"e9c392
",SY,SY,SY,112,"Accuse, not specified below
",36.2028,37.1586,33.5,36.3,36.2028,37.1586,,"Aleppo, ?alab, Syria","Damascus, Dimashq, Syria",,
"ff4800
",SY,SY,SY,012,"Make pessimistic comment
",33.5,36.3,33.5,36.3,33.5,36.3,,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,
"ff4800
",SY,SY,SY,012,"Make pessimistic comment
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,
